a,b,L
77.608710,-74.777012,5.500000
77.642378,-74.820854,5.500000
77.653053,-74.836198,5.500000
77.650055,-74.834640,5.500000
77.646994,-74.833049,5.500000
77.643872,-74.831425,5.500000
77.640688,-74.829768,5.500000
77.637442,-74.828079,5.500000
77.634133,-74.826356,5.500000
77.630762,-74.824599,5.500000
77.627326,-74.822809,5.500000
77.623826,-74.820984,5.500000
77.620260,-74.819123,5.500000
77.616627,-74.817227,5.500000
77.612924,-74.815293,5.500000
77.609151,-74.813322,5.500000
77.605305,-74.811312,5.500000
77.601383,-74.809261,5.500000
77.597384,-74.807169,5.500000
77.593305,-74.805034,5.500000
77.589143,-74.802854,5.500000
77.584895,-74.800628,5.500000
77.580557,-74.798354,5.500000
77.576126,-74.796030,5.500000
77.571599,-74.793653,5.500000
77.566971,-74.791223,5.500000
77.562238,-74.788737,5.500000
77.557397,-74.786192,5.500000
77.552442,-74.783586,5.500000
77.547371,-74.780917,5.500000
77.542177,-74.778182,5.500000
77.536858,-74.775380,5.500000
77.531409,-74.772508,5.500000
77.525825,-74.769564,5.500000
77.520104,-74.766545,5.500000
77.514241,-74.763450,5.500000
77.508232,-74.760276,5.500000
77.502074,-74.757021,5.500000
77.495761,-74.753684,5.500000
77.489292,-74.750261,5.500000
77.482661,-74.746751,5.500000
77.475865,-74.743152,5.500000
77.468900,-74.739461,5.500000
77.461762,-74.735677,5.500000
77.454448,-74.731797,5.500000
77.446953,-74.727819,5.500000
77.439274,-74.723741,5.500000
77.431408,-74.719561,5.500000
77.423351,-74.715277,5.500000
77.415098,-74.710886,5.500000
77.406647,-74.706387,5.500000
77.397992,-74.701778,5.500000
77.389132,-74.697055,5.500000
77.380063,-74.692219,5.500000
77.370781,-74.687266,5.500000
77.361282,-74.682194,5.500000
77.351565,-74.677002,5.500000
77.341625,-74.671688,5.500000
77.331460,-74.666250,5.500000
77.321066,-74.660687,5.500000
77.310440,-74.654995,5.500000
77.299579,-74.649174,5.500000
77.288480,-74.643222,5.500000
77.277138,-74.637136,5.500000
77.265551,-74.630914,5.500000
77.253714,-74.624555,5.500000
77.241624,-74.618056,5.500000
77.229277,-74.611414,5.500000
77.216669,-74.604628,5.500000
77.203796,-74.597695,5.500000
77.190653,-74.590612,5.500000
77.177236,-74.583378,5.500000
77.163541,-74.575990,5.500000
77.149563,-74.568445,5.500000
77.135298,-74.560740,5.500000
77.120741,-74.552873,5.500000
77.105887,-74.544842,5.500000
77.090731,-74.536642,5.500000
77.075268,-74.528272,5.500000
77.059494,-74.519729,5.500000
77.043402,-74.511009,5.500000
77.026989,-74.502111,5.500000
77.010248,-74.493030,5.500000
76.993175,-74.483764,5.500000
76.975766,-74.474312,5.500000
76.958015,-74.464669,5.500000
76.939919,-74.454833,5.500000
76.921472,-74.444803,5.500000
76.902671,-74.434575,5.500000
76.883513,-74.424149,5.500000
76.863995,-74.413521,5.500000
76.844112,-74.402691,5.500000
76.823862,-74.391655,5.500000
76.803242,-74.380414,5.500000
76.782248,-74.368964,5.500000
76.760878,-74.357304,5.500000
76.739130,-74.345432,5.500000
76.717000,-74.333348,5.500000
76.694486,-74.321049,5.500000
76.671585,-74.308533,5.500000
76.648295,-74.295801,5.500000
76.624614,-74.282849,5.500000
76.600539,-74.269676,5.500000
76.576068,-74.256282,5.500000
76.551199,-74.242665,5.500000
76.525931,-74.228824,5.500000
76.500260,-74.214757,5.500000
76.474186,-74.200464,5.500000
76.447706,-74.185943,5.500000
76.420820,-74.171193,5.500000
76.393523,-74.156212,5.500000
76.365816,-74.141001,5.500000
76.337694,-74.125556,5.500000
76.309157,-74.109877,5.500000
76.280201,-74.093962,5.500000
76.250823,-74.077809,5.500000
76.221022,-74.061417,5.500000
76.190795,-74.044785,5.500000
76.160139,-74.027910,5.500000
76.129054,-74.010793,5.500000
76.097536,-73.993431,5.500000
76.065583,-73.975824,5.500000
76.033196,-73.957970,5.500000
76.000371,-73.939869,5.500000
75.967108,-73.921520,5.500000
75.933406,-73.902922,5.500000
75.899265,-73.884076,5.500000
75.864684,-73.864981,5.500000
75.829663,-73.845637,5.500000
75.794202,-73.826044,5.500000
75.758302,-73.806201,5.500000
75.721962,-73.786110,5.500000
75.685183,-73.765770,5.500000
75.647967,-73.745182,5.500000
75.610313,-73.724347,5.500000
75.572223,-73.703264,5.500000
75.533697,-73.681935,5.500000
75.494738,-73.660360,5.500000
75.455346,-73.638540,5.500000
75.415524,-73.616477,5.500000
75.375272,-73.594171,5.500000
75.334594,-73.571623,5.500000
75.293492,-73.548835,5.500000
75.251967,-73.525809,5.500000
75.210022,-73.502545,5.500000
75.167660,-73.479045,5.500000
75.124883,-73.455310,5.500000
75.081693,-73.431342,5.500000
75.038093,-73.407142,5.500000
74.994085,-73.382713,5.500000
74.949672,-73.358054,5.500000
74.904856,-73.333169,5.500000
74.859639,-73.308057,5.500000
74.814023,-73.282721,5.500000
74.768011,-73.257161,5.500000
74.721604,-73.231379,5.500000
74.674803,-73.205376,5.500000
74.627611,-73.179152,5.500000
74.580029,-73.152709,5.500000
74.532057,-73.126048,5.500000
74.483699,-73.099169,5.500000
74.434956,-73.072074,5.500000
74.385829,-73.044763,5.500000
74.336319,-73.017238,5.500000
74.286429,-72.989499,5.500000
74.236160,-72.961548,5.500000
74.185513,-72.933385,5.500000
74.134490,-72.905012,5.500000
74.083093,-72.876429,5.500000
74.031323,-72.847637,5.500000
73.979181,-72.818637,5.500000
73.926668,-72.789430,5.500000
73.873787,-72.760017,5.500000
73.820539,-72.730398,5.500000
73.766924,-72.700575,5.500000
73.712945,-72.670548,5.500000
73.658602,-72.640318,5.500000
73.603898,-72.609886,5.500000
73.548832,-72.579253,5.500000
73.493407,-72.548419,5.500000
73.437624,-72.517385,5.500000
73.381484,-72.486152,5.500000
73.324989,-72.454721,5.500000
73.268139,-72.423092,5.500000
73.210936,-72.391267,5.500000
73.153382,-72.359246,5.500000
73.095478,-72.327029,5.500000
73.037225,-72.294619,5.500000
72.978624,-72.262015,5.500000
72.919678,-72.229218,5.500000
72.860388,-72.196230,5.500000
72.800754,-72.163050,5.500000
72.740779,-72.129681,5.500000
72.680463,-72.096121,5.500000
72.619807,-72.062373,5.500000
72.558813,-72.028436,5.500000
72.497482,-71.994312,5.500000
72.435814,-71.960000,5.500000
72.373811,-71.925503,5.500000
72.311473,-71.890819,5.500000
72.248802,-71.855950,5.500000
72.185797,-71.820896,5.500000
72.122460,-71.785658,5.500000
72.058790,-71.750236,5.500000
71.994790,-71.714630,5.500000
71.930458,-71.678841,5.500000
71.865795,-71.642869,5.500000
71.800802,-71.606715,5.500000
71.735479,-71.570378,5.500000
71.669827,-71.533860,5.500000
71.603844,-71.497161,5.500000
71.537532,-71.460279,5.500000
71.470889,-71.423217,5.500000
71.403918,-71.385974,5.500000
71.336617,-71.348551,5.500000
71.268986,-71.310947,5.500000
71.201026,-71.273163,5.500000
71.132735,-71.235199,5.500000
71.064114,-71.197054,5.500000
70.995163,-71.158730,5.500000
70.925881,-71.120227,5.500000
70.856267,-71.081543,5.500000
70.786322,-71.042680,5.500000
70.716044,-71.003637,5.500000
70.645434,-70.964414,5.500000
70.574490,-70.925012,5.500000
70.503213,-70.885430,5.500000
70.431603,-70.845670,5.500000
70.359659,-70.805730,5.500000
70.287381,-70.765613,5.500000
70.214769,-70.725317,5.500000
70.141823,-70.684842,5.500000
70.068543,-70.644191,5.500000
69.994930,-70.603363,5.500000
69.920983,-70.562357,5.500000
69.846701,-70.521176,5.500000
69.772086,-70.479818,5.500000
69.697138,-70.438285,5.500000
69.621855,-70.396576,5.500000
69.546238,-70.354692,5.500000
69.470288,-70.312633,5.500000
69.394005,-70.270400,5.500000
69.317387,-70.227993,5.500000
69.240435,-70.185411,5.500000
69.163150,-70.142656,5.500000
69.085529,-70.099726,5.500000
69.007573,-70.056622,5.500000
68.929283,-70.013345,5.500000
68.850656,-69.969894,5.500000
68.771693,-69.926268,5.500000
68.692392,-69.882469,5.500000
68.612755,-69.838495,5.500000
68.532779,-69.794346,5.500000
68.452464,-69.750023,5.500000
68.371809,-69.705525,5.500000
68.290815,-69.660852,5.500000
68.209479,-69.616004,5.500000
68.127802,-69.570980,5.500000
68.045782,-69.525780,5.500000
67.963419,-69.480404,5.500000
67.880712,-69.434851,5.500000
67.797660,-69.389122,5.500000
67.714262,-69.343215,5.500000
67.630518,-69.297130,5.500000
67.546425,-69.250867,5.500000
67.461984,-69.204425,5.500000
67.377193,-69.157804,5.500000
67.292052,-69.111004,5.500000
67.206559,-69.064023,5.500000
67.120713,-69.016861,5.500000
67.034513,-68.969518,5.500000
66.947959,-68.921994,5.500000
66.861049,-68.874287,5.500000
66.773782,-68.826397,5.500000
66.686158,-68.778324,5.500000
66.598175,-68.730067,5.500000
66.509833,-68.681626,5.500000
66.421131,-68.633001,5.500000
66.332068,-68.584191,5.500000
66.242644,-68.535195,5.500000
66.152859,-68.486015,5.500000
66.062713,-68.436649,5.500000
65.972205,-68.387098,5.500000
65.881335,-68.337362,5.500000
65.790104,-68.287440,5.500000
65.698511,-68.237334,5.500000
65.606557,-68.187043,5.500000
65.514242,-68.136567,5.500000
65.421566,-68.085907,5.500000
65.328529,-68.035062,5.500000
65.235133,-67.984034,5.500000
65.141376,-67.932821,5.500000
65.047260,-67.881425,5.500000
64.952786,-67.829846,5.500000
64.857954,-67.778084,5.500000
64.762763,-67.726139,5.500000
64.667216,-67.674012,5.500000
64.571313,-67.621703,5.500000
64.475053,-67.569213,5.500000
64.378438,-67.516541,5.500000
64.281469,-67.463688,5.500000
64.184146,-67.410655,5.500000
64.086471,-67.357442,5.500000
63.988442,-67.304049,5.500000
63.890063,-67.250477,5.500000
63.791333,-67.196727,5.500000
63.692253,-67.142797,5.500000
63.592824,-67.088690,5.500000
63.493046,-67.034405,5.500000
63.392921,-66.979943,5.500000
63.292449,-66.925304,5.500000
63.191630,-66.870488,5.500000
63.090467,-66.815496,5.500000
62.988958,-66.760329,5.500000
62.887106,-66.704986,5.500000
62.784911,-66.649467,5.500000
62.682374,-66.593775,5.500000
62.579495,-66.537907,5.500000
62.476275,-66.481866,5.500000
62.372715,-66.425651,5.500000
62.268815,-66.369262,5.500000
62.164577,-66.312701,5.500000
62.060000,-66.255966,5.500000
61.955085,-66.199059,5.500000
61.849833,-66.141979,5.500000
61.744244,-66.084726,5.500000
61.638319,-66.027302,5.500000
61.532057,-65.969704,5.500000
61.425458,-65.911935,5.500000
61.318523,-65.853992,5.500000
61.211251,-65.795877,5.500000
61.103642,-65.737588,5.500000
60.995696,-65.679126,5.500000
60.887411,-65.620490,5.500000
60.778789,-65.561679,5.500000
60.669827,-65.502693,5.500000
60.560525,-65.443532,5.500000
60.450882,-65.384194,5.500000
60.340896,-65.324678,5.500000
60.230568,-65.264985,5.500000
60.119896,-65.205113,5.500000
60.008879,-65.145062,5.500000
59.897515,-65.084830,5.500000
59.785803,-65.024416,5.500000
59.673743,-64.963820,5.500000
59.561332,-64.903041,5.500000
59.448570,-64.842078,5.500000
59.335454,-64.780929,5.500000
59.221985,-64.719593,5.500000
59.108159,-64.658070,5.500000
58.993976,-64.596358,5.500000
58.879433,-64.534456,5.500000
58.764529,-64.472362,5.500000
58.649263,-64.410075,5.500000
58.533632,-64.347595,5.500000
58.417634,-64.284919,5.500000
58.301268,-64.222046,5.500000
58.184531,-64.158974,5.500000
58.067422,-64.095703,5.500000
57.949938,-64.032230,5.500000
57.832077,-63.968554,5.500000
57.713836,-63.904672,5.500000
57.595213,-63.840584,5.500000
57.476206,-63.776287,5.500000
57.356810,-63.711779,5.500000
57.237024,-63.647059,5.500000
57.116844,-63.582123,5.500000
56.996268,-63.516971,5.500000
56.875291,-63.451598,5.500000
56.753912,-63.386005,5.500000
56.632126,-63.320188,5.500000
