a,b,L
98.489291,-76.122614,5.500000
98.906315,-76.505528,5.500000
99.321324,-76.886255,5.500000
99.734289,-77.264783,5.500000
100.145179,-77.641102,5.500000
100.553965,-78.015204,5.500000
100.960619,-78.387078,5.500000
101.365111,-78.756714,5.500000
101.767415,-79.124104,5.500000
102.167504,-79.489239,5.500000
102.565353,-79.852110,5.500000
102.960936,-80.212709,5.500000
103.354231,-80.571030,5.500000
103.745215,-80.927063,5.500000
104.133865,-81.280804,5.500000
104.520162,-81.632247,5.500000
104.904085,-81.981384,5.500000
105.285614,-82.328211,5.500000
105.664734,-82.672723,5.500000
106.041425,-83.014915,5.500000
106.415673,-83.354784,5.500000
106.787460,-83.692326,5.500000
107.156773,-84.027537,5.500000
107.523598,-84.360415,5.500000
107.887922,-84.690958,5.500000
108.249732,-85.019163,5.500000
108.609019,-85.345029,5.500000
108.965771,-85.668555,5.500000
109.319979,-85.989742,5.500000
109.671635,-86.308588,5.500000
110.020730,-86.625094,5.500000
110.367258,-86.939260,5.500000
110.711212,-87.251089,5.500000
111.052588,-87.560581,5.500000
111.391379,-87.867739,5.500000
111.727583,-88.172564,5.500000
112.061196,-88.475060,5.500000
112.392214,-88.775229,5.500000
112.720636,-89.073074,5.500000
113.046461,-89.368600,5.500000
113.369687,-89.661810,5.500000
113.690315,-89.952709,5.500000
114.008345,-90.241302,5.500000
114.323778,-90.527593,5.500000
114.636615,-90.811587,5.500000
114.946859,-91.093292,5.500000
115.254512,-91.372712,5.500000
115.559579,-91.649854,5.500000
115.862062,-91.924726,5.500000
116.161965,-92.197334,5.500000
116.459295,-92.467685,5.500000
116.754056,-92.735788,5.500000
117.046254,-93.001650,5.500000
117.335895,-93.265279,5.500000
117.622987,-93.526685,5.500000
117.907536,-93.785875,5.500000
118.189550,-94.042860,5.500000
118.469038,-94.297648,5.500000
118.746008,-94.550248,5.500000
119.020469,-94.800672,5.500000
119.292430,-95.048928,5.500000
119.561901,-95.295027,5.500000
119.828892,-95.538980,5.500000
120.093414,-95.780796,5.500000
120.355477,-96.020487,5.500000
120.615093,-96.258064,5.500000
120.872272,-96.493537,5.500000
121.127025,-96.726917,5.500000
121.379366,-96.958216,5.500000
121.629304,-97.187445,5.500000
121.876853,-97.414614,5.500000
122.122025,-97.639736,5.500000
122.364832,-97.862822,5.500000
122.605287,-98.083883,5.500000
122.843402,-98.302930,5.500000
123.079190,-98.519976,5.500000
123.312665,-98.735033,5.500000
123.543840,-98.948110,5.500000
123.772729,-99.159222,5.500000
123.999345,-99.368379,5.500000
124.223701,-99.575594,5.500000
124.445812,-99.780878,5.500000
124.665691,-99.984242,5.500000
124.883353,-100.185700,5.500000
125.098811,-100.385263,5.500000
125.312080,-100.582943,5.500000
125.523175,-100.778752,5.500000
125.732108,-100.972702,5.500000
125.938895,-101.164804,5.500000
126.143551,-101.355072,5.500000
126.346089,-101.543516,5.500000
126.546525,-101.730148,5.500000
126.744871,-101.914981,5.500000
126.941144,-102.098026,5.500000
127.135357,-102.279294,5.500000
127.327524,-102.458798,5.500000
127.517661,-102.636548,5.500000
127.705781,-102.812557,5.500000
127.891899,-102.986835,5.500000
128.076029,-103.159396,5.500000
128.258187,-103.330249,5.500000
128.438386,-103.499407,5.500000
128.616643,-103.666882,5.500000
128.792972,-103.832686,5.500000
128.967388,-103.996830,5.500000
129.139906,-104.159328,5.500000
129.310541,-104.320190,5.500000
129.479309,-104.479428,5.500000
129.646225,-104.637056,5.500000
129.811304,-104.793083,5.500000
129.974562,-104.947524,5.500000
130.136012,-105.100389,5.500000
130.295671,-105.251690,5.500000
130.453554,-105.401440,5.500000
130.609675,-105.549649,5.500000
130.764049,-105.696328,5.500000
130.916689,-105.841490,5.500000
131.067611,-105.985144,5.500000
131.216827,-106.127301,5.500000
131.364353,-106.267971,5.500000
131.510199,-106.407165,5.500000
131.654380,-106.544893,5.500000
131.796909,-106.681163,5.500000
131.937798,-106.815986,5.500000
132.077059,-106.949370,5.500000
132.214705,-107.081325,5.500000
132.350747,-107.211858,5.500000
132.485197,-107.340980,5.500000
132.618065,-107.468696,5.500000
132.749364,-107.595016,5.500000
132.879103,-107.719947,5.500000
133.007293,-107.843495,5.500000
133.133944,-107.965669,5.500000
133.259065,-108.086474,5.500000
133.382665,-108.205917,5.500000
133.504755,-108.324004,5.500000
133.625341,-108.440740,5.500000
133.744433,-108.556131,5.500000
133.862038,-108.670181,5.500000
133.978164,-108.782895,5.500000
134.092817,-108.894277,5.500000
134.206006,-109.004332,5.500000
134.317737,-109.113064,5.500000
134.428018,-109.220477,5.500000
134.536857,-109.326577,5.500000
134.644263,-109.431370,5.500000
134.750243,-109.534860,5.500000
134.854807,-109.637053,5.500000
134.957963,-109.737956,5.500000
135.059720,-109.837575,5.500000
135.160088,-109.935916,5.500000
135.259077,-110.032987,5.500000
135.356697,-110.128794,5.500000
135.452958,-110.223346,5.500000
135.547871,-110.316649,5.500000
135.641446,-110.408713,5.500000
135.733695,-110.499545,5.500000
135.824629,-110.589155,5.500000
135.914260,-110.677551,5.500000
136.002600,-110.764743,5.500000
