a,b,L
39.352429,-14.534816,5.500000
39.634935,-15.046435,5.500000
39.923679,-15.561418,5.500000
40.218709,-16.079706,5.500000
40.520062,-16.601229,5.500000
40.827767,-17.125909,5.500000
41.141841,-17.653654,5.500000
41.462297,-18.184368,5.500000
41.789133,-18.717946,5.500000
42.122346,-19.254279,5.500000
42.461917,-19.793250,5.500000
42.807822,-20.334737,5.500000
43.160028,-20.878611,5.500000
43.518489,-21.424739,5.500000
43.883152,-21.972982,5.500000
44.253956,-22.523197,5.500000
44.630829,-23.075237,5.500000
45.013697,-23.628960,5.500000
45.402479,-24.184222,5.500000
45.797088,-24.740884,5.500000
46.197434,-25.298807,5.500000
46.603424,-25.857857,5.500000
47.014967,-26.417911,5.500000
47.431972,-26.978852,5.500000
47.854351,-27.540577,5.500000
48.282016,-28.102986,5.500000
48.714882,-28.665988,5.500000
49.152859,-29.229495,5.500000
49.595859,-29.793419,5.500000
50.043788,-30.357679,5.500000
50.496554,-30.922193,5.500000
50.954062,-31.486881,5.500000
51.416217,-32.051670,5.500000
51.882923,-32.616486,5.500000
52.354083,-33.181261,5.500000
52.829601,-33.745926,5.500000
53.309380,-34.310418,5.500000
53.793322,-34.874675,5.500000
54.281330,-35.438637,5.500000
54.773305,-36.002247,5.500000
55.269150,-36.565449,5.500000
55.768767,-37.128190,5.500000
56.272057,-37.690417,5.500000
56.778918,-38.252077,5.500000
57.289250,-38.813119,5.500000
57.802951,-39.373490,5.500000
58.319918,-39.933142,5.500000
58.840048,-40.492024,5.500000
59.363239,-41.050090,5.500000
59.889390,-41.607292,5.500000
60.418398,-42.163588,5.500000
60.950163,-42.718933,5.500000
61.484586,-43.273287,5.500000
62.021569,-43.826611,5.500000
62.561015,-44.378868,5.500000
63.102831,-44.930024,5.500000
63.646923,-45.480047,5.500000
64.193200,-46.028904,5.500000
64.741571,-46.576566,5.500000
65.291947,-47.123005,5.500000
65.844240,-47.668193,5.500000
66.398363,-48.212105,5.500000
66.954231,-48.754715,5.500000
67.511760,-49.295999,5.500000
68.070868,-49.835935,5.500000
68.631474,-50.374503,5.500000
69.193498,-50.911680,5.500000
69.756862,-51.447449,5.500000
70.321488,-51.981789,5.500000
70.887299,-52.514682,5.500000
71.454219,-53.046109,5.500000
72.022171,-53.576051,5.500000
72.591082,-54.104491,5.500000
73.160878,-54.631412,5.500000
73.731487,-55.156797,5.500000
74.302837,-55.680631,5.500000
74.874859,-56.202898,5.500000
75.447485,-56.723583,5.500000
76.020646,-57.242674,5.500000
76.594279,-57.760157,5.500000
77.168320,-58.276021,5.500000
77.742708,-58.790255,5.500000
78.317381,-59.302850,5.500000
78.892281,-59.813796,5.500000
79.467351,-60.323085,5.500000
80.042535,-60.830708,5.500000
80.617778,-61.336659,5.500000
81.193026,-61.840930,5.500000
81.768229,-62.343516,5.500000
82.343335,-62.844411,5.500000
82.918296,-63.343610,5.500000
83.493064,-63.841109,5.500000
84.067592,-64.336905,5.500000
84.641837,-64.830993,5.500000
85.215752,-65.323370,5.500000
85.789294,-65.814034,5.500000
86.362420,-66.302980,5.500000
86.935088,-66.790206,5.500000
87.507257,-67.275709,5.500000
88.078887,-67.759486,5.500000
88.649938,-68.241535,5.500000
89.220373,-68.721855,5.500000
89.790153,-69.200444,5.500000
90.359244,-69.677302,5.500000
90.927611,-70.152427,5.500000
91.495220,-70.625822,5.500000
92.062041,-71.097488,5.500000
92.628043,-71.567425,5.500000
93.193197,-72.035638,5.500000
93.757476,-72.502129,5.500000
94.320852,-72.966901,5.500000
94.883300,-73.429959,5.500000
95.444795,-73.891307,5.500000
96.005314,-74.350950,5.500000
96.564835,-74.808893,5.500000
97.123337,-75.265142,5.500000
97.680800,-75.719703,5.500000
98.237206,-76.172585,5.500000
98.792537,-76.623794,5.500000
99.346776,-77.073337,5.500000
99.899906,-77.521223,5.500000
