a,b,L
-9.636281,-48.989758,5.500000
-9.637488,-48.989395,5.500000
-9.638724,-48.989023,5.500000
-9.639990,-48.988641,5.500000
-9.641286,-48.988249,5.500000
-9.642612,-48.987847,5.500000
-9.643971,-48.987434,5.500000
-9.645362,-48.987010,5.500000
-9.646786,-48.986576,5.500000
-9.648243,-48.986130,5.500000
-9.649734,-48.985673,5.500000
-9.651261,-48.985204,5.500000
-9.652823,-48.984723,5.500000
-9.654421,-48.984230,5.500000
-9.656056,-48.983725,5.500000
-9.657729,-48.983207,5.500000
-9.659440,-48.982676,5.500000
-9.661190,-48.982132,5.500000
-9.662979,-48.981574,5.500000
-9.664808,-48.981004,5.500000
-9.666677,-48.980419,5.500000
-9.668587,-48.979821,5.500000
-9.670539,-48.979208,5.500000
-9.672533,-48.978581,5.500000
-9.674569,-48.977940,5.500000
-9.676648,-48.977284,5.500000
-9.678770,-48.976613,5.500000
-9.680937,-48.975927,5.500000
-9.683147,-48.975226,5.500000
-9.685402,-48.974509,5.500000
-9.687703,-48.973777,5.500000
-9.690049,-48.973029,5.500000
-9.692441,-48.972265,5.500000
-9.694880,-48.971485,5.500000
-9.697365,-48.970688,5.500000
-9.699898,-48.969875,5.500000
-9.702478,-48.969045,5.500000
-9.705106,-48.968198,5.500000
-9.707782,-48.967334,5.500000
-9.710507,-48.966453,5.500000
-9.713281,-48.965554,5.500000
-9.716105,-48.964638,5.500000
-9.718978,-48.963704,5.500000
-9.721902,-48.962752,5.500000
-9.724876,-48.961782,5.500000
-9.727901,-48.960793,5.500000
-9.730977,-48.959786,5.500000
-9.734105,-48.958760,5.500000
-9.737285,-48.957715,5.500000
-9.740517,-48.956651,5.500000
-9.743802,-48.955568,5.500000
-9.747140,-48.954465,5.500000
-9.750530,-48.953344,5.500000
-9.753973,-48.952203,5.500000
-9.757470,-48.951042,5.500000
-9.761019,-48.949862,5.500000
-9.764622,-48.948662,5.500000
-9.768279,-48.947443,5.500000
-9.771988,-48.946203,5.500000
-9.775751,-48.944945,5.500000
-9.779568,-48.943666,5.500000
-9.783437,-48.942368,5.500000
-9.787360,-48.941050,5.500000
-9.791336,-48.939712,5.500000
-9.795365,-48.938355,5.500000
-9.799447,-48.936978,5.500000
-9.803581,-48.935582,5.500000
-9.807768,-48.934166,5.500000
-9.812008,-48.932730,5.500000
-9.816299,-48.931275,5.500000
-9.820643,-48.929801,5.500000
-9.825038,-48.928308,5.500000
-9.829485,-48.926795,5.500000
-9.833983,-48.925263,5.500000
-9.838532,-48.923713,5.500000
-9.843132,-48.922143,5.500000
-9.847782,-48.920555,5.500000
-9.852483,-48.918948,5.500000
-9.857235,-48.917322,5.500000
-9.862036,-48.915677,5.500000
-9.866888,-48.914014,5.500000
-9.871789,-48.912332,5.500000
-9.876740,-48.910632,5.500000
-9.881741,-48.908914,5.500000
-9.886792,-48.907176,5.500000
-9.891892,-48.905421,5.500000
-9.897041,-48.903647,5.500000
-9.902240,-48.901855,5.500000
-9.907488,-48.900044,5.500000
-9.912785,-48.898215,5.500000
-9.918131,-48.896368,5.500000
-9.923525,-48.894503,5.500000
-9.928969,-48.892620,5.500000
-9.934461,-48.890718,5.500000
-9.940001,-48.888799,5.500000
-9.945590,-48.886861,5.500000
-9.951228,-48.884905,5.500000
-9.956913,-48.882931,5.500000
-9.962647,-48.880940,5.500000
-9.968428,-48.878930,5.500000
-9.974258,-48.876902,5.500000
-9.980135,-48.874856,5.500000
-9.986061,-48.872792,5.500000
-9.992034,-48.870711,5.500000
-9.998054,-48.868611,5.500000
-10.004122,-48.866493,5.500000
-10.010238,-48.864358,5.500000
-10.016400,-48.862205,5.500000
-10.022610,-48.860034,5.500000
-10.028868,-48.857845,5.500000
-10.035172,-48.855638,5.500000
-10.041522,-48.853413,5.500000
-10.047920,-48.851171,5.500000
-10.054364,-48.848910,5.500000
-10.060855,-48.846632,5.500000
-10.067392,-48.844337,5.500000
-10.073975,-48.842023,5.500000
-10.080604,-48.839692,5.500000
-10.087280,-48.837342,5.500000
-10.094002,-48.834975,5.500000
-10.100770,-48.832591,5.500000
-10.107584,-48.830188,5.500000
-10.114444,-48.827768,5.500000
-10.121351,-48.825330,5.500000
-10.128303,-48.822874,5.500000
-10.135302,-48.820400,5.500000
-10.142347,-48.817909,5.500000
-10.149438,-48.815399,5.500000
-10.156575,-48.812872,5.500000
-10.163760,-48.810327,5.500000
-10.170990,-48.807764,5.500000
-10.178268,-48.805183,5.500000
-10.185592,-48.802585,5.500000
-10.192964,-48.799968,5.500000
-10.200382,-48.797333,5.500000
-10.207848,-48.794680,5.500000
-10.215361,-48.792010,5.500000
-10.222922,-48.789321,5.500000
