a,b,L
35.731324,-36.290125,5.500000
35.484715,-36.547498,5.500000
35.237615,-36.802900,5.500000
34.990065,-37.056322,5.500000
34.742105,-37.307752,5.500000
34.493775,-37.557183,5.500000
34.245113,-37.804608,5.500000
33.996158,-38.050019,5.500000
33.746948,-38.293411,5.500000
33.497521,-38.534780,5.500000
33.247912,-38.774121,5.500000
32.998159,-39.011432,5.500000
32.748297,-39.246710,5.500000
32.498361,-39.479956,5.500000
32.248383,-39.711170,5.500000
31.998397,-39.940352,5.500000
31.748436,-40.167505,5.500000
31.498530,-40.392631,5.500000
31.248711,-40.615735,5.500000
30.999008,-40.836820,5.500000
30.749450,-41.055891,5.500000
30.500068,-41.272953,5.500000
30.250890,-41.488012,5.500000
30.001943,-41.701074,5.500000
29.753256,-41.912144,5.500000
29.504856,-42.121231,5.500000
29.256771,-42.328339,5.500000
29.009026,-42.533478,5.500000
28.761648,-42.736653,5.500000
28.514664,-42.937872,5.500000
28.268098,-43.137144,5.500000
28.021977,-43.334476,5.500000
27.776324,-43.529876,5.500000
27.531166,-43.723353,5.500000
27.286526,-43.914916,5.500000
27.042428,-44.104572,5.500000
26.798897,-44.292331,5.500000
26.555955,-44.478202,5.500000
26.313627,-44.662194,5.500000
26.071935,-44.844315,5.500000
25.830902,-45.024574,5.500000
25.590552,-45.202982,5.500000
25.350907,-45.379547,5.500000
25.111988,-45.554278,5.500000
24.873820,-45.727185,5.500000
24.636422,-45.898277,5.500000
24.399816,-46.067564,5.500000
24.164023,-46.235056,5.500000
23.929064,-46.400763,5.500000
23.694958,-46.564696,5.500000
23.461726,-46.726864,5.500000
23.229386,-46.887279,5.500000
22.997958,-47.045951,5.500000
22.767459,-47.202891,5.500000
22.537908,-47.358110,5.500000
22.309323,-47.511618,5.500000
22.081722,-47.663428,5.500000
21.855120,-47.813550,5.500000
21.629534,-47.961996,5.500000
21.404981,-48.108777,5.500000
21.181476,-48.253906,5.500000
20.959034,-48.397393,5.500000
20.737671,-48.539251,5.500000
20.517400,-48.679492,5.500000
20.298235,-48.818127,5.500000
20.080191,-48.955170,5.500000
19.863279,-49.090632,5.500000
19.647513,-49.224526,5.500000
19.432905,-49.356865,5.500000
19.219467,-49.487660,5.500000
19.007209,-49.616925,5.500000
18.796143,-49.744673,5.500000
18.586278,-49.870916,5.500000
18.377625,-49.995668,5.500000
18.170193,-50.118942,5.500000
17.963990,-50.240751,5.500000
17.759024,-50.361109,5.500000
17.555303,-50.480029,5.500000
17.352833,-50.597525,5.500000
17.151622,-50.713610,5.500000
16.951674,-50.828300,5.500000
16.752997,-50.941606,5.500000
16.555594,-51.053544,5.500000
16.359471,-51.164126,5.500000
16.164633,-51.273367,5.500000
15.971083,-51.381281,5.500000
15.778825,-51.487881,5.500000
15.587863,-51.593180,5.500000
15.398199,-51.697193,5.500000
15.209837,-51.799933,5.500000
15.022781,-51.901413,5.500000
14.837032,-52.001646,5.500000
14.652594,-52.100645,5.500000
14.469470,-52.198423,5.500000
14.287662,-52.294992,5.500000
14.107173,-52.390365,5.500000
13.928004,-52.484554,5.500000
13.750157,-52.577573,5.500000
13.573633,-52.669433,5.500000
13.398434,-52.760147,5.500000
13.224560,-52.849727,5.500000
13.052011,-52.938186,5.500000
12.880787,-53.025535,5.500000
12.710889,-53.111788,5.500000
12.542315,-53.196957,5.500000
12.375066,-53.281052,5.500000
12.209140,-53.364087,5.500000
12.044536,-53.446074,5.500000
11.881252,-53.527023,5.500000
11.719287,-53.606948,5.500000
11.558640,-53.685859,5.500000
11.399307,-53.763768,5.500000
11.241286,-53.840687,5.500000
11.084576,-53.916627,5.500000
10.929173,-53.991600,5.500000
10.775073,-54.065617,5.500000
10.622275,-54.138690,5.500000
10.470773,-54.210828,5.500000
10.320564,-54.282045,5.500000
10.171644,-54.352350,5.500000
10.024009,-54.421755,5.500000
9.877654,-54.490270,5.500000
9.732573,-54.557908,5.500000
9.588761,-54.624678,5.500000
9.446214,-54.690592,5.500000
9.304924,-54.755661,5.500000
9.164887,-54.819894,5.500000
9.026096,-54.883304,5.500000
8.888545,-54.945899,5.500000
8.752227,-55.007692,5.500000
8.617135,-55.068691,5.500000
8.483264,-55.128909,5.500000
8.350605,-55.188354,5.500000
8.219152,-55.247036,5.500000
8.088898,-55.304967,5.500000
7.959835,-55.362156,5.500000
7.831957,-55.418612,5.500000
7.705256,-55.474345,5.500000
7.579724,-55.529365,5.500000
7.455353,-55.583681,5.500000
7.332137,-55.637303,5.500000
7.210067,-55.690239,5.500000
7.089135,-55.742500,5.500000
6.969334,-55.794095,5.500000
6.850654,-55.845031,5.500000
6.733090,-55.895319,5.500000
6.616631,-55.944966,5.500000
6.501271,-55.993982,5.500000
6.387000,-56.042376,5.500000
6.273812,-56.090154,5.500000
6.161697,-56.137327,5.500000
6.050648,-56.183902,5.500000
5.940656,-56.229887,5.500000
5.831713,-56.275290,5.500000
5.723808,-56.320121,5.500000
5.616935,-56.364386,5.500000
5.511083,-56.408094,5.500000
5.406244,-56.451253,5.500000
5.302408,-56.493870,5.500000
5.199566,-56.535954,5.500000
5.097709,-56.577512,5.500000
4.996828,-56.618552,5.500000
4.896913,-56.659081,5.500000
4.797956,-56.699106,5.500000
4.699947,-56.738635,5.500000
4.602877,-56.777676,5.500000
4.506738,-56.816233,5.500000
4.411522,-56.854316,5.500000
4.317220,-56.891929,5.500000
4.223825,-56.929080,5.500000
4.131328,-56.965775,5.500000
4.039722,-57.002019,5.500000
3.948999,-57.037819,5.500000
3.859152,-57.073181,5.500000
3.770174,-57.108110,5.500000
3.682058,-57.142613,5.500000
3.594798,-57.176693,5.500000
3.508387,-57.210357,5.500000
3.422819,-57.243609,5.500000
3.338089,-57.276454,5.500000
3.254191,-57.308898,5.500000
3.171120,-57.340944,5.500000
3.088871,-57.372597,5.500000
3.007440,-57.403861,5.500000
2.926821,-57.434741,5.500000
2.853396,-57.462706,5.500000
2.846783,-57.464125,5.500000
2.844384,-57.463848,5.500000
2.841938,-57.463565,5.500000
2.839447,-57.463274,5.500000
2.836910,-57.462978,5.500000
2.834327,-57.462674,5.500000
2.831698,-57.462364,5.500000
2.829022,-57.462047,5.500000
2.826299,-57.461722,5.500000
2.823529,-57.461391,5.500000
2.820710,-57.461052,5.500000
2.817842,-57.460706,5.500000
2.814923,-57.460352,5.500000
2.811951,-57.459990,5.500000
2.808927,-57.459620,5.500000
2.805847,-57.459241,5.500000
2.802711,-57.458853,5.500000
2.799515,-57.458456,5.500000
2.796259,-57.458049,5.500000
2.792940,-57.457633,5.500000
2.789556,-57.457206,5.500000
2.786104,-57.456768,5.500000
2.782581,-57.456318,5.500000
2.778984,-57.455857,5.500000
2.775312,-57.455384,5.500000
2.771560,-57.454898,5.500000
2.767726,-57.454399,5.500000
2.763806,-57.453886,5.500000
2.759798,-57.453358,5.500000
2.755699,-57.452816,5.500000
2.751505,-57.452258,5.500000
2.747215,-57.451685,5.500000
2.742824,-57.451095,5.500000
2.738331,-57.450488,5.500000
2.733733,-57.449864,5.500000
2.729028,-57.449222,5.500000
2.724212,-57.448561,5.500000
2.719284,-57.447881,5.500000
2.714241,-57.447182,5.500000
2.709080,-57.446463,5.500000
2.703799,-57.445723,5.500000
2.698397,-57.444962,5.500000
2.692870,-57.444179,5.500000
2.687216,-57.443374,5.500000
2.681434,-57.442546,5.500000
2.675521,-57.441694,5.500000
2.669475,-57.440819,5.500000
2.663294,-57.439919,5.500000
2.656976,-57.438993,5.500000
2.650520,-57.438042,5.500000
2.643922,-57.437064,5.500000
2.637182,-57.436059,5.500000
2.630298,-57.435027,5.500000
2.623268,-57.433966,5.500000
2.616091,-57.432877,5.500000
2.608765,-57.431759,5.500000
2.601288,-57.430611,5.500000
2.593659,-57.429432,5.500000
2.585876,-57.428223,5.500000
2.577937,-57.426982,5.500000
2.569841,-57.425709,5.500000
2.561585,-57.424403,5.500000
2.553167,-57.423064,5.500000
2.544586,-57.421690,5.500000
2.535838,-57.420282,5.500000
