a,b,L
42.870410,-17.630989,5.500000
42.875082,-17.971925,5.500000
42.879763,-18.312129,5.500000
42.884451,-18.651544,5.500000
42.889144,-18.990113,5.500000
42.893840,-19.327780,5.500000
42.898538,-19.664492,5.500000
42.903235,-20.000197,5.500000
42.907929,-20.334843,5.500000
42.912619,-20.668380,5.500000
42.917302,-21.000762,5.500000
42.921976,-21.331941,5.500000
42.926640,-21.661873,5.500000
42.931292,-21.990517,5.500000
42.935930,-22.317832,5.500000
42.940552,-22.643779,5.500000
42.945156,-22.968324,5.500000
42.949740,-23.291431,5.500000
42.954304,-23.613067,5.500000
42.958844,-23.933201,5.500000
42.963359,-24.251806,5.500000
42.967848,-24.568853,5.500000
42.972308,-24.884320,5.500000
42.976740,-25.198181,5.500000
42.981140,-25.510418,5.500000
42.985507,-25.821009,5.500000
42.989841,-26.129937,5.500000
42.994139,-26.437185,5.500000
42.998401,-26.742737,5.500000
43.002624,-27.046579,5.500000
43.006808,-27.348696,5.500000
43.010951,-27.649075,5.500000
43.015051,-27.947703,5.500000
43.019109,-28.244570,5.500000
43.023122,-28.539662,5.500000
43.027089,-28.832970,5.500000
43.031009,-29.124484,5.500000
43.034881,-29.414194,5.500000
43.038704,-29.702092,5.500000
43.042476,-29.988169,5.500000
43.046197,-30.272418,5.500000
43.049865,-30.554833,5.500000
43.053480,-30.835406,5.500000
43.057040,-31.114132,5.500000
43.060545,-31.391007,5.500000
43.063993,-31.666025,5.500000
43.067384,-31.939182,5.500000
43.070717,-32.210475,5.500000
43.073991,-32.479899,5.500000
43.077205,-32.747453,5.500000
43.080358,-33.013134,5.500000
43.083450,-33.276940,5.500000
43.086481,-33.538868,5.500000
43.089448,-33.798919,5.500000
43.092352,-34.057091,5.500000
43.095193,-34.313383,5.500000
43.097969,-34.567796,5.500000
43.100681,-34.820329,5.500000
43.103327,-35.070984,5.500000
43.105908,-35.319760,5.500000
43.108423,-35.566659,5.500000
43.110873,-35.811683,5.500000
43.113255,-36.054833,5.500000
43.115571,-36.296112,5.500000
43.117820,-36.535520,5.500000
43.120003,-36.773062,5.500000
43.122118,-37.008740,5.500000
43.124166,-37.242558,5.500000
43.126148,-37.474519,5.500000
43.128062,-37.704628,5.500000
43.129909,-37.932888,5.500000
43.131690,-38.159305,5.500000
43.133404,-38.383884,5.500000
43.135052,-38.606632,5.500000
43.136634,-38.827553,5.500000
43.138151,-39.046654,5.500000
43.139603,-39.263943,5.500000
43.140990,-39.479425,5.500000
43.142313,-39.693109,5.500000
43.143573,-39.905001,5.500000
43.144770,-40.115110,5.500000
43.145905,-40.323442,5.500000
43.146978,-40.530007,5.500000
43.147991,-40.734812,5.500000
43.148945,-40.937866,5.500000
43.149839,-41.139177,5.500000
43.150675,-41.338754,5.500000
43.151455,-41.536604,5.500000
43.152178,-41.732736,5.500000
43.152846,-41.927158,5.500000
