a,b,L
170.401733,-138.333618,5.500000
169.973838,-138.066259,5.500000
169.538812,-137.794422,5.500000
169.096632,-137.518091,5.500000
168.647267,-137.237248,5.500000
168.190681,-136.951869,5.500000
167.726828,-136.661926,5.500000
167.255654,-136.367385,5.500000
166.777100,-136.068209,5.500000
166.291094,-135.764353,5.500000
165.797557,-135.455767,5.500000
165.296404,-135.142397,5.500000
164.787541,-134.824186,5.500000
164.270868,-134.501069,5.500000
163.746282,-134.172982,5.500000
163.213681,-133.839860,5.500000
162.672968,-133.501643,5.500000
162.124049,-133.158272,5.500000
161.566836,-132.809693,5.500000
161.001246,-132.455853,5.500000
160.427196,-132.096704,5.500000
159.844612,-131.732199,5.500000
159.253423,-131.362297,5.500000
158.653569,-130.986962,5.500000
158.044997,-130.606164,5.500000
157.427663,-130.219878,5.500000
156.801535,-129.828090,5.500000
156.166589,-129.430788,5.500000
155.522815,-129.027970,5.500000
154.870211,-128.619640,5.500000
154.208794,-128.205817,5.500000
153.538594,-127.786524,5.500000
152.859664,-127.361802,5.500000
152.172075,-126.931703,5.500000
151.475917,-126.496292,5.500000
150.771297,-126.055643,5.500000
150.058339,-125.609842,5.500000
149.337188,-125.158987,5.500000
148.608000,-124.703184,5.500000
147.870947,-124.242548,5.500000
147.126212,-123.777201,5.500000
146.373995,-123.307274,5.500000
145.614502,-122.832904,5.500000
144.847958,-122.354239,5.500000
144.074596,-121.871430,5.500000
143.294665,-121.384639,5.500000
142.508422,-120.894033,5.500000
141.716133,-120.399784,5.500000
140.918075,-119.902069,5.500000
140.114529,-119.401070,5.500000
139.305789,-118.896974,5.500000
138.492151,-118.389970,5.500000
137.673924,-117.880255,5.500000
136.851421,-117.368027,5.500000
136.024958,-116.853487,5.500000
135.194855,-116.336839,5.500000
134.361426,-115.818281,5.500000
133.524992,-115.298017,5.500000
132.685865,-114.776246,5.500000
131.844354,-114.253164,5.500000
131.000768,-113.728966,5.500000
130.155404,-113.203839,5.500000
129.308553,-112.677970,5.500000
128.460505,-112.151540,5.500000
127.611539,-111.624725,5.500000
126.761925,-111.097698,5.500000
125.911931,-110.570627,5.500000
125.061815,-110.043673,5.500000
124.211825,-109.516993,5.500000
123.362199,-108.990738,5.500000
122.513168,-108.465051,5.500000
121.664954,-107.940072,5.500000
120.817770,-107.415935,5.500000
119.971821,-106.892769,5.500000
119.127305,-106.370696,5.500000
118.284411,-105.849835,5.500000
117.443321,-105.330300,5.500000
116.604205,-104.812196,5.500000
115.767226,-104.295624,5.500000
114.932534,-103.780678,5.500000
114.100273,-103.267445,5.500000
113.270572,-102.756006,5.500000
112.443554,-102.246436,5.500000
111.619328,-101.738801,5.500000
110.797995,-101.233163,5.500000
109.979643,-100.729574,5.500000
109.164354,-100.228084,5.500000
108.352200,-99.728734,5.500000
107.543242,-99.231562,5.500000
106.737535,-98.736598,5.500000
105.935126,-98.243869,5.500000
105.136052,-97.753396,5.500000
104.340345,-97.265195,5.500000
103.548030,-96.779279,5.500000
102.759122,-96.295654,5.500000
101.973633,-95.814324,5.500000
101.191567,-95.335289,5.500000
100.412922,-94.858545,5.500000
99.637688,-94.384080,5.500000
98.865853,-93.911885,5.500000
98.097394,-93.441942,5.500000
97.332285,-92.974232,5.500000
96.570500,-92.508735,5.500000
95.812011,-92.045431,5.500000
95.056791,-91.584299,5.500000
94.304811,-91.125319,5.500000
93.556042,-90.668470,5.500000
92.810457,-90.213733,5.500000
92.068028,-89.761087,5.500000
91.328725,-89.310511,5.500000
90.592523,-88.861988,5.500000
89.859395,-88.415498,5.500000
89.129315,-87.971021,5.500000
88.402257,-87.528540,5.500000
87.678197,-87.088037,5.500000
86.957108,-86.649493,5.500000
86.238966,-86.212890,5.500000
85.523750,-85.778213,5.500000
84.811432,-85.345443,5.500000
84.101992,-84.914563,5.500000
83.395407,-84.485559,5.500000
82.691653,-84.058411,5.500000
81.990711,-83.633107,5.500000
81.292559,-83.209630,5.500000
80.597176,-82.787964,5.500000
79.904545,-82.368096,5.500000
79.214643,-81.950010,5.500000
78.527455,-81.533694,5.500000
77.842960,-81.119132,5.500000
77.161144,-80.706313,5.500000
76.481987,-80.295222,5.500000
75.805474,-79.885847,5.500000
75.131587,-79.478174,5.500000
74.460307,-79.072188,5.500000
73.791613,-78.667875,5.500000
73.125481,-78.265218,5.500000
72.461890,-77.864200,5.500000
71.800813,-77.464803,5.500000
71.142224,-77.067008,5.500000
70.486094,-76.670796,5.500000
69.832396,-76.276148,5.500000
69.181100,-75.883042,5.500000
68.532176,-75.491459,5.500000
67.885592,-75.101378,5.500000
67.241316,-74.712775,5.500000
66.599317,-74.325632,5.500000
65.959559,-73.939923,5.500000
65.322011,-73.555629,5.500000
64.686636,-73.172724,5.500000
64.053402,-72.791187,5.500000
63.422270,-72.410994,5.500000
62.793206,-72.032121,5.500000
62.166173,-71.654546,5.500000
61.541135,-71.278244,5.500000
60.918058,-70.903193,5.500000
60.296902,-70.529368,5.500000
59.677634,-70.156748,5.500000
59.060218,-69.785310,5.500000
58.444616,-69.415031,5.500000
57.830796,-69.045888,5.500000
57.218718,-68.677859,5.500000
56.608346,-68.310918,5.500000
55.999641,-67.945044,5.500000
55.392563,-67.580210,5.500000
54.787072,-67.216391,5.500000
54.183128,-66.853561,5.500000
53.580688,-66.491695,5.500000
52.979714,-66.130768,5.500000
52.380166,-65.770756,5.500000
51.782008,-65.411636,5.500000
51.185206,-65.053387,5.500000
50.589725,-64.695988,5.500000
49.995534,-64.339419,5.500000
49.402603,-63.983662,5.500000
48.810904,-63.628701,5.500000
48.220410,-63.274519,5.500000
47.631099,-62.921104,5.500000
47.042951,-62.568443,5.500000
46.455946,-62.216525,5.500000
45.870069,-61.865343,5.500000
45.285306,-61.514889,5.500000
44.701644,-61.165156,5.500000
44.119075,-60.816141,5.500000
43.537593,-60.467841,5.500000
42.957190,-60.120254,5.500000
42.377863,-59.773379,5.500000
41.799613,-59.427218,5.500000
41.222438,-59.081774,5.500000
40.646342,-58.737048,5.500000
40.071330,-58.393046,5.500000
39.497409,-58.049776,5.500000
38.924587,-57.707243,5.500000
38.352876,-57.365458,5.500000
37.782290,-57.024430,5.500000
37.212845,-56.684173,5.500000
36.644556,-56.344697,5.500000
36.077446,-56.006019,5.500000
35.511537,-55.668155,5.500000
34.946852,-55.331121,5.500000
34.383420,-54.994936,5.500000
33.821271,-54.659622,5.500000
33.260437,-54.325200,5.500000
32.700954,-53.991693,5.500000
32.142859,-53.659126,5.500000
31.586193,-53.327526,5.500000
31.030998,-52.996920,5.500000
30.477313,-52.667333,5.500000
29.925175,-52.338788,5.500000
29.374624,-52.011312,5.500000
28.825696,-51.684925,5.500000
28.278425,-51.359650,5.500000
27.732843,-51.035507,5.500000
27.188984,-50.712516,5.500000
26.646878,-50.390697,5.500000
26.106556,-50.070066,5.500000
25.568043,-49.750640,5.500000
25.031367,-49.432434,5.500000
24.496552,-49.115464,5.500000
23.963620,-48.799743,5.500000
23.432593,-48.485282,5.500000
22.903490,-48.172093,5.500000
22.376329,-47.860187,5.500000
21.851126,-47.549571,5.500000
21.327896,-47.240256,5.500000
20.806651,-46.932246,5.500000
20.287402,-46.625547,5.500000
19.770159,-46.320166,5.500000
19.254930,-46.016106,5.500000
18.741720,-45.713369,5.500000
18.230534,-45.411957,5.500000
17.721373,-45.111869,5.500000
17.214238,-44.813105,5.500000
16.709125,-44.515663,5.500000
16.206029,-44.219538,5.500000
15.704944,-43.924725,5.500000
15.205859,-43.631218,5.500000
14.708763,-43.339008,5.500000
14.213641,-43.048085,5.500000
13.720476,-42.758441,5.500000
13.229251,-42.470062,5.500000
12.739945,-42.182937,5.500000
12.252538,-41.897052,5.500000
11.767008,-41.612395,5.500000
11.283330,-41.328950,5.500000
10.801480,-41.046702,5.500000
10.323264,-40.765636,5.500000
9.851382,-40.485735,5.500000
9.385583,-40.206983,5.500000
8.925772,-39.929366,5.500000
8.471862,-39.652870,5.500000
8.023764,-39.377482,5.500000
7.581397,-39.103188,5.500000
7.144677,-38.829978,5.500000
6.713528,-38.557842,5.500000
6.287871,-38.286769,5.500000
5.867633,-38.016750,5.500000
5.452741,-37.747776,5.500000
5.043122,-37.479839,5.500000
4.638707,-37.212930,5.500000
4.239426,-36.947041,5.500000
3.845210,-36.682163,5.500000
3.455993,-36.418290,5.500000
3.071707,-36.155413,5.500000
2.692289,-35.893525,5.500000
2.317675,-35.632619,5.500000
1.947803,-35.372689,5.500000
1.582611,-35.113729,5.500000
1.222039,-34.855732,5.500000
0.866028,-34.598694,5.500000
0.514521,-34.342610,5.500000
0.167462,-34.087474,5.500000
-0.175204,-33.833283,5.500000
-0.513533,-33.580034,5.500000
-0.847577,-33.327721,5.500000
-1.177388,-33.076344,5.500000
-1.503017,-32.825899,5.500000
-1.824515,-32.576383,5.500000
-2.141930,-32.327796,5.500000
-2.455310,-32.080135,5.500000
-2.764702,-31.833401,5.500000
-3.070153,-31.587591,5.500000
-3.371708,-31.342706,5.500000
-3.669411,-31.098747,5.500000
-3.963306,-30.855713,5.500000
-4.253438,-30.613606,5.500000
-4.539850,-30.372427,5.500000
-4.822584,-30.132177,5.500000
-5.101682,-29.892859,5.500000
-5.377187,-29.654473,5.500000
-5.649141,-29.417024,5.500000
-5.917585,-29.180512,5.500000
-6.182560,-28.944941,5.500000
-6.444109,-28.710311,5.500000
-6.702273,-28.476625,5.500000
-6.957094,-28.243885,5.500000
-7.208612,-28.012090,5.500000
-7.456870,-27.781242,5.500000
-7.701910,-27.551342,5.500000
-7.943772,-27.322390,5.500000
-8.182500,-27.094386,5.500000
-8.418133,-26.867329,5.500000
-8.650713,-26.641218,5.500000
-8.880280,-26.416052,5.500000
-9.106875,-26.191829,5.500000
-9.330537,-25.968547,5.500000
-9.551304,-25.746203,5.500000
-9.769217,-25.524793,5.500000
-9.984313,-25.304316,5.500000
-10.196629,-25.084767,5.500000
-10.406205,-24.866141,5.500000
-10.613076,-24.648435,5.500000
-10.817279,-24.431643,5.500000
-11.018850,-24.215760,5.500000
-11.217824,-24.000782,5.500000
-11.414236,-23.786701,5.500000
-11.608120,-23.573513,5.500000
-11.799510,-23.361211,5.500000
-11.988439,-23.149789,5.500000
-12.174940,-22.939239,5.500000
-12.359044,-22.729555,5.500000
-12.540783,-22.520729,5.500000
-12.720187,-22.312754,5.500000
-12.897286,-22.105623,5.500000
-13.072111,-21.899326,5.500000
-13.244689,-21.693857,5.500000
-13.415049,-21.489207,5.500000
-13.583218,-21.285368,5.500000
-13.749223,-21.082331,5.500000
-13.913090,-20.880087,5.500000
-14.074843,-20.678629,5.500000
-14.234508,-20.477947,5.500000
-14.392108,-20.278032,5.500000
-14.547666,-20.078877,5.500000
-14.701203,-19.880471,5.500000
-14.852742,-19.682807,5.500000
-15.002302,-19.485876,5.500000
-15.149904,-19.289669,5.500000
-15.295567,-19.094178,5.500000
-15.439309,-18.899395,5.500000
-15.581148,-18.705314,5.500000
-15.721102,-18.511927,5.500000
-15.859189,-18.319227,5.500000
-15.995423,-18.127210,5.500000
-16.129823,-17.935869,5.500000
-16.262402,-17.745199,5.500000
-16.393177,-17.555195,5.500000
-16.522161,-17.365853,5.500000
