a,b,L
176.821871,-133.660608,5.500000
176.885030,-133.749486,5.500000
176.947145,-133.837333,5.500000
177.008232,-133.924161,5.500000
177.068307,-134.009981,5.500000
177.127387,-134.094803,5.500000
177.185488,-134.178639,5.500000
177.242624,-134.261499,5.500000
177.298813,-134.343394,5.500000
177.354070,-134.424334,5.500000
177.408409,-134.504330,5.500000
177.461845,-134.583392,5.500000
177.514393,-134.661530,5.500000
177.566067,-134.738754,5.500000
177.616883,-134.815075,5.500000
177.666853,-134.890502,5.500000
177.715991,-134.965045,5.500000
177.764311,-135.038713,5.500000
177.811826,-135.111516,5.500000
177.858549,-135.183464,5.500000
177.904494,-135.254565,5.500000
177.949672,-135.324829,5.500000
177.994097,-135.394265,5.500000
178.037781,-135.462882,5.500000
178.080735,-135.530688,5.500000
178.122972,-135.597693,5.500000
178.164503,-135.663906,5.500000
178.205340,-135.729333,5.500000
178.245494,-135.793985,5.500000
178.284976,-135.857869,5.500000
178.323797,-135.920994,5.500000
178.361968,-135.983367,5.500000
178.399499,-136.044995,5.500000
178.436400,-136.105888,5.500000
178.472682,-136.166052,5.500000
178.508355,-136.225496,5.500000
178.543428,-136.284226,5.500000
178.577911,-136.342252,5.500000
178.611815,-136.399580,5.500000
178.645148,-136.456217,5.500000
178.677921,-136.512173,5.500000
178.710141,-136.567453,5.500000
178.741819,-136.622065,5.500000
178.772964,-136.676018,5.500000
178.803583,-136.729317,5.500000
178.833687,-136.781970,5.500000
178.863283,-136.833983,5.500000
178.892379,-136.885365,5.500000
178.920984,-136.936120,5.500000
178.949105,-136.986256,5.500000
178.976750,-137.035778,5.500000
179.003927,-137.084692,5.500000
179.030642,-137.133003,5.500000
179.056903,-137.180718,5.500000
179.082717,-137.227842,5.500000
179.108090,-137.274378,5.500000
179.133029,-137.320334,5.500000
179.157540,-137.365712,5.500000
179.181630,-137.410518,5.500000
179.205303,-137.454756,5.500000
179.228568,-137.498430,5.500000
179.251428,-137.541544,5.500000
179.273890,-137.584101,5.500000
179.295959,-137.626105,5.500000
179.317640,-137.667559,5.500000
179.338938,-137.708467,5.500000
179.359858,-137.748831,5.500000
179.380405,-137.788654,5.500000
179.400583,-137.827938,5.500000
179.420397,-137.866685,5.500000
179.439851,-137.904898,5.500000
179.458951,-137.942580,5.500000
179.477699,-137.979734,5.500000
179.496102,-138.016361,5.500000
179.514164,-138.052467,5.500000
179.531890,-138.088053,5.500000
179.549282,-138.123123,5.500000
179.566348,-138.157681,5.500000
179.583091,-138.191730,5.500000
179.599517,-138.225275,5.500000
179.615630,-138.258318,5.500000
179.631434,-138.290866,5.500000
179.646936,-138.322921,5.500000
179.662139,-138.354489,5.500000
179.677048,-138.385574,5.500000
179.691669,-138.416181,5.500000
179.706006,-138.446314,5.500000
179.720065,-138.475979,5.500000
179.733849,-138.505182,5.500000
179.747364,-138.533926,5.500000
179.760615,-138.562220,5.500000
179.773607,-138.590067,5.500000
179.786346,-138.617474,5.500000
179.798835,-138.644448,5.500000
179.811079,-138.670993,5.500000
179.823085,-138.697116,5.500000
179.834856,-138.722824,5.500000
179.846398,-138.748122,5.500000
179.857714,-138.773017,5.500000
179.868810,-138.797514,5.500000
179.879690,-138.821619,5.500000
179.890359,-138.845339,5.500000
179.900820,-138.868678,5.500000
179.911078,-138.891643,5.500000
179.921137,-138.914239,5.500000
179.931002,-138.936472,5.500000
179.940676,-138.958347,5.500000
179.950163,-138.979870,5.500000
179.959467,-139.001047,5.500000
179.968592,-139.021884,5.500000
179.977543,-139.042386,5.500000
179.986321,-139.062559,5.500000
179.994933,-139.082408,5.500000
180.003380,-139.101939,5.500000
180.011667,-139.121157,5.500000
180.019798,-139.140069,5.500000
180.027775,-139.158679,5.500000
180.035601,-139.176993,5.500000
180.043282,-139.195016,5.500000
180.050819,-139.212753,5.500000
180.058216,-139.230211,5.500000
180.065476,-139.247394,5.500000
180.072603,-139.264308,5.500000
180.079599,-139.280957,5.500000
180.086468,-139.297348,5.500000
180.093212,-139.313485,5.500000
180.099835,-139.329374,5.500000
180.106339,-139.345020,5.500000
180.112728,-139.360427,5.500000
180.119003,-139.375600,5.500000
180.125168,-139.390545,5.500000
180.131225,-139.405266,5.500000
180.137177,-139.419767,5.500000
180.143026,-139.434053,5.500000
180.148775,-139.448129,5.500000
180.154427,-139.461999,5.500000
180.159982,-139.475667,5.500000
180.165445,-139.489137,5.500000
180.170816,-139.502414,5.500000
180.176098,-139.515501,5.500000
180.181293,-139.528403,5.500000
180.186404,-139.541122,5.500000
180.191432,-139.553664,5.500000
180.196378,-139.566031,5.500000
180.201246,-139.578228,5.500000
180.206037,-139.590257,5.500000
180.210751,-139.602122,5.500000
180.215393,-139.613826,5.500000
180.219962,-139.625374,5.500000
180.224461,-139.636768,5.500000
180.228891,-139.648011,5.500000
