a,b,L
104.232249,-81.731386,5.500000
104.559469,-82.038154,5.500000
104.884194,-82.342563,5.500000
105.206419,-82.644617,5.500000
105.526139,-82.944319,5.500000
105.843349,-83.241672,5.500000
106.158048,-83.536681,5.500000
106.470232,-83.829351,5.500000
106.779898,-84.119684,5.500000
107.087046,-84.407687,5.500000
107.391675,-84.693364,5.500000
107.693783,-84.976720,5.500000
107.993372,-85.257761,5.500000
108.290443,-85.536493,5.500000
108.584996,-85.812920,5.500000
108.877035,-86.087051,5.500000
109.166561,-86.358891,5.500000
109.453578,-86.628447,5.500000
109.738089,-86.895725,5.500000
110.020099,-87.160734,5.500000
110.299612,-87.423480,5.500000
110.576633,-87.683972,5.500000
110.851169,-87.942216,5.500000
111.123224,-88.198222,5.500000
111.392806,-88.451997,5.500000
111.659922,-88.703550,5.500000
111.924578,-88.952890,5.500000
112.186783,-89.200025,5.500000
112.446545,-89.444966,5.500000
112.703873,-89.687720,5.500000
112.958775,-89.928298,5.500000
113.211261,-90.166710,5.500000
113.461341,-90.402966,5.500000
113.709025,-90.637075,5.500000
113.954324,-90.869049,5.500000
114.197248,-91.098897,5.500000
114.437808,-91.326631,5.500000
114.676017,-91.552261,5.500000
114.911885,-91.775799,5.500000
115.145426,-91.997256,5.500000
115.376653,-92.216644,5.500000
115.605577,-92.433973,5.500000
115.832212,-92.649258,5.500000
116.056571,-92.862508,5.500000
116.278668,-93.073736,5.500000
116.498517,-93.282956,5.500000
116.716133,-93.490179,5.500000
116.931529,-93.695418,5.500000
117.144721,-93.898686,5.500000
117.355723,-94.099996,5.500000
117.564550,-94.299361,5.500000
117.771219,-94.496794,5.500000
117.975744,-94.692310,5.500000
118.178141,-94.885920,5.500000
118.378425,-95.077639,5.500000
118.576612,-95.267480,5.500000
118.772718,-95.455456,5.500000
118.966758,-95.641580,5.500000
119.158748,-95.825867,5.500000
119.348703,-96.008329,5.500000
119.536640,-96.188979,5.500000
119.722573,-96.367831,5.500000
119.906520,-96.544898,5.500000
120.088494,-96.720194,5.500000
120.268512,-96.893731,5.500000
120.446590,-97.065523,5.500000
120.622744,-97.235583,5.500000
120.796988,-97.403924,5.500000
120.969339,-97.570559,5.500000
121.139812,-97.735502,5.500000
121.308422,-97.898764,5.500000
121.475186,-98.060361,5.500000
121.640119,-98.220304,5.500000
121.803237,-98.378605,5.500000
121.964554,-98.535280,5.500000
122.124086,-98.690339,5.500000
122.281848,-98.843795,5.500000
122.437856,-98.995662,5.500000
122.592124,-99.145951,5.500000
122.744668,-99.294675,5.500000
