a,b,L
98.882619,-76.366992,5.500000
99.301853,-76.751455,5.500000
99.719054,-77.133719,5.500000
100.134190,-77.513776,5.500000
100.547231,-77.891613,5.500000
100.958146,-78.267222,5.500000
101.366908,-78.640592,5.500000
101.773487,-79.011713,5.500000
102.177856,-79.380576,5.500000
102.579988,-79.747173,5.500000
102.979856,-80.111493,5.500000
103.377438,-80.473530,5.500000
103.772708,-80.833277,5.500000
104.165644,-81.190724,5.500000
104.556224,-81.545867,5.500000
104.944429,-81.898699,5.500000
105.330236,-82.249213,5.500000
105.713628,-82.597405,5.500000
106.094587,-82.943270,5.500000
106.473094,-83.286802,5.500000
106.849135,-83.627999,5.500000
107.222692,-83.966856,5.500000
107.593752,-84.303369,5.500000
107.962301,-84.637538,5.500000
108.328326,-84.969358,5.500000
108.691815,-85.298828,5.500000
109.052757,-85.625947,5.500000
109.411143,-85.950714,5.500000
109.766961,-86.273128,5.500000
110.120205,-86.593189,5.500000
110.470866,-86.910898,5.500000
110.818937,-87.226255,5.500000
111.164413,-87.539263,5.500000
111.507287,-87.849921,5.500000
111.847556,-88.158234,5.500000
112.185215,-88.464201,5.500000
112.520261,-88.767827,5.500000
112.852691,-89.069114,5.500000
113.182504,-89.368066,5.500000
113.509698,-89.664686,5.500000
113.834272,-89.958979,5.500000
114.156226,-90.250948,5.500000
114.475561,-90.540599,5.500000
114.792278,-90.827938,5.500000
115.106379,-91.112968,5.500000
115.417866,-91.395697,5.500000
115.726742,-91.676130,5.500000
116.033011,-91.954275,5.500000
116.336676,-92.230137,5.500000
116.637741,-92.503725,5.500000
116.936213,-92.775046,5.500000
117.232096,-93.044106,5.500000
117.525396,-93.310916,5.500000
117.816120,-93.575482,5.500000
118.104276,-93.837814,5.500000
118.389869,-94.097921,5.500000
118.672909,-94.355811,5.500000
118.953403,-94.611494,5.500000
119.231361,-94.864981,5.500000
119.506791,-95.116279,5.500000
119.779703,-95.365401,5.500000
120.050107,-95.612356,5.500000
120.318013,-95.857154,5.500000
120.583432,-96.099807,5.500000
120.846375,-96.340325,5.500000
121.106852,-96.578719,5.500000
121.364876,-96.815000,5.500000
121.620457,-97.049179,5.500000
121.873609,-97.281268,5.500000
122.124342,-97.511277,5.500000
122.372669,-97.739218,5.500000
122.618603,-97.965104,5.500000
122.862156,-98.188944,5.500000
123.103341,-98.410752,5.500000
123.342172,-98.630538,5.500000
123.578661,-98.848314,5.500000
123.812822,-99.064092,5.500000
124.044668,-99.277885,5.500000
124.274213,-99.489703,5.500000
124.501470,-99.699558,5.500000
124.726455,-99.907464,5.500000
124.949180,-100.113432,5.500000
125.169660,-100.317473,5.500000
125.387909,-100.519600,5.500000
125.603942,-100.719825,5.500000
125.817772,-100.918160,5.500000
126.029415,-101.114617,5.500000
126.238884,-101.309208,5.500000
126.446196,-101.501945,5.500000
126.651363,-101.692840,5.500000
126.854401,-101.881906,5.500000
127.055324,-102.069153,5.500000
127.254148,-102.254595,5.500000
127.450886,-102.438242,5.500000
127.645554,-102.620107,5.500000
127.838166,-102.800202,5.500000
128.028737,-102.978538,5.500000
128.217282,-103.155127,5.500000
128.403814,-103.329980,5.500000
128.588349,-103.503109,5.500000
128.770903,-103.674527,5.500000
128.951489,-103.844243,5.500000
129.130122,-104.012271,5.500000
129.306819,-104.178623,5.500000
129.481593,-104.343310,5.500000
129.654461,-104.506344,5.500000
129.825437,-104.667738,5.500000
129.994538,-104.827504,5.500000
130.161776,-104.985650,5.500000
130.327173,-105.142197,5.500000
130.490738,-105.297149,5.500000
130.652488,-105.450520,5.500000
130.812440,-105.602323,5.500000
130.970608,-105.752570,5.500000
131.127006,-105.901272,5.500000
131.281652,-106.048441,5.500000
131.434558,-106.194087,5.500000
131.585740,-106.338223,5.500000
