"a","b","L"
54,-9,15.5
-56,1,15.5
-56,11,15.5
-56,21,15.5
-56,-9,15.5
-6,1,15.5
-6,11,15.5
-6,-19,15.5
-6,21,15.5
-6,-29,15.5
-6,-39,15.5
64,-19,15.5
64,-29,15.5
64,-39,15.5
64,-49,15.5
64,-59,15.5
64,-69,15.5
64,-79,15.5
-66,11,15.5
-6,-9,15.5
74,-39,15.5
74,-49,15.5
74,-59,15.5
74,-69,15.5
74,-79,15.5
74,-89,15.5
84,-49,15.5
84,-59,15.5
84,-69,15.5
84,-79,15.5
84,-89,15.5
94,-69,15.5
94,-79,15.5
94,-89,15.5
94,-99,15.5
102,-103,25.5
102,-113,25.5
102,-63,25.5
102,-73,25.5
102,-83,25.5
102,-93,25.5
-108,17,25.5
112,-103,25.5
112,-113,25.5
112,-73,25.5
112,-83,25.5
112,-93,25.5
12,-13,25.5
12,17,25.5
122,-103,25.5
122,-113,25.5
12,-23,25.5
12,27,25.5
122,-93,25.5
12,-3,25.5
12,-33,25.5
12,37,25.5
12,-43,25.5
12,-53,25.5
12,-63,25.5
12,7,25.5
-18,-13,25.5
-18,17,25.5
-18,-23,25.5
-18,27,25.5
-18,-3,25.5
-18,-33,25.5
-18,37,25.5
-18,-43,25.5
-18,7,25.5
2,-13,25.5
2,17,25.5
22,-13,25.5
22,17,25.5
22,-23,25.5
22,27,25.5
2,-23,25.5
22,-3,25.5
22,-33,25.5
22,37,25.5
22,-43,25.5
22,-53,25.5
22,-63,25.5
2,27,25.5
22,7,25.5
22,-73,25.5
2,-3,25.5
2,-33,25.5
2,37,25.5
2,-43,25.5
2,-53,25.5
2,-63,25.5
2,7,25.5
-28,-13,25.5
-28,17,25.5
-28,-23,25.5
-28,27,25.5
-28,-3,25.5
-28,-33,25.5
-28,37,25.5
-28,-43,25.5
-28,7,25.5
32,-13,25.5
32,17,25.5
32,-23,25.5
32,27,25.5
32,-3,25.5
32,-33,25.5
32,37,25.5
32,-43,25.5
32,-53,25.5
32,-63,25.5
32,7,25.5
32,-73,25.5
-38,-13,25.5
-38,17,25.5
-38,-23,25.5
-38,27,25.5
-38,-3,25.5
-38,-33,25.5
-38,37,25.5
-38,7,25.5
42,-13,25.5
42,17,25.5
42,-23,25.5
42,27,25.5
42,-3,25.5
42,-33,25.5
42,37,25.5
42,-43,25.5
42,-53,25.5
42,-63,25.5
42,7,25.5
42,-73,25.5
42,-83,25.5
-48,-13,25.5
-48,17,25.5
-48,-23,25.5
-48,27,25.5
-48,-3,25.5
-48,-33,25.5
-48,37,25.5
-48,7,25.5
52,-13,25.5
52,17,25.5
52,-23,25.5
52,27,25.5
52,-3,25.5
52,-33,25.5
52,37,25.5
52,-43,25.5
52,-53,25.5
52,-63,25.5
52,7,25.5
52,-73,25.5
52,-83,25.5
-58,-13,25.5
-58,17,25.5
-58,-23,25.5
-58,27,25.5
-58,-3,25.5
-58,37,25.5
-58,7,25.5
62,-13,25.5
62,17,25.5
62,-23,25.5
62,27,25.5
62,-3,25.5
62,-33,25.5
62,37,25.5
62,-43,25.5
62,-53,25.5
62,-63,25.5
62,7,25.5
62,-73,25.5
62,-83,25.5
62,-93,25.5
-68,-13,25.5
-68,17,25.5
-68,-23,25.5
-68,27,25.5
-68,-3,25.5
-68,37,25.5
-68,7,25.5
72,-103,25.5
72,-13,25.5
72,17,25.5
72,-23,25.5
72,-3,25.5
72,-33,25.5
72,-43,25.5
72,-53,25.5
72,-63,25.5
72,7,25.5
72,-73,25.5
72,-83,25.5
72,-93,25.5
-78,-13,25.5
-78,17,25.5
-78,27,25.5
-78,-3,25.5
-78,37,25.5
-78,7,25.5
-8,-13,25.5
-8,17,25.5
82,-103,25.5
82,-23,25.5
-8,-23,25.5
82,-33,25.5
82,-43,25.5
82,-53,25.5
82,-63,25.5
-8,27,25.5
82,-73,25.5
82,-83,25.5
82,-93,25.5
-8,-3,25.5
-8,-33,25.5
-8,37,25.5
-8,-43,25.5
-8,-53,25.5
-8,7,25.5
-88,-13,25.5
-88,17,25.5
-88,27,25.5
-88,-3,25.5
-88,37,25.5
-88,7,25.5
92,-103,25.5
92,-113,25.5
92,-43,25.5
92,-53,25.5
92,-63,25.5
92,-73,25.5
92,-83,25.5
92,-93,25.5
-98,17,25.5
-98,27,25.5
-98,-3,25.5
-98,7,25.5
-105,1,35.5
-105,11,35.5
-105,21,35.5
-105,31,35.5
-105,41,35.5
105,-49,35.5
-105,51,35.5
105,-59,35.5
105,-69,35.5
105,-79,35.5
105,-89,35.5
-105,-9,35.5
105,-99,35.5
-115,1,35.5
-115,11,35.5
-115,21,35.5
-115,31,35.5
-115,41,35.5
115,-69,35.5
115,-79,35.5
115,-89,35.5
-115,-9,35.5
115,-99,35.5
-125,1,35.5
-125,11,35.5
-125,21,35.5
-125,31,35.5
-125,41,35.5
125,-89,35.5
125,-99,35.5
-135,11,35.5
-135,21,35.5
-135,31,35.5
-145,21,35.5
-15,1,35.5
15,1,35.5
-15,11,35.5
15,11,35.5
-15,-19,35.5
15,-19,35.5
-15,21,35.5
15,21,35.5
-15,-29,35.5
15,-29,35.5
-15,31,35.5
15,31,35.5
-15,-39,35.5
15,-39,35.5
-15,41,35.5
15,41,35.5
-15,-49,35.5
15,-49,35.5
-15,51,35.5
15,51,35.5
-15,-59,35.5
15,-59,35.5
15,-69,35.5
15,-79,35.5
-15,-9,35.5
15,-9,35.5
-25,1,35.5
25,1,35.5
-25,11,35.5
25,11,35.5
-25,-19,35.5
25,-19,35.5
-25,21,35.5
25,21,35.5
-25,-29,35.5
25,-29,35.5
-25,31,35.5
25,31,35.5
-25,-39,35.5
25,-39,35.5
-25,41,35.5
25,41,35.5
-25,-49,35.5
25,-49,35.5
-25,51,35.5
25,51,35.5
-25,-59,35.5
25,-59,35.5
25,-69,35.5
25,-79,35.5
-25,-9,35.5
25,-9,35.5
-35,1,35.5
35,1,35.5
-35,11,35.5
35,11,35.5
-35,-19,35.5
35,-19,35.5
-35,21,35.5
35,21,35.5
-35,-29,35.5
35,-29,35.5
-35,31,35.5
35,31,35.5
-35,-39,35.5
35,-39,35.5
-35,41,35.5
35,41,35.5
-35,-49,35.5
35,-49,35.5
-35,51,35.5
35,51,35.5
35,-59,35.5
35,-69,35.5
35,-79,35.5
35,-89,35.5
-35,-9,35.5
35,-9,35.5
-45,1,35.5
45,1,35.5
-45,11,35.5
45,11,35.5
-45,-19,35.5
45,-19,35.5
-45,21,35.5
45,21,35.5
-45,-29,35.5
45,-29,35.5
-45,31,35.5
45,31,35.5
-45,-39,35.5
45,-39,35.5
-45,41,35.5
45,41,35.5
45,-49,35.5
-45,51,35.5
45,51,35.5
45,-59,35.5
45,-69,35.5
45,-79,35.5
45,-89,35.5
-45,-9,35.5
45,-9,35.5
-5,1,35.5
5,1,35.5
-5,11,35.5
5,11,35.5
-5,-19,35.5
5,-19,35.5
-5,21,35.5
5,21,35.5
-5,-29,35.5
5,-29,35.5
-5,31,35.5
5,31,35.5
-5,-39,35.5
5,-39,35.5
-5,41,35.5
5,41,35.5
-5,-49,35.5
5,-49,35.5
-5,51,35.5
-55,1,35.5
5,51,35.5
55,1,35.5
-55,11,35.5
55,11,35.5
-55,-19,35.5
55,-19,35.5
-55,21,35.5
55,21,35.5
-55,-29,35.5
55,-29,35.5
-55,31,35.5
55,31,35.5
-55,-39,35.5
55,-39,35.5
-55,41,35.5
55,41,35.5
55,-49,35.5
-55,51,35.5
55,51,35.5
55,-59,35.5
55,-69,35.5
55,-79,35.5
55,-89,35.5
-5,-59,35.5
-55,-9,35.5
5,-59,35.5
55,-9,35.5
55,-99,35.5
-5,-69,35.5
5,-69,35.5
-5,-9,35.5
5,-9,35.5
-65,1,35.5
65,1,35.5
65,-109,35.5
-65,11,35.5
65,11,35.5
-65,-19,35.5
65,-19,35.5
-65,21,35.5
65,21,35.5
-65,-29,35.5
65,-29,35.5
-65,31,35.5
65,31,35.5
65,-39,35.5
-65,41,35.5
65,41,35.5
65,-49,35.5
-65,51,35.5
65,51,35.5
65,-59,35.5
65,-69,35.5
65,-79,35.5
65,-89,35.5
-65,-9,35.5
65,-9,35.5
65,-99,35.5
-75,1,35.5
75,1,35.5
75,-109,35.5
-75,11,35.5
75,11,35.5
-75,-19,35.5
75,-19,35.5
-75,21,35.5
75,21,35.5
-75,-29,35.5
75,-29,35.5
-75,31,35.5
75,31,35.5
75,-39,35.5
-75,41,35.5
75,41,35.5
75,-49,35.5
-75,51,35.5
75,51,35.5
75,-59,35.5
75,-69,35.5
75,-79,35.5
75,-89,35.5
-75,-9,35.5
75,-9,35.5
75,-99,35.5
-85,1,35.5
85,1,35.5
-85,11,35.5
85,11,35.5
-85,-19,35.5
85,-19,35.5
-85,21,35.5
85,-29,35.5
-85,31,35.5
85,-39,35.5
-85,41,35.5
85,-49,35.5
-85,51,35.5
85,-59,35.5
85,-69,35.5
85,-79,35.5
85,-89,35.5
-85,-9,35.5
85,-9,35.5
85,-99,35.5
-95,1,35.5
-95,11,35.5
-95,-19,35.5
95,-19,35.5
-95,21,35.5
95,-29,35.5
-95,31,35.5
95,-39,35.5
-95,41,35.5
95,-49,35.5
-95,51,35.5
95,-59,35.5
95,-69,35.5
95,-79,35.5
95,-89,35.5
-95,-9,35.5
95,-99,35.5
103,-23,45.5
103,-33,45.5
103,-43,45.5
103,-53,45.5
103,-63,45.5
103,-73,45.5
103,-83,45.5
-107,-13,45.5
-107,17,45.5
-107,27,45.5
-107,-3,45.5
-107,37,45.5
-107,47,45.5
-107,57,45.5
-107,67,45.5
-107,7,45.5
113,-53,45.5
113,-63,45.5
113,-73,45.5
113,-83,45.5
-117,-13,45.5
-117,17,45.5
-117,27,45.5
-117,-3,45.5
-117,37,45.5
-117,47,45.5
-117,57,45.5
-117,7,45.5
123,-73,45.5
-127,17,45.5
-127,27,45.5
-127,-3,45.5
-127,37,45.5
-127,47,45.5
-127,57,45.5
-127,7,45.5
13,-13,45.5
13,17,45.5
13,-23,45.5
13,27,45.5
13,-3,45.5
13,-33,45.5
13,37,45.5
13,-43,45.5
13,47,45.5
13,-53,45.5
13,57,45.5
13,-63,45.5
13,67,45.5
13,7,45.5
-137,17,45.5
-137,27,45.5
-137,-3,45.5
13,-73,45.5
-137,37,45.5
-137,47,45.5
-137,7,45.5
13,77,45.5
13,-83,45.5
-147,17,45.5
-147,27,45.5
-147,37,45.5
-147,47,45.5
-147,7,45.5
-157,17,45.5
-157,27,45.5
-157,37,45.5
-167,27,45.5
-17,-13,45.5
-17,17,45.5
-17,-23,45.5
-17,27,45.5
-17,-3,45.5
-17,-33,45.5
-17,37,45.5
-17,-43,45.5
-17,47,45.5
-17,-53,45.5
-17,57,45.5
-17,-63,45.5
-17,67,45.5
-17,7,45.5
-17,77,45.5
23,-13,45.5
23,17,45.5
23,-23,45.5
23,27,45.5
23,-3,45.5
23,-33,45.5
23,37,45.5
23,-43,45.5
23,47,45.5
23,-53,45.5
23,57,45.5
23,-63,45.5
23,67,45.5
23,7,45.5
23,-73,45.5
23,77,45.5
23,-83,45.5
23,-93,45.5
-27,-13,45.5
-27,17,45.5
-27,-23,45.5
-27,27,45.5
-27,-3,45.5
-27,-33,45.5
-27,37,45.5
-27,-43,45.5
-27,47,45.5
-27,-53,45.5
-27,57,45.5
-27,-63,45.5
-27,67,45.5
-27,7,45.5
-27,77,45.5
3,-13,45.5
3,17,45.5
3,-23,45.5
3,27,45.5
3,-3,45.5
33,-13,45.5
33,17,45.5
33,-23,45.5
33,27,45.5
3,-33,45.5
33,-3,45.5
33,-33,45.5
33,37,45.5
33,-43,45.5
33,47,45.5
33,-53,45.5
33,57,45.5
33,-63,45.5
33,67,45.5
3,37,45.5
33,7,45.5
33,-73,45.5
33,77,45.5
33,-83,45.5
33,-93,45.5
3,-43,45.5
3,47,45.5
3,-53,45.5
3,57,45.5
3,-63,45.5
3,67,45.5
3,7,45.5
-37,-13,45.5
-37,17,45.5
-37,-23,45.5
-37,27,45.5
-37,-3,45.5
3,-73,45.5
-37,-33,45.5
-37,37,45.5
-37,-43,45.5
-37,47,45.5
-37,-53,45.5
-37,57,45.5
-37,67,45.5
-37,7,45.5
3,77,45.5
-37,77,45.5
43,-13,45.5
43,17,45.5
43,-23,45.5
43,27,45.5
43,-3,45.5
43,-33,45.5
43,37,45.5
43,-43,45.5
43,47,45.5
43,-53,45.5
43,57,45.5
43,-63,45.5
43,67,45.5
43,7,45.5
43,-73,45.5
43,77,45.5
43,-83,45.5
43,-93,45.5
-47,-13,45.5
-47,17,45.5
-47,-23,45.5
-47,27,45.5
-47,-3,45.5
-47,-33,45.5
-47,37,45.5
-47,-43,45.5
-47,47,45.5
-47,-53,45.5
-47,57,45.5
-47,67,45.5
-47,7,45.5
53,-13,45.5
53,17,45.5
53,-23,45.5
53,27,45.5
53,-3,45.5
53,-33,45.5
53,37,45.5
53,-43,45.5
53,47,45.5
53,-53,45.5
53,57,45.5
53,-63,45.5
53,67,45.5
53,7,45.5
53,-73,45.5
53,77,45.5
53,-83,45.5
53,-93,45.5
-57,-13,45.5
-57,17,45.5
-57,-23,45.5
-57,27,45.5
-57,-3,45.5
-57,-33,45.5
-57,37,45.5
-57,-43,45.5
-57,47,45.5
-57,57,45.5
-57,67,45.5
-57,7,45.5
63,-13,45.5
63,17,45.5
63,-23,45.5
63,27,45.5
63,-3,45.5
63,-33,45.5
63,37,45.5
63,-43,45.5
63,47,45.5
63,-53,45.5
63,57,45.5
63,-63,45.5
63,67,45.5
63,7,45.5
63,-73,45.5
63,77,45.5
63,-83,45.5
-67,-13,45.5
-67,17,45.5
-67,-23,45.5
-67,27,45.5
-67,-3,45.5
-67,-33,45.5
-67,37,45.5
-67,-43,45.5
-67,47,45.5
-67,57,45.5
-67,67,45.5
-67,7,45.5
-7,-13,45.5
-7,17,45.5
-7,-23,45.5
-7,27,45.5
-7,-3,45.5
73,-13,45.5
73,17,45.5
73,-23,45.5
73,27,45.5
-7,-33,45.5
73,-3,45.5
73,-33,45.5
73,37,45.5
73,-43,45.5
73,47,45.5
73,-53,45.5
73,57,45.5
73,-63,45.5
73,67,45.5
-7,37,45.5
73,7,45.5
73,-73,45.5
73,77,45.5
73,-83,45.5
-7,-43,45.5
-7,47,45.5
-7,-53,45.5
-7,57,45.5
-7,-63,45.5
-7,67,45.5
-7,7,45.5
-77,-13,45.5
-77,17,45.5
-77,-23,45.5
-77,27,45.5
-7,-73,45.5
-77,-3,45.5
-77,-33,45.5
-77,37,45.5
-77,47,45.5
-77,57,45.5
-77,67,45.5
-7,77,45.5
-77,7,45.5
83,-13,45.5
83,17,45.5
83,-23,45.5
83,27,45.5
83,-3,45.5
83,-33,45.5
83,37,45.5
83,-43,45.5
83,47,45.5
83,-53,45.5
83,57,45.5
83,-63,45.5
83,67,45.5
83,7,45.5
83,-73,45.5
83,77,45.5
83,-83,45.5
-87,-13,45.5
-87,17,45.5
-87,-23,45.5
-87,27,45.5
-87,-3,45.5
-87,37,45.5
-87,47,45.5
-87,57,45.5
-87,67,45.5
-87,7,45.5
93,-13,45.5
93,-23,45.5
93,-3,45.5
93,-33,45.5
93,-43,45.5
93,-53,45.5
93,-63,45.5
93,7,45.5
93,-73,45.5
93,-83,45.5
-97,-13,45.5
-97,17,45.5
-97,-23,45.5
-97,27,45.5
-97,-3,45.5
-97,37,45.5
-97,47,45.5
-97,57,45.5
-97,67,45.5
-97,7,45.5
103,-26,55.5
103,-36,55.5
103,-46,55.5
103,-56,55.5
103,-66,55.5
-107,14,55.5
-107,-16,55.5
-107,24,55.5
-107,34,55.5
-107,4,55.5
-107,44,55.5
-107,54,55.5
-107,-6,55.5
-107,64,55.5
-107,74,55.5
113,-56,55.5
113,-66,55.5
-117,14,55.5
-117,24,55.5
-117,34,55.5
-117,4,55.5
-117,44,55.5
-117,54,55.5
-117,-6,55.5
-117,64,55.5
-117,74,55.5
-127,14,55.5
-127,24,55.5
-127,34,55.5
-127,4,55.5
-127,44,55.5
-127,54,55.5
-127,-6,55.5
-127,64,55.5
-127,74,55.5
13,14,55.5
13,-16,55.5
13,24,55.5
13,-26,55.5
13,34,55.5
13,-36,55.5
13,4,55.5
13,44,55.5
13,-46,55.5
13,54,55.5
13,-56,55.5
13,-6,55.5
13,64,55.5
13,-66,55.5
-137,14,55.5
-137,24,55.5
-137,34,55.5
-137,4,55.5
13,74,55.5
-137,44,55.5
-137,54,55.5
13,-76,55.5
-137,64,55.5
13,84,55.5
13,94,55.5
-147,14,55.5
-147,24,55.5
-147,34,55.5
-147,44,55.5
-147,54,55.5
-157,24,55.5
-157,34,55.5
-157,44,55.5
-157,54,55.5
-167,34,55.5
-17,14,55.5
-17,-16,55.5
-17,24,55.5
-17,-26,55.5
-17,34,55.5
-17,-36,55.5
-17,4,55.5
-17,44,55.5
-17,-46,55.5
-17,54,55.5
-17,-56,55.5
-17,-6,55.5
-17,64,55.5
-17,-66,55.5
-17,74,55.5
-17,-76,55.5
-17,84,55.5
-17,94,55.5
23,14,55.5
23,-16,55.5
23,24,55.5
23,-26,55.5
23,34,55.5
23,-36,55.5
23,4,55.5
23,44,55.5
23,-46,55.5
23,54,55.5
23,-56,55.5
23,-6,55.5
23,64,55.5
23,-66,55.5
23,74,55.5
23,-76,55.5
23,84,55.5
23,94,55.5
-27,14,55.5
-27,-16,55.5
-27,24,55.5
-27,-26,55.5
-27,34,55.5
-27,-36,55.5
-27,4,55.5
-27,44,55.5
-27,-46,55.5
-27,54,55.5
-27,-56,55.5
-27,-6,55.5
-27,64,55.5
-27,-66,55.5
-27,74,55.5
-27,84,55.5
-27,94,55.5
3,14,55.5
3,-16,55.5
3,24,55.5
3,-26,55.5
33,14,55.5
33,-16,55.5
33,24,55.5
33,-26,55.5
33,34,55.5
33,-36,55.5
3,34,55.5
33,4,55.5
33,44,55.5
33,-46,55.5
33,54,55.5
33,-56,55.5
3,-36,55.5
33,-6,55.5
33,64,55.5
33,-66,55.5
33,74,55.5
33,-76,55.5
33,84,55.5
33,94,55.5
3,4,55.5
3,44,55.5
3,-46,55.5
3,54,55.5
3,-56,55.5
3,-6,55.5
3,64,55.5
3,-66,55.5
-37,14,55.5
-37,-16,55.5
-37,24,55.5
-37,-26,55.5
-37,34,55.5
-37,-36,55.5
-37,4,55.5
3,74,55.5
-37,44,55.5
-37,-46,55.5
-37,54,55.5
-37,-56,55.5
-37,-6,55.5
3,-76,55.5
-37,64,55.5
-37,74,55.5
-37,84,55.5
3,84,55.5
3,94,55.5
43,14,55.5
43,-16,55.5
43,24,55.5
43,-26,55.5
43,34,55.5
43,-36,55.5
43,4,55.5
43,44,55.5
43,-46,55.5
43,54,55.5
43,-56,55.5
43,-6,55.5
43,64,55.5
43,-66,55.5
43,74,55.5
43,-76,55.5
43,84,55.5
43,94,55.5
-47,14,55.5
-47,-16,55.5
-47,24,55.5
-47,-26,55.5
-47,34,55.5
-47,-36,55.5
-47,4,55.5
-47,44,55.5
-47,-46,55.5
-47,54,55.5
-47,-56,55.5
-47,-6,55.5
-47,64,55.5
-47,74,55.5
-47,84,55.5
53,14,55.5
53,-16,55.5
53,24,55.5
53,-26,55.5
53,34,55.5
53,-36,55.5
53,4,55.5
53,44,55.5
53,-46,55.5
53,54,55.5
53,-56,55.5
53,-6,55.5
53,64,55.5
53,-66,55.5
53,74,55.5
53,-76,55.5
53,84,55.5
53,94,55.5
-57,14,55.5
-57,-16,55.5
-57,24,55.5
-57,-26,55.5
-57,34,55.5
-57,-36,55.5
-57,4,55.5
-57,44,55.5
-57,-46,55.5
-57,54,55.5
-57,-6,55.5
-57,64,55.5
-57,74,55.5
-57,84,55.5
63,14,55.5
63,-16,55.5
63,24,55.5
63,-26,55.5
63,34,55.5
63,-36,55.5
63,4,55.5
63,44,55.5
63,-46,55.5
63,54,55.5
63,-56,55.5
63,-6,55.5
63,64,55.5
63,-66,55.5
63,74,55.5
63,-76,55.5
63,84,55.5
63,94,55.5
-67,14,55.5
-67,-16,55.5
-67,24,55.5
-67,-26,55.5
-67,34,55.5
-67,-36,55.5
-67,4,55.5
-67,44,55.5
-67,-46,55.5
-67,54,55.5
-67,-6,55.5
-67,64,55.5
-67,74,55.5
-67,84,55.5
-7,14,55.5
-7,-16,55.5
-7,24,55.5
-7,-26,55.5
73,14,55.5
73,-16,55.5
73,24,55.5
73,-26,55.5
73,34,55.5
73,-36,55.5
-7,34,55.5
73,4,55.5
73,44,55.5
73,-46,55.5
73,54,55.5
73,-56,55.5
-7,-36,55.5
73,-6,55.5
73,64,55.5
73,-66,55.5
73,74,55.5
73,-76,55.5
73,84,55.5
73,94,55.5
-7,4,55.5
-7,44,55.5
-7,-46,55.5
-7,54,55.5
-7,-56,55.5
-7,-6,55.5
-7,64,55.5
-7,-66,55.5
-77,14,55.5
-77,-16,55.5
-77,24,55.5
-77,-26,55.5
-77,34,55.5
-77,-36,55.5
-7,74,55.5
-77,4,55.5
-77,44,55.5
-77,54,55.5
-7,-76,55.5
-77,-6,55.5
-77,64,55.5
-77,74,55.5
-77,84,55.5
-7,84,55.5
-7,94,55.5
83,14,55.5
83,-16,55.5
83,24,55.5
83,-26,55.5
83,34,55.5
83,-36,55.5
83,4,55.5
83,44,55.5
83,-46,55.5
83,54,55.5
83,-56,55.5
83,-6,55.5
83,64,55.5
83,-66,55.5
-87,14,55.5
-87,-16,55.5
-87,24,55.5
-87,-26,55.5
-87,34,55.5
-87,4,55.5
-87,44,55.5
-87,54,55.5
-87,-6,55.5
-87,64,55.5
-87,74,55.5
-87,84,55.5
93,-16,55.5
93,-26,55.5
93,-36,55.5
93,4,55.5
93,-46,55.5
93,-56,55.5
93,-6,55.5
93,-66,55.5
-97,14,55.5
-97,-16,55.5
-97,24,55.5
-97,-26,55.5
-97,34,55.5
-97,4,55.5
-97,44,55.5
-97,54,55.5
-97,-6,55.5
-97,64,55.5
-97,74,55.5
-97,84,55.5
0,1,65.5
0,101,65.5
0,11,65.5
0,111,65.5
0,-19,65.5
0,21,65.5
0,-29,65.5
0,31,65.5
0,-39,65.5
0,41,65.5
0,-49,65.5
0,51,65.5
0,-59,65.5
0,61,65.5
0,71,65.5
0,81,65.5
0,-9,65.5
0,91,65.5
-100,1,65.5
-100,11,65.5
-100,-19,65.5
-100,21,65.5
-100,31,65.5
100,-39,65.5
-100,41,65.5
100,-49,65.5
-100,51,65.5
-100,61,65.5
-100,71,65.5
-100,81,65.5
-100,-9,65.5
-100,91,65.5
-10,1,65.5
10,1,65.5
-10,101,65.5
10,101,65.5
-10,11,65.5
10,11,65.5
10,111,65.5
-10,-19,65.5
10,-19,65.5
-10,21,65.5
10,21,65.5
-10,-29,65.5
10,-29,65.5
-10,31,65.5
10,31,65.5
-10,-39,65.5
10,-39,65.5
-10,41,65.5
10,41,65.5
-10,-49,65.5
10,-49,65.5
-10,51,65.5
10,51,65.5
-10,-59,65.5
10,-59,65.5
-10,61,65.5
10,61,65.5
-10,71,65.5
10,71,65.5
-10,81,65.5
10,81,65.5
-10,-9,65.5
10,-9,65.5
-10,91,65.5
10,91,65.5
-110,1,65.5
-110,11,65.5
-110,21,65.5
-110,31,65.5
-110,41,65.5
-110,51,65.5
-110,61,65.5
-110,71,65.5
-110,81,65.5
-110,-9,65.5
-110,91,65.5
-120,1,65.5
-120,11,65.5
-120,21,65.5
-120,31,65.5
-120,41,65.5
-120,51,65.5
-120,61,65.5
-120,71,65.5
-120,81,65.5
-120,-9,65.5
-120,91,65.5
-130,1,65.5
-130,11,65.5
-130,21,65.5
-130,31,65.5
-130,41,65.5
-130,51,65.5
-130,61,65.5
-130,71,65.5
-130,81,65.5
-140,11,65.5
-140,21,65.5
-140,31,65.5
-140,41,65.5
-140,51,65.5
-140,61,65.5
-140,71,65.5
-150,21,65.5
-150,31,65.5
-150,41,65.5
-150,51,65.5
-150,61,65.5
-160,51,65.5
-20,1,65.5
20,1,65.5
-20,101,65.5
20,101,65.5
-20,11,65.5
20,11,65.5
20,111,65.5
-20,-19,65.5
20,-19,65.5
-20,21,65.5
20,21,65.5
-20,-29,65.5
20,-29,65.5
-20,31,65.5
20,31,65.5
-20,-39,65.5
20,-39,65.5
-20,41,65.5
20,41,65.5
-20,-49,65.5
20,-49,65.5
-20,51,65.5
20,51,65.5
-20,-59,65.5
20,-59,65.5
-20,61,65.5
20,61,65.5
-20,71,65.5
20,71,65.5
-20,81,65.5
20,81,65.5
-20,-9,65.5
20,-9,65.5
-20,91,65.5
20,91,65.5
-30,1,65.5
30,1,65.5
-30,101,65.5
30,101,65.5
-30,11,65.5
30,11,65.5
30,111,65.5
-30,-19,65.5
30,-19,65.5
-30,21,65.5
30,21,65.5
-30,-29,65.5
30,-29,65.5
-30,31,65.5
30,31,65.5
-30,-39,65.5
30,-39,65.5
-30,41,65.5
30,41,65.5
-30,-49,65.5
30,-49,65.5
-30,51,65.5
30,51,65.5
-30,-59,65.5
30,-59,65.5
-30,61,65.5
30,61,65.5
-30,71,65.5
30,71,65.5
-30,81,65.5
30,81,65.5
-30,-9,65.5
30,-9,65.5
-30,91,65.5
30,91,65.5
-40,1,65.5
40,1,65.5
-40,101,65.5
40,101,65.5
-40,11,65.5
40,11,65.5
40,111,65.5
-40,-19,65.5
40,-19,65.5
-40,21,65.5
40,21,65.5
