2014-03-16 01:04:02.553309,0,A,t5
2014-03-16 01:04:02.553309,0,B,t5
2014-03-16 01:04:02.553309,1,B,t5
2014-03-16 01:04:02.553309,2,B,t5
2014-03-16 01:04:02.553309,3,B,t5
2014-03-16 01:04:02.553309,4,B,t5
2014-03-16 01:04:02.553309,5,B,t5
2014-03-16 01:04:02.553309,6,B,t1
2014-03-16 01:04:02.553309,7,B,t1
2014-03-16 01:04:02.553309,8,B,t1
2014-03-16 01:04:02.553309,9,B,t1
2014-03-16 01:04:02.553309,10,B,t1
2014-03-16 01:04:02.553309,11,B,t1
2014-03-16 01:04:02.553309,12,B,t1
2014-03-16 01:04:02.553309,13,B,t1
2014-03-16 01:04:02.553309,14,B,t1
2014-03-16 01:04:02.553309,15,B,t1
2014-03-16 01:04:02.553309,16,B,t1
2014-03-16 01:04:02.553309,17,B,t5
2014-03-16 01:04:02.553309,18,B,t5
2014-03-16 01:04:02.553309,19,B,t5
2014-03-16 01:04:02.553309,20,B,t5
2014-03-16 01:04:02.553309,21,B,t5
2014-03-16 01:04:02.553309,22,B,t5
2014-03-16 01:04:02.553309,23,B,t5
2014-03-16 01:04:02.553309,24,B,t5
2014-03-16 01:04:02.553309,25,B,t5
2014-03-16 01:04:02.553309,26,B,t5
2014-03-16 01:04:02.553309,27,B,t5
2014-03-16 01:04:02.553309,28,B,t5
2014-03-16 01:04:02.553309,29,B,t5
2014-03-16 01:04:02.553309,30,B,t5
2014-03-16 01:04:02.553309,31,B,t5
2014-03-16 01:04:02.553309,32,B,t5
2014-03-16 01:04:02.553309,33,B,t5
2014-03-16 01:04:02.553309,34,B,t5
2014-03-16 01:04:02.553309,35,B,t5
2014-03-16 01:04:02.553309,36,B,t5
2014-03-16 01:04:02.553309,37,B,t5
2014-03-16 01:04:02.553309,38,B,t5
2014-03-16 01:04:02.553309,39,B,t5
2014-03-16 01:04:02.553309,40,B,t5
2014-03-16 01:04:02.553309,0,C,t4
2014-03-16 01:04:02.553309,1,C,t4
2014-03-16 01:04:02.553309,2,C,t1
2014-03-16 01:04:02.553309,3,C,t1
2014-03-16 01:04:02.553309,4,C,t1
2014-03-16 01:04:02.553309,5,C,t1
2014-03-16 01:04:02.553309,6,C,t1
2014-03-16 01:04:02.553309,7,C,t1
2014-03-16 01:04:02.553309,8,C,t1
2014-03-16 01:04:02.553309,9,C,t1
2014-03-16 01:04:02.553309,10,C,t1
2014-03-16 01:04:02.553309,11,C,t1
2014-03-16 01:04:02.553309,12,C,t1
2014-03-16 01:04:02.553309,13,C,t1
2014-03-16 01:04:02.553309,14,C,t1
2014-03-16 01:04:02.553309,15,C,t1
2014-03-16 01:04:02.553309,16,C,t1
2014-03-16 01:04:02.553309,17,C,t1
2014-03-16 01:04:02.553309,18,C,t1
2014-03-16 01:04:02.553309,19,C,t4
2014-03-16 01:04:02.553309,20,C,t4
2014-03-16 01:04:02.553309,21,C,t4
2014-03-16 01:04:02.553309,22,C,t4
2014-03-16 01:04:02.553309,23,C,t4
2014-03-16 01:04:02.553309,24,C,t4
2014-03-16 01:04:02.553309,25,C,t4
2014-03-16 01:04:02.553309,26,C,t4
2014-03-16 01:04:02.553309,27,C,t4
2014-03-16 01:04:02.553309,28,C,t4
2014-03-16 01:04:02.553309,29,C,t4
2014-03-16 01:04:02.553309,30,C,t4
2014-03-16 01:04:02.553309,31,C,t4
2014-03-16 01:04:02.553309,32,C,t4
2014-03-16 01:04:02.553309,33,C,t4
2014-03-16 01:04:02.553309,34,C,t4
2014-03-16 01:04:02.553309,35,C,t4
2014-03-16 01:04:02.553309,36,C,t4
2014-03-16 01:04:02.553309,37,C,t4
2014-03-16 01:04:02.553309,38,C,t4
2014-03-16 01:04:02.553309,39,C,t4
2014-03-16 01:04:02.553309,40,C,t4
2014-03-16 01:04:02.553309,0,D,t4
2014-03-16 01:04:02.553309,1,D,t0
2014-03-16 01:04:02.553309,2,D,t0
2014-03-16 01:04:02.553309,3,D,t0
2014-03-16 01:04:02.553309,4,D,t0
2014-03-16 01:04:02.553309,5,D,t0
2014-03-16 01:04:02.553309,6,D,t0
2014-03-16 01:04:02.553309,7,D,t0
2014-03-16 01:04:02.553309,8,D,t0
2014-03-16 01:04:02.553309,9,D,t0
2014-03-16 01:04:02.553309,10,D,t0
2014-03-16 01:04:02.553309,11,D,t0
2014-03-16 01:04:02.553309,12,D,t0
2014-03-16 01:04:02.553309,13,D,t0
2014-03-16 01:04:02.553309,14,D,t0
2014-03-16 01:04:02.553309,15,D,t0
2014-03-16 01:04:02.553309,16,D,t0
