regier5,0,A,t1
regier5,0,B,t1
regier5,1,B,t1
regier5,2,B,t1
regier5,3,B,t1
regier5,4,B,t1
regier5,5,B,t1
regier5,6,B,t1
regier5,7,B,t1
regier5,8,B,t1
regier5,9,B,t1
regier5,10,B,t2
regier5,11,B,t2
regier5,12,B,t2
regier5,13,B,t2
regier5,14,B,t1
regier5,15,B,t1
regier5,16,B,t1
regier5,17,B,t1
regier5,18,B,t1
regier5,19,B,t1
regier5,20,B,t1
regier5,21,B,t1
regier5,22,B,t1
regier5,23,B,t1
regier5,24,B,t1
regier5,25,B,t1
regier5,26,B,t1
regier5,27,B,t1
regier5,28,B,t1
regier5,29,B,t1
regier5,30,B,t1
regier5,31,B,t1
regier5,32,B,t1
regier5,33,B,t1
regier5,34,B,t1
regier5,35,B,t1
regier5,36,B,t1
regier5,37,B,t1
regier5,38,B,t1
regier5,39,B,t1
regier5,40,B,t1
regier5,0,C,t1
regier5,1,C,t1
regier5,2,C,t1
regier5,3,C,t1
regier5,4,C,t1
regier5,5,C,t1
regier5,6,C,t1
regier5,7,C,t2
regier5,8,C,t2
regier5,9,C,t2
regier5,10,C,t2
regier5,11,C,t2
regier5,12,C,t2
regier5,13,C,t2
regier5,14,C,t2
regier5,15,C,t2
regier5,16,C,t3
regier5,17,C,t3
regier5,18,C,t3
regier5,19,C,t3
regier5,20,C,t3
regier5,21,C,t3
regier5,22,C,t1
regier5,23,C,t1
regier5,24,C,t1
regier5,25,C,t1
regier5,26,C,t1
regier5,27,C,t1
regier5,28,C,t1
regier5,29,C,t1
regier5,30,C,t1
regier5,31,C,t1
regier5,32,C,t1
regier5,33,C,t1
regier5,34,C,t1
regier5,35,C,t1
regier5,36,C,t1
regier5,37,C,t1
regier5,38,C,t1
regier5,39,C,t1
regier5,40,C,t1
regier5,0,D,t1
regier5,1,D,t1
regier5,2,D,t1
regier5,3,D,t2
regier5,4,D,t2
regier5,5,D,t2
regier5,6,D,t2
regier5,7,D,t2
regier5,8,D,t2
regier5,9,D,t2
regier5,10,D,t2
regier5,11,D,t2
regier5,12,D,t2
regier5,13,D,t2
regier5,14,D,t2
regier5,15,D,t2
regier5,16,D,t3
regier5,17,D,t3
regier5,18,D,t3
regier5,19,D,t3
regier5,20,D,t3
regier5,21,D,t3
regier5,22,D,t3
regier5,23,D,t3
regier5,24,D,t3
regier5,25,D,t3
regier5,26,D,t3
regier5,27,D,t1
regier5,28,D,t3
regier5,29,D,t1
regier5,30,D,t1
regier5,31,D,t1
regier5,32,D,t1
regier5,33,D,t1
regier5,34,D,t1
regier5,35,D,t1
regier5,36,D,t1
regier5,37,D,t4
regier5,38,D,t4
regier5,39,D,t1
regier5,40,D,t1
regier5,0,E,t1
regier5,1,E,t4
regier5,2,E,t2
regier5,3,E,t2
regier5,4,E,t2
regier5,5,E,t2
regier5,6,E,t2
regier5,7,E,t2
regier5,8,E,t2
regier5,9,E,t2
regier5,10,E,t2
regier5,11,E,t2
regier5,12,E,t2
regier5,13,E,t2
regier5,14,E,t2
regier5,15,E,t2
regier5,16,E,t3
regier5,17,E,t3
regier5,18,E,t3
regier5,19,E,t3
regier5,20,E,t3
regier5,21,E,t3
regier5,22,E,t3
regier5,23,E,t3
regier5,24,E,t3
regier5,25,E,t3
regier5,26,E,t3
regier5,27,E,t3
regier5,28,E,t3
regier5,29,E,t3
regier5,30,E,t4
regier5,31,E,t4
regier5,32,E,t4
regier5,33,E,t4
regier5,34,E,t4
regier5,35,E,t4
regier5,36,E,t4
regier5,37,E,t4
regier5,38,E,t4
regier5,39,E,t4
regier5,40,E,t4
regier5,0,F,t5
regier5,1,F,t4
regier5,2,F,t2
regier5,3,F,t2
regier5,4,F,t2
regier5,5,F,t2
regier5,6,F,t2
regier5,7,F,t2
regier5,8,F,t2
regier5,9,F,t2
regier5,10,F,t2
regier5,11,F,t2
regier5,12,F,t2
regier5,13,F,t2
regier5,14,F,t2
regier5,15,F,t2
regier5,16,F,t3
regier5,17,F,t3
regier5,18,F,t3
regier5,19,F,t3
regier5,20,F,t3
regier5,21,F,t3
regier5,22,F,t3
regier5,23,F,t3
regier5,24,F,t3
regier5,25,F,t3
regier5,26,F,t3
regier5,27,F,t3
regier5,28,F,t3
regier5,29,F,t4
regier5,30,F,t4
regier5,31,F,t4
regier5,32,F,t4
regier5,33,F,t4
regier5,34,F,t4
regier5,35,F,t4
regier5,36,F,t4
regier5,37,F,t4
regier5,38,F,t4
regier5,39,F,t4
regier5,40,F,t4
regier5,0,G,t5
regier5,1,G,t4
regier5,2,G,t2
regier5,3,G,t2
regier5,4,G,t2
regier5,5,G,t2
regier5,6,G,t5
regier5,7,G,t5
regier5,8,G,t5
regier5,9,G,t5
regier5,10,G,t5
regier5,11,G,t5
regier5,12,G,t5
regier5,13,G,t5
regier5,14,G,t5
regier5,15,G,t5
regier5,16,G,t3
regier5,17,G,t3
regier5,18,G,t3
regier5,19,G,t3
regier5,20,G,t3
regier5,21,G,t3
regier5,22,G,t3
regier5,23,G,t3
regier5,24,G,t3
regier5,25,G,t3
regier5,26,G,t3
regier5,27,G,t3
regier5,28,G,t3
regier5,29,G,t4
regier5,30,G,t4
regier5,31,G,t4
regier5,32,G,t4
regier5,33,G,t4
regier5,34,G,t4
regier5,35,G,t4
regier5,36,G,t4
regier5,37,G,t4
regier5,38,G,t4
regier5,39,G,t4
regier5,40,G,t4
regier5,0,H,t5
regier5,1,H,t4
regier5,2,H,t4
regier5,3,H,t2
