"","Abidji","Agarabi","Amarakaeri","Ampeeli","Angaatiha","Apinayé","Arabela","Bahinemo","Bauzi","Berik","Bété","Bhili","Buglere","Campa","Candoshi","Cavineña","Cayapa","Chácobo","Chayahuita","Cofán","Colorado","Culina","Dyimini","Ejagam","Ese Ejja","Guahibo","Guambiano","Guarijío","Iduna","Ifugao","Iwam","Jicaque","Kalam","Kamano-Kafe","Kemtuik","Kokni","Konkomba","Kuku-Yalanji","Kuna","Kwerba","Lele","Mampruli","Maring","Martu-Wangka","Mawchi","Mayoruna","Menye","Mikasuki","Mundu","Múra Pirahá","Murle","Murrinh-Patha","Nafaanra","Ocaina","Papago","Patep","Paya","Podopa","Seri","Shipibo","Sirionó","Slave","Sursurunga","Tabla","Tacana","Tboli","Teribe","Ticuna","Tifal","Tlapanec","Tucano","Vagla","Vasavi","Waorani","Walpiri","Wobé","Yacouba","Yakan","Yaminahua","Yucuna","Zapotec"
"COM3-6.1",0.582436476165143,0.757494363954238,0.485516407392614,0.714961200105936,0.597027291075884,0.400079812583344,0.41389655809266,0.616122979207302,0.411305688295157,0.610910323394448,0.267836752235104,0.379524094331572,0.40219854276357,0.6626267890791,0.362037953812229,0.277362251935587,0.413800961169375,0.402850132247637,0.269680741532327,0.36093176553377,0.489794160988813,0.357727949809103,0.554735870254097,0.258080909207738,0.420897777128941,0.610989879121515,0.523340424622985,0.431850552776955,0.519468731489062,0.538225327970672,0.536817748244801,0.437222098999676,0.636577456694853,0.611751749314944,0.648906082923371,0.576284072369407,0.396233857837381,0.734049144565757,0.478553010014931,0.360903442581468,0.476429654276515,0.639038250795206,0.633168493143069,0.576506190001314,0.495590982145438,0.375141781974687,0.446994296214476,0.271888207489245,0.439827397116896,0.385356943968174,0.392638504676226,0.72300837889565,0.235742545470418,0.406370666366836,0.217693580767715,0.459488310408824,0.380695755014544,0.706692280989989,0.335412936321902,0.403437239702384,0.491920793484135,0.448006114698051,0.481174611408836,0.47457568988036,0.369938699102044,0.533010912955364,0.497351125565215,0.42574611163883,0.665138845123168,0.368324634294836,0.337151161854664,0.417951601253013,0.564005988655895,0.397584823827573,0.751122384080708,0.311359937588676,0.2415796603639,0.461475236098099,0.54075815105686,0.3768848245024,0.370882052680057
"COM3-6.2",0.478054575319152,0.57838048709393,0.412552201301961,0.611992590040597,0.469830145439326,0.35699213036553,0.409510436702826,0.458193141552001,0.445248468925619,0.542731068661178,0.315790635111278,0.358350894143791,0.455364941770176,0.699305310068436,0.347050809977705,0.229716406811781,0.454287618968907,0.398393835691513,0.182518276026721,0.39553390225523,0.461728150607925,0.344780433391661,0.403159831549175,0.25364880130727,0.347407677019963,0.570805366804941,0.303175010276535,0.277615074504982,0.420088310273932,0.494386201532471,0.361432948462982,0.365927902465128,0.562045757483111,0.466201221542872,0.476825395013668,0.557344553466713,0.435146171938216,0.790501341620858,0.449343840561184,0.373478894781555,0.363100960697391,0.436704641731405,0.419633272205468,0.385620674598837,0.45196288854855,0.253224737954606,0.413153123650284,0.220080509070461,0.317072202333893,0.344016380521301,0.314884782017196,0.684443579972569,0.220473294595296,0.340915461401578,0.196264221563,0.411277526467196,0.287250852889576,0.480867236762546,0.222760561790936,0.330273687917443,0.46003797316766,0.252683371159228,0.350488777664973,0.363873078183152,0.349251997656853,0.416659619780291,0.457902410897627,0.261048648529123,0.294215376136975,0.364789155456951,0.261930396002673,0.423832426844069,0.52889313043291,0.397497271506327,0.453144528235005,0.272379941110474,0.243932387530688,0.364209544656923,0.382006540456838,0.304886046079368,0.35636399347248
"COM3-6.3",0.364669171378208,0.493433401815507,0.329748777324322,0.455223614375622,0.419977647908491,0.399912074308146,0.387593611663536,0.382839685222817,0.332688823650976,0.375150155242163,0.33812669794786,0.365940062857812,0.345189092814287,0.573963881616187,0.348848078574985,0.232901732407852,0.420302358430035,0.31876967982217,0.231702869161543,0.360187176066249,0.388551162505057,0.328391064852787,0.342057837756035,0.300117060665651,0.354984183538159,0.423955305230429,0.387841530384504,0.32705089934914,0.397748096344251,0.385075361850735,0.315448098329235,0.427613993424947,0.479938108187261,0.396825613602856,0.385321422447493,0.382191731845022,0.385192300332391,0.527995784197438,0.45480351351798,0.35010957864375,0.285231808121984,0.398207296716321,0.277804033644725,0.394924267724528,0.38277837724725,0.294454907884126,0.376133469202885,0.321974583907557,0.292060500686752,0.326421578130499,0.323786724413483,0.509621663927878,0.242049551555057,0.362071385095374,0.310362992800277,0.361402557373827,0.277511799399724,0.431297235168233,0.270015635998961,0.371292104334366,0.408324663636376,0.411596565400313,0.310943303330895,0.309162971010738,0.316390391075014,0.37125188532995,0.495425091749664,0.334709247959766,0.345789771121786,0.430448421851498,0.342506669847803,0.353688281961954,0.362087869521077,0.416658540410102,0.372485544709601,0.345498807127588,0.26402430008471,0.417781164102124,0.347700269033082,0.362606704392528,0.348145417294718
"COM3-6.4",0.452434019653418,0.544289777163846,0.43423425246495,0.568261568672237,0.503117563385761,0.427201752526172,0.538731976871347,0.44295212084628,0.378380884099782,0.442821302982169,0.224543498192228,0.480459840344225,0.434449471846051,0.567002961623719,0.448361158960221,0.335252651971857,0.434539646609743,0.34343473117061,0.322240491001544,0.464634836938333,0.430826617652794,0.422818804063604,0.369370433628932,0.218577429313118,0.448408751945971,0.513482558930708,0.378445142148921,0.413707336224838,0.456938030012043,0.370043533636422,0.461480538218703,0.429969143470725,0.472652197832467,0.441820343072855,0.423882554956289,0.503438645442241,0.3133033945892,0.690059940496261,0.534719708785936,0.303734737135408,0.441127076135347,0.45644534139368,0.441546134588439,0.478632632388335,0.537281174199697,0.313767281418591,0.540982772013759,0.403111046830025,0.36891484249911,0.315467895575335,0.513911390407821,0.548718586196407,0.240251578865317,0.505665072697287,0.357749030209501,0.401767284555398,0.384735698097825,0.534155925917237,0.36787036139204,0.465328030969988,0.507599967335251,0.351178623334615,0.407213233023506,0.435745303990834,0.388584951682229,0.457282803138491,0.480764219723697,0.423360475505514,0.330629537031827,0.535357019452144,0.391330336000264,0.354687515419074,0.522968521021462,0.445936689401912,0.482265303578107,0.225466624885885,0.234146535050797,0.409934970215088,0.438011450399097,0.413382185860184,0.490609414244919
"COM3-6.5",0.32116571264751,0.347857528404017,0.370331823372463,0.473111565867158,0.419214086751164,0.319570389417348,0.34314916248853,0.329269386939657,0.350552485132479,0.397260910845169,0.197705135650825,0.348894217344106,0.389829903084568,0.474928878750601,0.326864073699298,0.22779165218116,0.365419385706636,0.297411936883968,0.304352814462345,0.358612123651567,0.378598698294909,0.255504649490594,0.279371755570334,0.169857537858418,0.324619467215824,0.405142429741034,0.287976958316251,0.335237605688138,0.401208840594627,0.256803310309846,0.443646105146325,0.296120180963458,0.333991197777438,0.335021888497785,0.394452378944608,0.428659447202187,0.246726417622428,0.49090439309398,0.419611768813133,0.21769647424837,0.31673490543812,0.314126714441905,0.464425680885162,0.293688768820562,0.448213244538076,0.309473109416989,0.392410434377228,0.309525200756061,0.2274712308709,0.315656759804161,0.400921238440865,0.417887823588909,0.172830030535131,0.354996551253743,0.34905610863019,0.363750857687733,0.283181188117193,0.354010831723144,0.261447609932732,0.32711570743335,0.414247693376175,0.307284569810447,0.358623422461266,0.343878549698155,0.386973529482799,0.408014157306878,0.295922134759045,0.349982764252662,0.534696498781985,0.372164087518316,0.271050535850514,0.271631786726465,0.447750166020856,0.298048112258763,0.428982863200414,0.19145237791414,0.15647845062834,0.30193260600889,0.38916200303987,0.335214743256993,0.419797869909731
"COM3-6.6",0.449410277643751,0.729734216038587,0.494389281395936,0.669639467970526,0.5045980188688,0.393915008507032,0.448444970883296,0.600959794490712,0.370381620582231,0.534073734546661,0.412075617913209,0.354849668749679,0.392613394442681,0.634381965815728,0.456117183326408,0.336687217947182,0.45748677060152,0.371175446805197,0.3362432510662,0.351238684043475,0.456324680164991,0.482977182070265,0.517981221784063,0.357011005076769,0.404769354957958,0.607755446227483,0.551656960165283,0.389551178810025,0.463781822662403,0.591123193890413,0.356706562818718,0.454235479125012,0.706094885224781,0.586680019929945,0.565223786874722,0.55873736209591,0.474306984453969,0.65185739496785,0.51130154658331,0.425847807127646,0.358442196185012,0.553557798330453,0.415600271103922,0.537413080300178,0.443898762975884,0.302459111633407,0.402936603691355,0.276500043328052,0.369711028691415,0.348561219305404,0.365454433158667,0.660591021786734,0.302959173373751,0.367910730295498,0.209764803447152,0.489429363024268,0.344254406991812,0.558461012755679,0.350854594689223,0.403782409624888,0.522343615100622,0.49815384592224,0.399422379802676,0.440167046375311,0.374900450883274,0.425201001622941,0.628392660413379,0.408402218666246,0.502147271394155,0.361606357140343,0.364552776369049,0.518448521724844,0.461242895495986,0.442593855574565,0.662969070526021,0.373039845207701,0.311172650357676,0.524064158180283,0.416251780663023,0.364550677848547,0.322519897208868
"COM3-6.7",0.473645721401421,0.768749255841706,0.485176026996724,0.728604455812686,0.522117049818182,0.366737309516601,0.424225216459319,0.641234764413168,0.403534374062585,0.529435339647576,0.274114988295848,0.359171506013727,0.432176872414185,0.547061949172728,0.387305701471762,0.304825584823096,0.435628250548224,0.320520574095674,0.273080381068631,0.36621890895696,0.505613369045244,0.408241429662037,0.472840774540038,0.24937762453338,0.448237826708212,0.584085411911918,0.512392196064555,0.361290431790079,0.554611318685488,0.508344478433073,0.44629360805432,0.456785165350091,0.718345821839309,0.640939132822753,0.607289374278428,0.626665078803115,0.381710504027475,0.635911562147537,0.487263417043304,0.322786548391819,0.467334720905542,0.485268022230322,0.422963979404735,0.466492110059245,0.492995172299064,0.279328112751711,0.409187532184836,0.26296371425382,0.439006855697166,0.292709911834087,0.303497306798501,0.670499407478409,0.251228178246544,0.373427596027402,0.208228097500246,0.519331225229229,0.402356520696071,0.621445969023615,0.369618635642233,0.422730229063889,0.432786885079922,0.466162128361949,0.401418277596045,0.466044508003632,0.446595482854706,0.523092231915535,0.56347219506196,0.385325403156295,0.599989858093375,0.359468148413465,0.309136565086965,0.4045335799934,0.556033297474267,0.334774972747739,0.748772525552222,0.296736314070928,0.220714488586463,0.460805954165589,0.424587057327992,0.369484439139789,0.35517345547082
"COM3-6.8",0.549564683838579,0.642599074182914,0.425328567739697,0.733784540383057,0.482828898239711,0.261488341022079,0.209606214495113,0.467006118549168,0.331468831604138,0.568472783059542,0.291925096372201,0.245004986810938,0.348472116329173,0.786707743377555,0.309295495792935,0.193753262266214,0.315170947528027,0.303777932072144,0.231204972011127,0.277073754079047,0.372691090624009,0.375664048017409,0.577607739244338,0.218625337293871,0.275510023475803,0.576831471160445,0.341461914657126,0.297417792011644,0.364291235077317,0.615489754640619,0.34320167634595,0.310608352599825,0.479033574309914,0.42299811074663,0.642060976323469,0.469041044858702,0.470180107617131,0.790808845401448,0.329094730121572,0.362560828106101,0.391067406954004,0.634943817666955,0.502061142022061,0.522485140447126,0.363980155516131,0.256356959692579,0.286878476688449,0.202176897707773,0.396082681432842,0.308600320539655,0.31263630586423,0.852287205642738,0.186163968363096,0.308912569732987,0.195199421599112,0.379235702759124,0.236925066365922,0.598155131010165,0.196921572342618,0.277747144341961,0.430579712221167,0.310262447377504,0.344154419110317,0.343368579776849,0.261298692036478,0.397945624137472,0.377134576793012,0.286631141241047,0.808860214607633,0.302579575694032,0.260799783014095,0.472470090040584,0.427579041848772,0.303558685073336,0.609201430535181,0.275743067309637,0.198898095028859,0.356061223779356,0.399631109467333,0.285095037499894,0.32096750324778
"COM3-6.9",0.501716737172175,0.752263202285663,0.522498319633871,0.793204198268901,0.540184059057134,0.326779926255766,0.263889540491781,0.620671234752773,0.39799873764731,0.64260485068598,0.225048576100409,0.288849570080381,0.37305196116542,0.590720504879331,0.393860311440143,0.279485896585479,0.388151397311916,0.358886089051884,0.320811940298507,0.312314209512415,0.498965171618189,0.352799183125817,0.50660991282692,0.204397443554749,0.375236653894095,0.649185125719007,0.503389385905004,0.36581516038658,0.486371491419749,0.519512333078024,0.51079705126205,0.390599942068617,0.628053883501394,0.593772791391945,0.721920844837699,0.537388286788235,0.372638307612241,0.692441253416863,0.439400595682707,0.313905468440946,0.402448094881153,0.595862714644283,0.634460212584976,0.453518611281646,0.435203226507917,0.300006104641072,0.360350200999698,0.240225383069878,0.239473171256539,0.332735224495604,0.336283520770372,0.702744431605077,0.199537025686654,0.345276468484034,0.18024704822294,0.521025230651639,0.351373874126434,0.634882827979443,0.33905001810027,0.363578337320331,0.490233749998742,0.414157594581135,0.441158534640954,0.460960659821236,0.342288365768554,0.500247699573164,0.467401394017308,0.394272727769474,0.637102668121299,0.288517116746686,0.274352955722664,0.39926372480403,0.514809074432609,0.339443804991284,0.901007645818407,0.241761184445998,0.177061510030085,0.378575921039376,0.500120815372191,0.362446033735582,0.333834509031454
"COM3-6.10",0.416225766931234,0.480733411149064,0.342032858107669,0.511049331405392,0.396751690241421,0.324760677146733,0.366278951598445,0.382437927716279,0.315987906772077,0.354340338968097,0.302020427897595,0.343527029712534,0.35316817317487,0.618182432875862,0.295597431332862,0.203440670404157,0.40359690665614,0.277557069114391,0.246532195483133,0.349865134832239,0.368831177446832,0.367760314864776,0.338719733075297,0.233145391281114,0.362205065999251,0.524622175531775,0.294934166612519,0.292763839802902,0.350780858642969,0.371388339967422,0.307156142656565,0.355889872481664,0.433083176122545,0.384080612304681,0.386928229824605,0.416011720129342,0.374469519857752,0.584046295463614,0.504196272917049,0.321056209972247,0.287670781795096,0.417029806262257,0.304745773386592,0.432957135881814,0.371918807837761,0.251567084830328,0.358505996045587,0.290740547040136,0.364184158975045,0.284458947919332,0.333465010465763,0.552148174246164,0.193338791886586,0.353477259049976,0.285479581060767,0.374305108965816,0.284829007367541,0.43712813419501,0.254124091644529,0.325104445809679,0.398320032156507,0.315658290876127,0.30578901306628,0.323642493848019,0.286993110833543,0.376058403690816,0.413768075273843,0.288095951001407,0.471612903225806,0.429929018845553,0.277683853185643,0.346792750918728,0.380032692167282,0.363664659479009,0.405832274972788,0.267819762608015,0.207337130076761,0.330819580124716,0.29591400009608,0.311709501881194,0.372605203624928
