2014-04-02 23:12:33.412075,16.377243417265518
2014-04-02 23:15:16.280861,16.023367359202147
2014-04-02 23:18:54.983649,16.325204502427386
2014-04-02 23:20:42.863634,16.413521421459489
2014-04-02 23:23:53.053160,16.271535353795578
2014-04-02 23:27:30.442672,16.244270582882869
2014-04-02 23:29:23.126588,16.465768575176778
2014-04-02 23:30:53.100574,16.19100422686699
2014-04-02 23:34:37.146848,15.273610360903733
2014-04-02 23:37:38.727141,16.408614721372448
2014-04-02 23:40:11.303249,16.069031386768334
2014-04-02 23:43:01.226893,15.5407722878487
2014-04-02 23:46:12.255841,16.423294005122724
2014-04-02 23:50:27.782580,16.39210603340555
2014-04-02 23:55:40.699569,15.734936508441161
2014-04-03 00:01:15.307587,15.599863020059498
2014-04-03 00:07:43.810223,15.69835648043963
2014-04-03 00:10:35.462603,16.416956929841525
2014-04-03 00:13:09.238023,16.349291875219699
2014-04-03 00:16:56.829863,16.469665967395429
