RKeK4,0,A,t1
RKeK4,0,B,t1
RKeK4,1,B,t1
RKeK4,2,B,t1
RKeK4,3,B,t1
RKeK4,4,B,t1
RKeK4,5,B,t1
RKeK4,6,B,t1
RKeK4,7,B,t1
RKeK4,8,B,t1
RKeK4,9,B,t1
RKeK4,10,B,t2
RKeK4,11,B,t2
RKeK4,12,B,t2
RKeK4,13,B,t2
RKeK4,14,B,t1
RKeK4,15,B,t1
RKeK4,16,B,t1
RKeK4,17,B,t1
RKeK4,18,B,t1
RKeK4,19,B,t1
RKeK4,20,B,t1
RKeK4,21,B,t1
RKeK4,22,B,t1
RKeK4,23,B,t1
RKeK4,24,B,t1
RKeK4,25,B,t1
RKeK4,26,B,t1
RKeK4,27,B,t1
RKeK4,28,B,t1
RKeK4,29,B,t1
RKeK4,30,B,t1
RKeK4,31,B,t1
RKeK4,32,B,t1
RKeK4,33,B,t1
RKeK4,34,B,t1
RKeK4,35,B,t1
RKeK4,36,B,t1
RKeK4,37,B,t1
RKeK4,38,B,t1
RKeK4,39,B,t1
RKeK4,40,B,t1
RKeK4,0,C,t1
RKeK4,1,C,t1
RKeK4,2,C,t1
RKeK4,3,C,t1
RKeK4,4,C,t1
RKeK4,5,C,t1
RKeK4,6,C,t1
RKeK4,7,C,t2
RKeK4,8,C,t2
RKeK4,9,C,t2
RKeK4,10,C,t2
RKeK4,11,C,t2
RKeK4,12,C,t2
RKeK4,13,C,t2
RKeK4,14,C,t2
RKeK4,15,C,t2
RKeK4,16,C,t2
RKeK4,17,C,t3
RKeK4,18,C,t1
RKeK4,19,C,t1
RKeK4,20,C,t1
RKeK4,21,C,t1
RKeK4,22,C,t1
RKeK4,23,C,t1
RKeK4,24,C,t1
RKeK4,25,C,t1
RKeK4,26,C,t1
RKeK4,27,C,t1
RKeK4,28,C,t1
RKeK4,29,C,t1
RKeK4,30,C,t1
RKeK4,31,C,t1
RKeK4,32,C,t1
RKeK4,33,C,t1
RKeK4,34,C,t1
RKeK4,35,C,t1
RKeK4,36,C,t1
RKeK4,37,C,t1
RKeK4,38,C,t1
RKeK4,39,C,t1
RKeK4,40,C,t1
RKeK4,0,D,t1
RKeK4,1,D,t1
RKeK4,2,D,t1
RKeK4,3,D,t4
RKeK4,4,D,t2
RKeK4,5,D,t2
RKeK4,6,D,t2
RKeK4,7,D,t2
RKeK4,8,D,t2
RKeK4,9,D,t2
RKeK4,10,D,t2
RKeK4,11,D,t2
RKeK4,12,D,t2
RKeK4,13,D,t2
RKeK4,14,D,t2
RKeK4,15,D,t2
RKeK4,16,D,t2
RKeK4,17,D,t3
RKeK4,18,D,t3
RKeK4,19,D,t3
RKeK4,20,D,t3
RKeK4,21,D,t3
RKeK4,22,D,t3
RKeK4,23,D,t1
RKeK4,24,D,t1
RKeK4,25,D,t1
RKeK4,26,D,t1
RKeK4,27,D,t1
RKeK4,28,D,t1
RKeK4,29,D,t1
RKeK4,30,D,t1
RKeK4,31,D,t1
RKeK4,32,D,t1
RKeK4,33,D,t1
RKeK4,34,D,t1
RKeK4,35,D,t1
RKeK4,36,D,t1
RKeK4,37,D,t4
RKeK4,38,D,t4
RKeK4,39,D,t1
RKeK4,40,D,t1
RKeK4,0,E,t1
RKeK4,1,E,t4
RKeK4,2,E,t4
RKeK4,3,E,t4
RKeK4,4,E,t2
RKeK4,5,E,t2
RKeK4,6,E,t2
RKeK4,7,E,t2
RKeK4,8,E,t2
RKeK4,9,E,t2
RKeK4,10,E,t2
RKeK4,11,E,t2
RKeK4,12,E,t2
RKeK4,13,E,t2
RKeK4,14,E,t2
RKeK4,15,E,t2
RKeK4,16,E,t2
RKeK4,17,E,t3
RKeK4,18,E,t3
RKeK4,19,E,t3
RKeK4,20,E,t3
RKeK4,21,E,t3
RKeK4,22,E,t3
RKeK4,23,E,t3
RKeK4,24,E,t3
RKeK4,25,E,t3
RKeK4,26,E,t3
RKeK4,27,E,t1
RKeK4,28,E,t1
RKeK4,29,E,t1
RKeK4,30,E,t1
RKeK4,31,E,t1
RKeK4,32,E,t4
RKeK4,33,E,t4
RKeK4,34,E,t4
RKeK4,35,E,t4
