2014-04-01 17:18:06.344935,0.46840487789245988
2014-04-01 17:18:31.492771,0.48611321811689168
2014-04-01 17:18:51.203267,0.47202142248507634
2014-04-01 17:19:21.953014,0.47973362439586381
2014-04-01 17:19:49.690759,0.46315648915601898
2014-04-01 17:20:17.040324,0.4766363434207545
2014-04-01 17:20:34.927656,0.4660562594820114
2014-04-01 17:20:53.897557,0.4769740594038826
2014-04-01 17:21:24.558931,0.46153665803772742
2014-04-01 17:21:53.865668,0.5085770388494596
2014-04-01 17:22:10.978608,0.51328419174493067
2014-04-01 17:22:37.990072,0.48520269048748382
2014-04-01 17:23:05.248199,0.47962767597679606
2014-04-01 17:23:28.531605,0.4835707695881401
2014-04-01 17:23:50.910827,0.46658764322939389
2014-04-01 17:24:13.868089,0.51333190090444047
2014-04-01 17:24:49.050978,0.47326122013964544
2014-04-01 17:25:11.771604,0.49600065080656114
2014-04-01 17:25:26.958803,0.50524344766271534
2014-04-01 17:25:52.497870,0.5177401025745626
