"","Abidji","Agarabi","Amarakaeri","Ampeeli","Angaatiha","Apinayé","Arabela","Bahinemo","Bauzi","Berik","Bété","Bhili","Buglere","Campa","Candoshi","Cavineña","Cayapa","Chácobo","Chayahuita","Cofán","Colorado","Culina","Dyimini","Ejagam","Ese Ejja","Guahibo","Guambiano","Guarijío","Iduna","Ifugao","Iwam","Jicaque","Kalam","Kamano-Kafe","Kemtuik","Kokni","Konkomba","Kuku-Yalanji","Kuna","Kwerba","Lele","Mampruli","Maring","Martu-Wangka","Mawchi","Mayoruna","Menye","Mikasuki","Mundu","Múra Pirahá","Murle","Murrinh-Patha","Nafaanra","Ocaina","Papago","Patep","Paya","Podopa","Seri","Shipibo","Sirionó","Slave","Sursurunga","Tabla","Tacana","Tboli","Teribe","Ticuna","Tifal","Tlapanec","Tucano","Vagla","Vasavi","Waorani","Walpiri","Wobé","Yacouba","Yakan","Yaminahua","Yucuna","Zapotec"
"COM2-4.1",0.038270017148419,0.0681739994019926,0.158485852572564,0.047255245794843,0.090559139411565,0.112366485170785,0.104585588494459,0.142682769035733,0.177924025794202,0.11687354989442,0.0593661405730863,0.142435306885322,0.208453519942994,0.00231800427217136,0.206523512160738,0.189029110870963,0.133414326718714,0.127146156863839,0.262919491097212,0.205244991673424,0.193660559599176,0.105400576515543,0.115972129301214,0.0772037031032052,0.171419765722061,0.0415786701159565,0.177318381115878,0.217612149979727,0.207208385399458,0.0595155698549886,0.118697248523305,0.17140762805297,0.115872769064658,0.156979858639086,0.101509897193761,0.141548573335623,0.0765004217846166,0.0158055584585941,0.0976992748043031,0.0511535816701403,0.0936950491566228,0.0531643845752875,0.0318287305692099,0.0942069438413904,0.174486085940267,0.180853132712965,0.142401348146871,0.231601891832504,0.0313926977135203,0.151940855278311,0.203513477519247,0.0168296063287485,0.0990111217110687,0.240048092013071,0.227850822112067,0.198524417761097,0.194099086042103,0.0406367639064727,0.183092172044007,0.170501647361064,0.134178388977814,0.13362863668757,0.152202907855926,0.154908282764639,0.143551354476446,0.173302922588301,0.127942771865873,0.198683308853295,0.0150852314381541,0.199410711884369,0.193240341387312,0.136115011625632,0.161348718007272,0.157592426169385,0.0255421297065425,0.127165493080078,0.0640580530654578,0.168189623235728,0.173504949222129,0.198882350141874,0.265566762697374
"COM2-4.12",0.0473900029198816,0.0483152239682985,0.106337705027229,0.0610321226037585,0.0971752686003518,0.119390061221584,0.0973642465813569,0.109264276118027,0.151114079560826,0.0925229034864781,0.127530267742321,0.130037915053716,0.140001686276117,0.0117384752068044,0.213623421081877,0.158650544471808,0.138693257730634,0.131285760958198,0.258985349223835,0.195353714349333,0.17261263044629,0.149739398670868,0.127333903099541,0.165877823064163,0.1547783527941,0.0531432309619713,0.152745768800458,0.195018688777323,0.185136484116379,0.0802483327000828,0.0911371367316699,0.205822617307546,0.105026822984626,0.0970081541758976,0.105506277923035,0.0721456500899132,0.169185836540461,0.0236715825316107,0.118742547940791,0.119328216315177,0.0633854010486009,0.0663745159044053,0.0345185493984799,0.107455971815227,0.121844125837209,0.167416662237812,0.129789520718477,0.207668915165535,0.0347024826068897,0.14639220163793,0.163579467818362,0.0454851101509381,0.194472970366557,0.253667951371918,0.20004479055678,0.113584549358416,0.210956737445741,0.0544504387304426,0.195235826665974,0.189028049317331,0.144152012419837,0.0953162581827207,0.155581717871627,0.147893911206634,0.0452305827739206,0.123195572825685,0.113107759195917,0.2015183896985,0.0205204107767833,0.172828198313581,0.167415514632509,0.182054220645241,0.0897063374468725,0.167075130796377,0.0291815641288985,0.25617694211715,0.127088350908206,0.101041993716945,0.172007151276374,0.202167336374021,0.203003400347541
"COM2-4.14",0.0357774128370037,0.0784993928288723,0.16729455993149,0.0818426967132827,0.10279816733,0.117500006606708,0.111318226196894,0.166839383828115,0.194641306678696,0.137032464340376,0.0567366099331438,0.152901235736859,0.19454621271985,0.000831640439337337,0.195185653233644,0.199247188890721,0.169400284455986,0.109291675002002,0.288768756217335,0.217813938855662,0.263842077246474,0.131434873561812,0.0907178406693107,0.0962083923724564,0.204922397328335,0.0567150600506951,0.194716992074295,0.278917373058856,0.284372697946808,0.0710256594446129,0.143977328256315,0.241083992817204,0.127659805826361,0.169943188582963,0.166511123395014,0.13595974215544,0.0793100350859554,0.0151265442364444,0.122143448946561,0.0724017604622406,0.103607984814008,0.060666919214328,0.0297303552500282,0.106706013115009,0.195811893742295,0.167460084259929,0.15674888462479,0.29107387469803,0.0300606441804007,0.16539425139115,0.216913389726906,0.0216322395223795,0.110895987110394,0.264841846341215,0.261592445011839,0.238430537016018,0.218372728972731,0.0712014438102603,0.240963619629842,0.186000332409434,0.145447126209725,0.145245720240941,0.191855548038429,0.18360374701134,0.150717225019556,0.21150879119886,0.10727860252179,0.250417711232507,0.0205994738529117,0.218314496733055,0.245258432347741,0.121368784294427,0.170724686149995,0.157276674802161,0.0559364900877896,0.168566055083946,0.0847319329364088,0.135060188822665,0.207616865926587,0.266497986309591,0.289753482732384
"COM2-4.15",0.0797965749016569,0.0981026180647204,0.171116032772535,0.0886880913212882,0.10552806387567,0.159664105117565,0.0941023487695398,0.161420241129357,0.188537857410579,0.132697093660248,0.174086600901297,0.187446050247015,0.260626292385755,0.0278826903697008,0.179661870989639,0.217889219719777,0.176214624059338,0.15521299923372,0.294472646598529,0.257667494281618,0.217285684437907,0.125191645911415,0.141742324855406,0.229871583979335,0.207130978096419,0.0788624391155032,0.160359022151482,0.249750184618713,0.258029557404404,0.0882512343633516,0.131515453225861,0.237751106057855,0.128496356102624,0.178349284560212,0.129496861301723,0.156819528181548,0.161751395380271,0.0535356537149191,0.12175456163215,0.134727681921524,0.111789528808468,0.0898617950476519,0.0368785549701716,0.106112215822919,0.186661000717321,0.239451953698422,0.157664630421541,0.321025447793114,0.0203571116542045,0.191181923953684,0.210900866359037,0.0604768715321471,0.260899665111237,0.296479863357176,0.323576171944439,0.252620296903689,0.224433607853628,0.0704318741017533,0.265653051765168,0.201779115600577,0.127661717846468,0.147070200134946,0.193308419108702,0.160064772145574,0.164484744238965,0.223580564665205,0.12305040583257,0.244459838810388,0.0130292571267178,0.252700957828818,0.250531695760762,0.178991044456865,0.174937598270527,0.157378740044548,0.0299944057007134,0.325128987861223,0.178811224059692,0.191895840045537,0.198468210968616,0.29204320396381,0.334159011055331
"COM2-4.16",0.0501116516397331,0.0991121383703922,0.129536026105595,0.0855265455826103,0.0988184605002444,0.0943857503488403,0.0687590500766654,0.133167109621837,0.152301672213895,0.140967465016185,0.107650295424175,0.0829802687214341,0.131020448034633,0.0273105612574438,0.18415389749808,0.146946399434576,0.130081178856453,0.118227017763693,0.194093275609507,0.123652043900188,0.14280448609696,0.113812817834722,0.170503797290587,0.107609143236877,0.0997376413518279,0.0687458177251159,0.161866028229213,0.120996505064787,0.145901757783191,0.11413925550605,0.0650093349456806,0.145089412167129,0.15621062805019,0.127297796951383,0.128017806583726,0.104862221696802,0.150373985851044,0.0461948728649519,0.0816188876577469,0.0840053386112952,0.0749849328504029,0.0707358255413721,0.0357307541842141,0.153603032733928,0.1025532553804,0.108771141836293,0.0912042552572967,0.109971197034857,0.0427345518663605,0.112076407002147,0.110136532625006,0.0764548593322451,0.132030094786289,0.14991867232842,0.0906236222032691,0.125926165491416,0.188487874919535,0.0557122064955437,0.131750661344161,0.112800027716133,0.106832981184253,0.100669467942121,0.124766984768073,0.140671080291505,0.0395160319267907,0.115476582594587,0.155820596708209,0.12129923309468,0.024404458766681,0.0961199412127218,0.107184261730009,0.243474537600716,0.110554677422394,0.0858669209778193,0.0326548037567213,0.177148317163013,0.0778453281288051,0.148563076575892,0.141381479974271,0.120591569098332,0.136755565559359
"COM2-4.17",0.0728540046037653,0.103645722753768,0.13198868484846,0.113405239141734,0.146956426239408,0.131899160577063,0.0925377767553411,0.178757926089358,0.196823275084161,0.174757840532764,0.183368335250986,0.131354658472921,0.122809929083345,0.0265548466415984,0.293943036142952,0.220117722678349,0.14666445961783,0.147132373279054,0.308047799177587,0.184173876788551,0.22356183381525,0.27812311167867,0.186712858274422,0.235198758751725,0.167941697106235,0.0854125506580653,0.273166170054911,0.303940423608723,0.212883230681413,0.197075021041192,0.120971194703957,0.272976473539785,0.166071029684048,0.144832098035274,0.205937169976302,0.0927883430432825,0.239170697407034,0.0571682757679594,0.120965743061764,0.232123778475745,0.13144378825551,0.135594356776581,0.0745118039161557,0.221353493716757,0.118595100920369,0.198023638324171,0.136130109314573,0.208506844670894,0.0717440779678014,0.193808556353197,0.166214212819792,0.0969943059094486,0.245861245384101,0.246558327171063,0.194486145132456,0.198268860637222,0.226469699829212,0.129958084932943,0.284826991421632,0.203250262569086,0.22482629365457,0.154354714411943,0.210704482693686,0.186124689722609,0.0567837046181496,0.172715689248575,0.180855769006429,0.266399717868799,0.0324955648666311,0.132735268475391,0.265817879822852,0.286360991767712,0.118293874806708,0.246232327343975,0.0841522665021589,0.267440604195022,0.207275025500879,0.136184383764497,0.217570802954831,0.260161622782224,0.180272223244821
"COM2-4.18",0.0530111034382587,0.109371779822828,0.198372668477129,0.096637278028645,0.13111359306379,0.140250466156041,0.14846266166184,0.203491657692144,0.207248950861073,0.155369337348928,0.0553782643343048,0.158332387643162,0.227430028323986,0.0212180352184719,0.21565026206509,0.175817163100712,0.174838057423324,0.163347941560164,0.152053233259068,0.2457158634116,0.236603038317605,0.134592348334386,0.17223040296148,0.0746145128453572,0.188785382867227,0.0909567074977299,0.187274711236191,0.203376118048435,0.214589586822406,0.0872094361762675,0.114449015727967,0.199372214107109,0.18559938687555,0.20288398414265,0.134866956868541,0.175062557799881,0.0815768461296207,0.0468940219329394,0.124313912262201,0.0591841500267236,0.124292729373244,0.062879355763883,0.0360920791063751,0.119628117897618,0.192338235290289,0.163244646764199,0.157250793556453,0.174376914481779,0.0560315154016573,0.165943288218779,0.170834249403855,0.0509125978244706,0.0967110838141395,0.246867614351085,0.115550177780103,0.231120454755204,0.19765112467798,0.0666575815739234,0.152384015042309,0.166538112975593,0.181227220318306,0.125711146658964,0.1816037418167,0.189916011309984,0.121895225288269,0.194849934144617,0.17468421768779,0.175422424690767,0.0223646645135742,0.191587309200656,0.18704320272771,0.169624624211219,0.187260066211824,0.174620437408892,0.0344339172999379,0.121133112693042,0.0718106585022163,0.212009918671854,0.195806428393634,0.213593892230208,0.245834861057013
"COM2-4.19",0.0695008695592869,0.0827452674837174,0.140341852573773,0.107279138431745,0.134758972131465,0.144869026845279,0.10129507171284,0.159454826788721,0.18953323798418,0.136685314935016,0.147127663753214,0.154893579389417,0.152400221514654,0.0237967664091771,0.244894506499969,0.177108106371546,0.163835253302585,0.132873565720309,0.297992488365178,0.223510442682757,0.225015878650612,0.224031733430693,0.135537886265855,0.188050775922977,0.185539911474198,0.0760964927898842,0.201232209690797,0.287377009564982,0.230518621169217,0.136219188871565,0.127545387967399,0.260881850561003,0.138744972791615,0.132705055672639,0.174649093484254,0.0927177381354386,0.182394060403745,0.0455845314018305,0.148460048144002,0.175697404937612,0.107759592324394,0.106089538909732,0.0540713489982729,0.181935657246472,0.144955588583797,0.186071178689633,0.148500282166929,0.261302218487062,0.0531573210482029,0.187218932329017,0.202883406875196,0.0768370257350415,0.190336481566301,0.300583347468347,0.264250035649644,0.17733550709393,0.22480459451707,0.115467724463406,0.241190897354001,0.213940136244777,0.202855957126459,0.133276172908496,0.195884422006249,0.174544535801266,0.0752827710074958,0.183339985196394,0.135876301583222,0.257519664787791,0.026052046535797,0.207769559269317,0.253938540450437,0.196792753586528,0.125320812021489,0.22362551857718,0.0705345979082802,0.26575058237818,0.162537174951456,0.135818480903034,0.202115586286105,0.266505902261803,0.247707991025661
"COM2-4.20",0.045815679056026,0.0911599824612586,0.163393535053097,0.0704787470556757,0.134866438078649,0.142467679378355,0.140087043732314,0.150290340859323,0.236688259073301,0.14364150112893,0.0646497152666017,0.193921275446872,0.212170167690692,0.00364123532009911,0.276989375018288,0.212660276962684,0.17559899206298,0.173013333510207,0.243563199972141,0.280481177616133,0.236253273936549,0.143446011101634,0.15824912132699,0.104136689186955,0.202422230425631,0.0598429106785283,0.191489842779591,0.268751582852697,0.220013351599962,0.0827469747532323,0.135462267511614,0.224103050256337,0.135646742229831,0.159337836354134,0.112951391411579,0.143344947202903,0.110346680504477,0.0282138536455636,0.129387214411683,0.0798415417447384,0.127297373130194,0.0763985882670289,0.0504623554511102,0.110259602395093,0.19827335806689,0.235581348416275,0.196623234689791,0.253009879269672,0.0382185676748195,0.198232843049242,0.206980050488245,0.0380628969690438,0.123050717577805,0.293646493737814,0.205148859100576,0.199302741833844,0.182990180074772,0.0600509979429565,0.202511055490039,0.192820771709184,0.186874353239001,0.118135760792665,0.202668194729949,0.182658272250906,0.118225437814459,0.17229210300862,0.134522303791686,0.257070291369801,0.020506126394723,0.201288850783944,0.259032985389376,0.176157829306272,0.173470581190357,0.221647996874976,0.0355240971641483,0.167487040622331,0.0907358628965198,0.147838345925554,0.226540602417806,0.267295693622626,0.27639705203542
"COM2-4.2",0.053792318992232,0.0879306509130003,0.186779252458951,0.0791242333329994,0.137269873943461,0.139597302389555,0.124730714774415,0.155161366223768,0.213263626212837,0.138265838990708,0.0886071977509967,0.177867849975048,0.200349219952524,0.0049688464060377,0.303081456875066,0.25857538274012,0.168175334047878,0.161574213512461,0.298124429472456,0.273793249424144,0.23794455658526,0.16424919653721,0.161378471592706,0.123240832289925,0.204337557551349,0.0618554498818392,0.210606578538347,0.264135773469282,0.222433856488299,0.0884753078316394,0.135075732614628,0.222471662299289,0.137900723249255,0.166305314578328,0.126947519999804,0.141317854259401,0.118157597514802,0.0267424667479415,0.134514134817982,0.0930022726737401,0.12575442126641,0.0778750775859265,0.0496690575339299,0.111438739318424,0.194663930642156,0.21870570402309,0.172235226098519,0.315582750815365,0.0403244639757721,0.179739249310827,0.201382018712845,0.034155879578825,0.146475891008954,0.312567261338314,0.270914291945884,0.221879835294208,0.19735010551514,0.0632329690060152,0.24432977234735,0.201137934151145,0.190189447846874,0.157309224148892,0.193843302596605,0.180630930902513,0.146347303880802,0.178382924828442,0.154491754212368,0.264609905424346,0.0198123389178588,0.221823704131942,0.276390467040928,0.188570080444787,0.16663924618248,0.212216269357516,0.048885330370645,0.178921840893548,0.108152590240496,0.176827721792755,0.21923336719228,0.283781611278712,0.285595756310832
