"","Abidji","Agarabi","Amarakaeri","Ampeeli","Angaatiha","Apinayé","Arabela","Bahinemo","Bauzi","Berik","Bété","Bhili","Buglere","Campa","Candoshi","Cavineña","Cayapa","Chácobo","Chayahuita","Cofán","Colorado","Culina","Dyimini","Ejagam","Ese Ejja","Guahibo","Guambiano","Guarijío","Iduna","Ifugao","Iwam","Jicaque","Kalam","Kamano-Kafe","Kemtuik","Kokni","Konkomba","Kuku-Yalanji","Kuna","Kwerba","Lele","Mampruli","Maring","Martu-Wangka","Mawchi","Mayoruna","Menye","Mikasuki","Mundu","Múra Pirahá","Murle","Murrinh-Patha","Nafaanra","Ocaina","Papago","Patep","Paya","Podopa","Seri","Shipibo","Sirionó","Slave","Sursurunga","Tabla","Tacana","Tboli","Teribe","Ticuna","Tifal","Tlapanec","Tucano","Vagla","Vasavi","Waorani","Walpiri","Wobé","Yacouba","Yakan","Yaminahua","Yucuna","Zapotec"
"COM1-6.1",0.153610641325077,0.15160143967036,0.22168674182152,0.118697617091708,0.213093115276605,0.216136232410644,0.111348183511645,0.234660477758718,0.345487107272887,0.261070735422556,0.255438249460795,0.204970846257578,0.26134135040175,0.0674145019298726,0.152706521526933,0.194323659746878,0.192012670492716,0.329707255527169,0.171239441948306,0.252346671001766,0.312163893363511,0.181374413002773,0.254999975230136,0.270279899998625,0.263012912207777,0.122822963095428,0.225517973672089,0.272091343351989,0.261303229195437,0.202032284765154,0.265940790899115,0.243300415849202,0.169215179011367,0.226550757224869,0.204817618007718,0.214746468419972,0.225820327647925,0.0981468465237263,0.139086853146387,0.261669092744216,0.240271593891818,0.194598400476366,0.1570472767717,0.297924672211921,0.2442319436452,0.265401929963452,0.224263718795367,0.206311032103906,0.0894421175668493,0.375908258964447,0.284456787238897,0.14731432580426,0.23576628128326,0.250955791793019,0.174685778508372,0.243808138666096,0.167553236972899,0.169920773079838,0.206299141152818,0.182135161299515,0.232523034433098,0.137263122350219,0.292517189625391,0.21636285988014,0.167625799421001,0.312821709732676,0.156241214292479,0.230398704313993,0.0249829509832748,0.22781028591401,0.231464427785333,0.287033890124471,0.271918876016803,0.210558687663248,0.0912705636433788,0.243323990701899,0.268051783887503,0.196100003951228,0.307212260301518,0.255384243603685,0.27801460865836
"COM1-6.2",0.124537224737124,0.115455473925719,0.222639937991516,0.119679577121572,0.156051422545172,0.211804519453146,0.0970309657803199,0.203283119992025,0.298805478583472,0.221526402497162,0.189413882072451,0.178467623437061,0.275488339203827,0.0581366370718947,0.124466793686002,0.150930781862984,0.175111229942078,0.271622180106106,0.15165184836924,0.240085451184804,0.254824237025147,0.164057518060904,0.20888181543881,0.232642267623591,0.211407428860082,0.121964510826982,0.198387754135657,0.22809678054402,0.239748230010945,0.152689720555335,0.211568945313148,0.212719290191857,0.173648410933413,0.209840758211195,0.179415233849597,0.205258574409136,0.176061657636309,0.072725966892095,0.136378040434135,0.206591583680168,0.225739089384431,0.147919785168207,0.111559698592783,0.242162988752377,0.209447995969805,0.239811730171462,0.174387880548375,0.223317743096195,0.0967190389461543,0.323737983138771,0.237462416711164,0.114051881745346,0.206314198835351,0.220965555145913,0.202851862870676,0.264129970795925,0.171562126819836,0.138087571686214,0.191809715198248,0.166021315445617,0.180552399460965,0.16835584801719,0.236219520987296,0.199917775471357,0.164334811454187,0.306668652131555,0.144535963913125,0.181605504323857,0.0327029209405368,0.21500650282577,0.198668039001822,0.251657746657194,0.250592188288964,0.164532653683503,0.0826453397935878,0.202186453875806,0.207599475151237,0.242841977275333,0.241640929538712,0.241353861832391,0.288592830779793
"COM1-6.3",0.104170224266529,0.0941864011390751,0.169062967918569,0.103403676592885,0.173086752204586,0.133152695256145,0.113727448782186,0.166063229474954,0.222874791576364,0.13868812604941,0.15012253802772,0.146952230198558,0.171275025151327,0.0529819818544563,0.195423783834815,0.136225245718246,0.158616987417739,0.183617866328974,0.180021218677787,0.229502840649872,0.224709629268228,0.164362613570963,0.155994237579253,0.160236254836901,0.177289421266715,0.100450739484407,0.176386759886508,0.217825633066428,0.195266119225587,0.119941266217706,0.130985512587877,0.208334129374558,0.140254286646721,0.150172883531895,0.156468500500461,0.121799626381784,0.162187658744202,0.0691592110661191,0.15910168998523,0.181454352962611,0.143371388574928,0.114497315461437,0.0755145225932616,0.147469692250109,0.156656844909881,0.192272911012631,0.164628745529479,0.199129624259962,0.0786776417740794,0.219529207602182,0.209616799860924,0.0851773370258962,0.148901873484772,0.259240838010045,0.183681220320423,0.175758719864789,0.184884121747952,0.11798938660482,0.170144365659523,0.173160456266538,0.191931799651404,0.125484299136509,0.177673691177924,0.170791424167203,0.0803740319000791,0.18564994356158,0.143774273232084,0.180774621854294,0.0186880364333329,0.199358629204363,0.184423009659589,0.162524602834286,0.14515518414294,0.209117789422067,0.0582548686117108,0.206102113286346,0.158502934933963,0.171317680237526,0.196645319797165,0.201920101213094,0.250458367239531
"COM1-6.4",0.0921561054163414,0.149879704930314,0.234427490655069,0.141292126980379,0.198398549897574,0.230228168381089,0.1494445887941,0.266431628730155,0.301107663285335,0.225287632741139,0.181466863667885,0.195287712835602,0.270042489881779,0.0790740303358028,0.171020169160732,0.139090704353588,0.224317776831414,0.302854640148511,0.174127439401287,0.265736916490419,0.271723314390006,0.144452406177865,0.201573572952352,0.228982018706282,0.207345983171704,0.149688588229626,0.23741903420653,0.23654248850355,0.243262927330647,0.150049133798636,0.18101240098749,0.267137510559331,0.256861788393208,0.245560719931679,0.208246150408013,0.213409003010331,0.183406788968719,0.0941373509396176,0.186791791440892,0.200515040672971,0.180765217316555,0.130370293323916,0.0925860997335111,0.212023381734641,0.217853108303285,0.253756841231959,0.20846567182413,0.193662416868883,0.0928875042945198,0.328244625936646,0.260773578126126,0.116871193510312,0.193556484986148,0.287902837120457,0.171344142772807,0.261248133962878,0.208219134710145,0.126356146064043,0.161907692738648,0.214388560948257,0.234545864439525,0.210083889737483,0.241896620726133,0.238782655960408,0.130115316619341,0.274467799770868,0.205343636233272,0.196332560910997,0.0202298624262806,0.22485678487751,0.19252573207296,0.226786610371851,0.231591616227273,0.211461649817457,0.0517935421550475,0.269191105493112,0.216405552786675,0.326374183692668,0.279107968971717,0.25753877241012,0.277585609605363
"COM1-6.5",0.0996992801109783,0.106940464970166,0.208848031162276,0.118465427509547,0.184284854260215,0.191525278291009,0.147070371267819,0.192901208043014,0.261363587530676,0.174853256972086,0.232197273358435,0.207488266409591,0.248111703540455,0.0573673680681057,0.238214001299453,0.195494267374229,0.214749189905538,0.237695731290929,0.236384759735784,0.262838773084183,0.270767333907267,0.223551569489773,0.176949662936405,0.245661381833568,0.231485595686529,0.109467191102801,0.197589611128544,0.27786005930285,0.246732461338615,0.143288064156147,0.147908928585141,0.270690292546366,0.164233980938311,0.175566396984695,0.182170456326838,0.163931938414096,0.209741089112194,0.0822248948208705,0.212070390779394,0.235302215227448,0.154580633033406,0.11604384710361,0.0786280880889772,0.176877594465436,0.20815405768934,0.243002417923412,0.217544844599615,0.255209688888879,0.0931980351598555,0.269403432284244,0.248614053852888,0.0949861091304589,0.207478382429384,0.315867788806923,0.227550075629784,0.228158730246769,0.223687338642912,0.114790675427291,0.203524456884831,0.225333311309816,0.232494722291006,0.149788199013173,0.217033574006129,0.211208612098816,0.116964349338715,0.22914904063599,0.169282194907683,0.23993572152058,0.017912812346194,0.246298319964979,0.233623748865848,0.212897811293773,0.189437847929148,0.257051421966689,0.0484692012491307,0.273029437788728,0.210005435727911,0.217095428491164,0.245672693144824,0.273612177580555,0.310492064733279
"COM1-6.6",0.129321653026148,0.144021291791123,0.195976814989414,0.137082537805994,0.211248229633739,0.174006903862141,0.122327795471163,0.263722746911769,0.303045950921206,0.199146949559734,0.225209940208071,0.182029215923974,0.211908997401791,0.0616236492095517,0.245841447442736,0.199670128879579,0.193109257508933,0.252432191140923,0.236272696415927,0.241883758183257,0.295715004970238,0.231096996445627,0.221244047821079,0.250153374835174,0.237816036173388,0.13741916796123,0.253581230750734,0.267662352921255,0.246908632241344,0.185393626252357,0.164551911090898,0.268828426650667,0.200354111196744,0.20736087494972,0.210914609010815,0.165157497259307,0.239972984484644,0.10031920304063,0.182651041685704,0.264558586851665,0.180201893533999,0.160864250978358,0.119625396270007,0.232931474222175,0.1888213702082,0.239559314864016,0.212265037898582,0.194465429596308,0.103679559709629,0.267332959587482,0.217576469702807,0.122203539306041,0.228164099173461,0.281169685941861,0.188815467527229,0.246230636229029,0.222811543521287,0.169956489147868,0.245416098591175,0.216657947506941,0.249344702968516,0.149716352078933,0.231752931267414,0.230669747210182,0.121969365602528,0.237791572706334,0.19471246750841,0.241760783483046,0.0188157030264312,0.186157643549346,0.220069825905062,0.256882907568911,0.192666464356289,0.249367069672709,0.0836045875501142,0.25709599195375,0.234588735413346,0.192984296293467,0.258947142493357,0.249895427548604,0.248075470438855
"COM1-6.7",0.0965200467050617,0.0836589677177996,0.152688061897136,0.0976825069020922,0.143728767253087,0.135539630067815,0.106518019399325,0.169678817606822,0.239493651292947,0.132300314456003,0.171086673121751,0.149447239747402,0.188477055128214,0.0473753076400351,0.171586171420656,0.125211780441898,0.160407686269147,0.176668094587372,0.18506294256103,0.215098436097114,0.230076038739331,0.182450482377632,0.130782363040651,0.171856921788885,0.192124550227156,0.0913197354732361,0.16708565060665,0.192847641685404,0.19899157893484,0.100231974108505,0.126811699222008,0.221886630117496,0.147226410812641,0.149552620636097,0.146085462097719,0.132630830011848,0.16249666921345,0.0616050973298732,0.16316092178821,0.190670365465322,0.121254937104999,0.109193103654884,0.0714083381703893,0.14958177131267,0.159351899072896,0.172512951355512,0.163513626342689,0.185749163849322,0.086094174644583,0.214539843770751,0.189744853586185,0.0778846563868817,0.150809651952609,0.244746037874997,0.182231510876202,0.176294820446354,0.167961750370327,0.102076396774275,0.159222277169049,0.184158435269754,0.18036399822249,0.127751742647379,0.161324329509332,0.163086979424237,0.101553480557562,0.198453295074347,0.132069990327973,0.167764124686341,0.0160875971413655,0.200628762345624,0.164153796887624,0.165871875610469,0.153403900704541,0.196545428980274,0.0575351600858904,0.221080714009944,0.160632793229556,0.169483121774815,0.185717389921851,0.195131388686588,0.225995108359108
"COM1-6.8",0.155214233895974,0.1017013145128,0.179464072697397,0.138056931865672,0.162300427005028,0.137786720266098,0.105781684581503,0.216945547306404,0.238752081673165,0.157970155618124,0.187580027696044,0.15446686573192,0.211738569292037,0.0554157463508933,0.184493022581768,0.158354416689901,0.173450878597232,0.138270202740309,0.214139927611742,0.241316555337149,0.269304460978522,0.271941401447329,0.178915469189428,0.18385938426195,0.217936837917427,0.123527431509702,0.198474216383274,0.232786010334226,0.253758508617665,0.142448351641581,0.133532423044042,0.259000386101571,0.184216981574906,0.190666521269115,0.205056251562887,0.160392499059417,0.219226363514015,0.0691588091890057,0.165725311347349,0.226580442614035,0.16420834852062,0.147904054145463,0.0699673532985871,0.207448698671539,0.180492180477728,0.16894209294339,0.152474419722606,0.218530300811845,0.148061416136033,0.188838187906596,0.183922618773052,0.112147400690364,0.176378550863293,0.263550842981818,0.217245084129756,0.231653750956954,0.208168516070357,0.144082969664712,0.206562386301668,0.211085991063245,0.186601556930709,0.146776320443806,0.189124934323873,0.214510600477614,0.125885135926997,0.251271441282154,0.151090934730433,0.201562422730011,0.0461678307061659,0.224461885613916,0.190861502731835,0.229476754895122,0.182715577868715,0.173139663790608,0.0877485682337922,0.256170414380476,0.169735461905367,0.183514717612262,0.207639389686287,0.223803848130307,0.259941442742835
"COM1-6.9",0.114853351023429,0.116012414148377,0.210501215874244,0.127615681254296,0.196944173808466,0.218557762168427,0.149102904317205,0.200753956316294,0.337240311028357,0.23787621468312,0.261255316657344,0.198527407620129,0.273842596907886,0.0716452512987641,0.209551699760272,0.180333679160535,0.22911190486033,0.324602333125253,0.18123576141885,0.276356574706035,0.292441507617262,0.188699926191725,0.22484838217253,0.286625396817985,0.215202058268048,0.114544462274952,0.198114678231285,0.252896298927538,0.243445647352729,0.181153599326606,0.186503844434978,0.257383067600595,0.174108792686558,0.18075651728905,0.207589352679381,0.182916866173412,0.225148401199142,0.0864084308303432,0.195697277359912,0.257979910340993,0.177111654591349,0.14762911563611,0.12364858734274,0.183207332869992,0.215690413175909,0.263812572523546,0.2119005013279,0.220174513926149,0.0707371347807621,0.368239581883321,0.249685817921218,0.119335647305249,0.235709982363803,0.275813897273945,0.193711038693483,0.243050799850039,0.208644154291494,0.129401524203291,0.175552968673921,0.205096252164925,0.27289336272336,0.134002184636214,0.270828740261394,0.236251040791478,0.123401950140673,0.268173502777623,0.174311035156911,0.214088875455191,0.0206150788437251,0.226150746531531,0.225785370545057,0.251068929911527,0.234558008400578,0.262969464736405,0.0601465933498316,0.292176663612778,0.264189850383287,0.226269357583857,0.307329256849414,0.2619182418845,0.308156065220011
"COM1-6.10",0.168237501943296,0.186702993844343,0.296707640263934,0.204442818412233,0.255337087938419,0.249094616826333,0.138622494933034,0.289604432301918,0.357747247195706,0.305731736589503,0.280561511025572,0.205835526427547,0.335545626523573,0.0981165357422066,0.202410682665605,0.17596087466887,0.256091949209907,0.341622937446659,0.166649319549766,0.298436812709937,0.331556238998582,0.213192657727523,0.327722730766609,0.319279613331941,0.234179033184579,0.200263883004819,0.267326362680908,0.281762403036113,0.292987910787108,0.252488410555302,0.199904826893014,0.300905606488233,0.263290694072214,0.266340178235927,0.273277242659068,0.235768502954502,0.280018935739423,0.125058297787025,0.185732877243077,0.292924342055233,0.243404702975419,0.224220740261515,0.133409501288574,0.29024389569801,0.229760158780124,0.316472681517326,0.214681026103489,0.222926071437375,0.118369447094134,0.40048836993057,0.241659360148425,0.177763356844277,0.28904055077732,0.295301981032632,0.217076435044951,0.327440339527369,0.230912188306908,0.192386560097919,0.213034963740023,0.212267719231383,0.276957807633785,0.211667370948978,0.301842032270312,0.250203115578875,0.141562357626037,0.340314888538715,0.224668439780435,0.221593551276943,0.0413645847619511,0.238724817864173,0.248813374320966,0.380278847292585,0.270510233355072,0.234014338892489,0.0929488793855376,0.325801742333819,0.273429677729409,0.320811638061688,0.316613329119475,0.313348408162881,0.341602425871477
