2014-04-01 18:42:20.312878,0,A,t3
2014-04-01 18:42:20.312878,0,B,t3
2014-04-01 18:42:20.312878,1,B,t3
2014-04-01 18:42:20.312878,2,B,t3
2014-04-01 18:42:20.312878,3,B,t3
2014-04-01 18:42:20.312878,4,B,t3
2014-04-01 18:42:20.312878,5,B,t3
2014-04-01 18:42:20.312878,6,B,t3
2014-04-01 18:42:20.312878,7,B,t3
2014-04-01 18:42:20.312878,8,B,t3
2014-04-01 18:42:20.312878,9,B,t3
2014-04-01 18:42:20.312878,10,B,t3
2014-04-01 18:42:20.312878,11,B,t3
2014-04-01 18:42:20.312878,12,B,t2
2014-04-01 18:42:20.312878,13,B,t2
2014-04-01 18:42:20.312878,14,B,t2
2014-04-01 18:42:20.312878,15,B,t2
2014-04-01 18:42:20.312878,16,B,t2
2014-04-01 18:42:20.312878,17,B,t3
2014-04-01 18:42:20.312878,18,B,t3
2014-04-01 18:42:20.312878,19,B,t3
2014-04-01 18:42:20.312878,20,B,t3
2014-04-01 18:42:20.312878,21,B,t3
2014-04-01 18:42:20.312878,22,B,t3
2014-04-01 18:42:20.312878,23,B,t3
2014-04-01 18:42:20.312878,24,B,t3
2014-04-01 18:42:20.312878,25,B,t3
2014-04-01 18:42:20.312878,26,B,t3
2014-04-01 18:42:20.312878,27,B,t3
2014-04-01 18:42:20.312878,28,B,t3
2014-04-01 18:42:20.312878,29,B,t3
2014-04-01 18:42:20.312878,30,B,t3
2014-04-01 18:42:20.312878,31,B,t3
2014-04-01 18:42:20.312878,32,B,t3
2014-04-01 18:42:20.312878,33,B,t3
2014-04-01 18:42:20.312878,34,B,t3
2014-04-01 18:42:20.312878,35,B,t3
2014-04-01 18:42:20.312878,36,B,t3
2014-04-01 18:42:20.312878,37,B,t3
2014-04-01 18:42:20.312878,38,B,t3
2014-04-01 18:42:20.312878,39,B,t3
2014-04-01 18:42:20.312878,40,B,t3
2014-04-01 18:42:20.312878,0,C,t3
2014-04-01 18:42:20.312878,1,C,t3
2014-04-01 18:42:20.312878,2,C,t3
2014-04-01 18:42:20.312878,3,C,t3
2014-04-01 18:42:20.312878,4,C,t3
2014-04-01 18:42:20.312878,5,C,t3
2014-04-01 18:42:20.312878,6,C,t3
2014-04-01 18:42:20.312878,7,C,t3
2014-04-01 18:42:20.312878,8,C,t2
2014-04-01 18:42:20.312878,9,C,t2
2014-04-01 18:42:20.312878,10,C,t2
2014-04-01 18:42:20.312878,11,C,t2
2014-04-01 18:42:20.312878,12,C,t2
2014-04-01 18:42:20.312878,13,C,t2
2014-04-01 18:42:20.312878,14,C,t2
2014-04-01 18:42:20.312878,15,C,t2
2014-04-01 18:42:20.312878,16,C,t2
2014-04-01 18:42:20.312878,17,C,t2
2014-04-01 18:42:20.312878,18,C,t2
2014-04-01 18:42:20.312878,19,C,t1
2014-04-01 18:42:20.312878,20,C,t1
2014-04-01 18:42:20.312878,21,C,t1
2014-04-01 18:42:20.312878,22,C,t3
2014-04-01 18:42:20.312878,23,C,t3
2014-04-01 18:42:20.312878,24,C,t3
2014-04-01 18:42:20.312878,25,C,t3
2014-04-01 18:42:20.312878,26,C,t1
2014-04-01 18:42:20.312878,27,C,t1
2014-04-01 18:42:20.312878,28,C,t3
2014-04-01 18:42:20.312878,29,C,t3
2014-04-01 18:42:20.312878,30,C,t3
2014-04-01 18:42:20.312878,31,C,t3
2014-04-01 18:42:20.312878,32,C,t3
2014-04-01 18:42:20.312878,33,C,t3
2014-04-01 18:42:20.312878,34,C,t3
2014-04-01 18:42:20.312878,35,C,t3
2014-04-01 18:42:20.312878,36,C,t3
2014-04-01 18:42:20.312878,37,C,t3
2014-04-01 18:42:20.312878,38,C,t3
2014-04-01 18:42:20.312878,39,C,t3
2014-04-01 18:42:20.312878,40,C,t3
2014-04-01 18:42:20.312878,0,D,t3
2014-04-01 18:42:20.312878,1,D,t3
2014-04-01 18:42:20.312878,2,D,t3
2014-04-01 18:42:20.312878,3,D,t3
2014-04-01 18:42:20.312878,4,D,t3
2014-04-01 18:42:20.312878,5,D,t3
2014-04-01 18:42:20.312878,6,D,t3
2014-04-01 18:42:20.312878,7,D,t2
2014-04-01 18:42:20.312878,8,D,t2
2014-04-01 18:42:20.312878,9,D,t2
2014-04-01 18:42:20.312878,10,D,t2
2014-04-01 18:42:20.312878,11,D,t2
2014-04-01 18:42:20.312878,12,D,t2
2014-04-01 18:42:20.312878,13,D,t2
2014-04-01 18:42:20.312878,14,D,t2
2014-04-01 18:42:20.312878,15,D,t2
2014-04-01 18:42:20.312878,16,D,t2
2014-04-01 18:42:20.312878,17,D,t1
2014-04-01 18:42:20.312878,18,D,t1
2014-04-01 18:42:20.312878,19,D,t1
2014-04-01 18:42:20.312878,20,D,t1
2014-04-01 18:42:20.312878,21,D,t1
2014-04-01 18:42:20.312878,22,D,t1
2014-04-01 18:42:20.312878,23,D,t3
2014-04-01 18:42:20.312878,24,D,t1
2014-04-01 18:42:20.312878,25,D,t1
2014-04-01 18:42:20.312878,26,D,t1
2014-04-01 18:42:20.312878,27,D,t1
2014-04-01 18:42:20.312878,28,D,t1
2014-04-01 18:42:20.312878,29,D,t4
2014-04-01 18:42:20.312878,30,D,t4
2014-04-01 18:42:20.312878,31,D,t3
2014-04-01 18:42:20.312878,32,D,t4
2014-04-01 18:42:20.312878,33,D,t4
2014-04-01 18:42:20.312878,34,D,t4
2014-04-01 18:42:20.312878,35,D,t4
2014-04-01 18:42:20.312878,36,D,t4
2014-04-01 18:42:20.312878,37,D,t4
2014-04-01 18:42:20.312878,38,D,t3
2014-04-01 18:42:20.312878,39,D,t3
2014-04-01 18:42:20.312878,40,D,t3
2014-04-01 18:42:20.312878,0,E,t3
2014-04-01 18:42:20.312878,1,E,t3
2014-04-01 18:42:20.312878,2,E,t3
2014-04-01 18:42:20.312878,3,E,t3
2014-04-01 18:42:20.312878,4,E,t3
2014-04-01 18:42:20.312878,5,E,t3
2014-04-01 18:42:20.312878,6,E,t3
2014-04-01 18:42:20.312878,7,E,t3
2014-04-01 18:42:20.312878,8,E,t3
2014-04-01 18:42:20.312878,9,E,t2
2014-04-01 18:42:20.312878,10,E,t2
2014-04-01 18:42:20.312878,11,E,t2
2014-04-01 18:42:20.312878,12,E,t2
2014-04-01 18:42:20.312878,13,E,t2
2014-04-01 18:42:20.312878,14,E,t2
2014-04-01 18:42:20.312878,15,E,t2
2014-04-01 18:42:20.312878,16,E,t2
2014-04-01 18:42:20.312878,17,E,t1
2014-04-01 18:42:20.312878,18,E,t1
2014-04-01 18:42:20.312878,19,E,t1
2014-04-01 18:42:20.312878,20,E,t1
2014-04-01 18:42:20.312878,21,E,t1
2014-04-01 18:42:20.312878,22,E,t1
2014-04-01 18:42:20.312878,23,E,t1
2014-04-01 18:42:20.312878,24,E,t1
2014-04-01 18:42:20.312878,25,E,t1
2014-04-01 18:42:20.312878,26,E,t1
2014-04-01 18:42:20.312878,27,E,t1
2014-04-01 18:42:20.312878,28,E,t1
2014-04-01 18:42:20.312878,29,E,t4
2014-04-01 18:42:20.312878,30,E,t4
2014-04-01 18:42:20.312878,31,E,t4
2014-04-01 18:42:20.312878,32,E,t4
2014-04-01 18:42:20.312878,33,E,t4
2014-04-01 18:42:20.312878,34,E,t4
2014-04-01 18:42:20.312878,35,E,t4
2014-04-01 18:42:20.312878,36,E,t4
2014-04-01 18:42:20.312878,37,E,t4
2014-04-01 18:42:20.312878,38,E,t3
2014-04-01 18:42:20.312878,39,E,t3
2014-04-01 18:42:20.312878,40,E,t3
2014-04-01 18:42:20.312878,0,F,t3
2014-04-01 18:42:20.312878,1,F,t3
2014-04-01 18:42:20.312878,2,F,t3
2014-04-01 18:42:20.312878,3,F,t3
2014-04-01 18:42:20.312878,4,F,t3
2014-04-01 18:42:20.312878,5,F,t3
2014-04-01 18:42:20.312878,6,F,t3
2014-04-01 18:42:20.312878,7,F,t3
2014-04-01 18:42:20.312878,8,F,t3
2014-04-01 18:42:20.312878,9,F,t2
2014-04-01 18:42:20.312878,10,F,t2
2014-04-01 18:42:20.312878,11,F,t2
2014-04-01 18:42:20.312878,12,F,t2
2014-04-01 18:42:20.312878,13,F,t2
2014-04-01 18:42:20.312878,14,F,t2
2014-04-01 18:42:20.312878,15,F,t2
2014-04-01 18:42:20.312878,16,F,t2
2014-04-01 18:42:20.312878,17,F,t1
2014-04-01 18:42:20.312878,18,F,t1
2014-04-01 18:42:20.312878,19,F,t1
2014-04-01 18:42:20.312878,20,F,t1
2014-04-01 18:42:20.312878,21,F,t1
2014-04-01 18:42:20.312878,22,F,t1
2014-04-01 18:42:20.312878,23,F,t1
2014-04-01 18:42:20.312878,24,F,t1
2014-04-01 18:42:20.312878,25,F,t1
2014-04-01 18:42:20.312878,26,F,t1
2014-04-01 18:42:20.312878,27,F,t1
2014-04-01 18:42:20.312878,28,F,t1
2014-04-01 18:42:20.312878,29,F,t4
2014-04-01 18:42:20.312878,30,F,t4
2014-04-01 18:42:20.312878,31,F,t4
2014-04-01 18:42:20.312878,32,F,t4
2014-04-01 18:42:20.312878,33,F,t4
2014-04-01 18:42:20.312878,34,F,t4
2014-04-01 18:42:20.312878,35,F,t4
2014-04-01 18:42:20.312878,36,F,t4
2014-04-01 18:42:20.312878,37,F,t4
2014-04-01 18:42:20.312878,38,F,t3
2014-04-01 18:42:20.312878,39,F,t3
2014-04-01 18:42:20.312878,40,F,t3
2014-04-01 18:42:20.312878,0,G,t3
2014-04-01 18:42:20.312878,1,G,t3
2014-04-01 18:42:20.312878,2,G,t3
2014-04-01 18:42:20.312878,3,G,t3
2014-04-01 18:42:20.312878,4,G,t3
2014-04-01 18:42:20.312878,5,G,t3
2014-04-01 18:42:20.312878,6,G,t3
2014-04-01 18:42:20.312878,7,G,t3
2014-04-01 18:42:20.312878,8,G,t3
2014-04-01 18:42:20.312878,9,G,t3
2014-04-01 18:42:20.312878,10,G,t3
2014-04-01 18:42:20.312878,11,G,t3
2014-04-01 18:42:20.312878,12,G,t3
2014-04-01 18:42:20.312878,13,G,t2
2014-04-01 18:42:20.312878,14,G,t2
2014-04-01 18:42:20.312878,15,G,t2
2014-04-01 18:42:20.312878,16,G,t2
2014-04-01 18:42:20.312878,17,G,t1
2014-04-01 18:42:20.312878,18,G,t1
2014-04-01 18:42:20.312878,19,G,t1
2014-04-01 18:42:20.312878,20,G,t1
2014-04-01 18:42:20.312878,21,G,t1
2014-04-01 18:42:20.312878,22,G,t1
2014-04-01 18:42:20.312878,23,G,t1
2014-04-01 18:42:20.312878,24,G,t1
2014-04-01 18:42:20.312878,25,G,t1
2014-04-01 18:42:20.312878,26,G,t1
2014-04-01 18:42:20.312878,27,G,t1
2014-04-01 18:42:20.312878,28,G,t1
2014-04-01 18:42:20.312878,29,G,t4
2014-04-01 18:42:20.312878,30,G,t4
2014-04-01 18:42:20.312878,31,G,t4
2014-04-01 18:42:20.312878,32,G,t4
2014-04-01 18:42:20.312878,33,G,t4
2014-04-01 18:42:20.312878,34,G,t4
2014-04-01 18:42:20.312878,35,G,t4
2014-04-01 18:42:20.312878,36,G,t4
2014-04-01 18:42:20.312878,37,G,t4
2014-04-01 18:42:20.312878,38,G,t4
2014-04-01 18:42:20.312878,39,G,t4
2014-04-01 18:42:20.312878,40,G,t4
2014-04-01 18:42:20.312878,0,H,t3
2014-04-01 18:42:20.312878,1,H,t3
2014-04-01 18:42:20.312878,2,H,t3
2014-04-01 18:42:20.312878,3,H,t3
2014-04-01 18:42:20.312878,4,H,t3
2014-04-01 18:42:20.312878,5,H,t3
2014-04-01 18:42:20.312878,6,H,t3
2014-04-01 18:42:20.312878,7,H,t3
2014-04-01 18:42:20.312878,8,H,t3
2014-04-01 18:42:20.312878,9,H,t3
2014-04-01 18:42:20.312878,10,H,t3
2014-04-01 18:42:20.312878,11,H,t3
2014-04-01 18:42:20.312878,12,H,t3
2014-04-01 18:42:20.312878,13,H,t3
2014-04-01 18:42:20.312878,14,H,t3
2014-04-01 18:42:20.312878,15,H,t3
2014-04-01 18:42:20.312878,16,H,t3
2014-04-01 18:42:20.312878,17,H,t1
2014-04-01 18:42:20.312878,18,H,t1
2014-04-01 18:42:20.312878,19,H,t1
2014-04-01 18:42:20.312878,20,H,t1
2014-04-01 18:42:20.312878,21,H,t1
2014-04-01 18:42:20.312878,22,H,t1
2014-04-01 18:42:20.312878,23,H,t1
2014-04-01 18:42:20.312878,24,H,t1
2014-04-01 18:42:20.312878,25,H,t1
2014-04-01 18:42:20.312878,26,H,t1
2014-04-01 18:42:20.312878,27,H,t1
2014-04-01 18:42:20.312878,28,H,t4
2014-04-01 18:42:20.312878,29,H,t4
2014-04-01 18:42:20.312878,30,H,t4
2014-04-01 18:42:20.312878,31,H,t4
2014-04-01 18:42:20.312878,32,H,t4
2014-04-01 18:42:20.312878,33,H,t4
2014-04-01 18:42:20.312878,34,H,t4
2014-04-01 18:42:20.312878,35,H,t4
2014-04-01 18:42:20.312878,36,H,t4
2014-04-01 18:42:20.312878,37,H,t4
2014-04-01 18:42:20.312878,38,H,t3
2014-04-01 18:42:20.312878,39,H,t3
2014-04-01 18:42:20.312878,40,H,t3
2014-04-01 18:42:20.312878,0,I,t3
2014-04-01 18:42:20.312878,1,I,t4
2014-04-01 18:42:20.312878,2,I,t4
2014-04-01 18:42:20.312878,3,I,t3
2014-04-01 18:42:20.312878,4,I,t3
2014-04-01 18:42:20.312878,5,I,t3
2014-04-01 18:42:20.312878,6,I,t3
2014-04-01 18:42:20.312878,7,I,t3
2014-04-01 18:42:20.312878,8,I,t3
2014-04-01 18:42:20.312878,9,I,t3
2014-04-01 18:42:20.312878,10,I,t3
2014-04-01 18:42:20.312878,11,I,t3
