"","Abidji","Agarabi","Agta","Aguacatec","Amarakaeri","Ampeeli","Amuzgo","Angaatiha","Apinayé","Arabela","Bahinemo","Bauzi","Berik","Bété","Bhili","Buglere","Cakchiquel","Campa","Camsa","Candoshi","Cavineña","Cayapa","Chácobo","Chavacano","Chayahuita","Chinantec","Chiquitano","Chumburu","Cofán","Colorado","Cree","Culina","Didinga","Djuka","Dyimini","Ejagam","Ese Ejja","Garífuna","Guahibo","Guambiano","Guarijío","Guaymí","Gunu","Halbi","Huastec","Huave","Iduna","Ifugao","Iwam","Jicaque","Kalam","Kamano-Kafe","Karajá","Kemtuik","Kokni","Konkomba","Kriol","Kuku-Yalanji","Kuna","Kwerba","Lele","Mampruli","Maring","Martu-Wangka","Mawchi","Mayoruna","Mazahua","Mazatec","Menye","Micmac","Mikasuki","Mixtec","Mundu","Múra Pirahá","Murle","Murrinh-Patha","Nafaanra","Nahuatl","Ocaina","Papago","Patep","Paya","Podopa","Saramaccan","Seri","Shipibo","Sirionó","Slave","Sursurunga","Tabla","Tacana","Tarahumara (Central)","Tarahumara (Western)","Tboli","Teribe","Ticuna","Tifal","Tlapanec","Tucano","Vagla","Vasavi","Waorani","Walpiri","Wobé","Yacouba","Yakan","Yaminahua","Yucuna","Yupik","Zapotec"
"Chiquitano",0.259892781033161,0.369482159194021,0.287397504467196,0.50260594074582,0.494225021344229,0.372642961722901,0.485126510668328,0.449592246475448,0.363075853178692,0.395431656013595,0.46060796631286,0.360471884653814,0.356052821159632,0.23728881945389,0.436939423482374,0.476313936587967,0.522055937568028,0.170790765617967,0.532128969842292,0.455546895486892,0.431512945255792,0.416943929457773,0.290361973511831,0.534340523931295,0.399651449757668,0.508641148075794,1,0.440038489852928,0.481573462377192,0.412494753949486,0.392254877826962,0.311374739941669,0.386634263146316,0.515577138146352,0.41379045318942,0.233960891886629,0.460076037771626,0.488992829583482,0.349576602095519,0.513889248674805,0.412206160473316,0.436292310276104,0.370271552275981,0.278365446408034,0.510608714328257,0.601889823974308,0.410718850687272,0.316120933388765,0.32723021399293,0.373855756886565,0.432831016863963,0.470800202175037,0.225534801446178,0.396465200718471,0.461797106919676,0.277682621736351,0.545134397256769,0.248631358085025,0.431170940829593,0.261099067096486,0.293027734014753,0.290268907114543,0.209557134082565,0.362855380808779,0.445588116981101,0.302497601871721,0.43489302220783,0.530007601817675,0.408334951653778,0.500234736967462,0.520265047280042,0.520080524097558,0.269725994386059,0.311500144551694,0.454791088277446,0.250968935443085,0.239746035531748,0.527598051977571,0.50345276422308,0.474595658824361,0.472715760719876,0.402449916229112,0.321458669213234,0.488360570786963,0.395333200253394,0.418864090048907,0.392972072822978,0.513068628776606,0.402432151768114,0.394517227800421,0.475961360633884,0.41188640979595,0.394445879017014,0.412269007839237,0.524173765576479,0.432643494912661,0.13820568737789,0.532228240794228,0.406222534470269,0.363569969229871,0.419686353618776,0.306759305855153,0.292699998631319,0.259899714870397,0.214675731378232,0.497157029762254,0.362281204753554,0.472935413144999,0.457874465943291,0.523074004952409
"Chumburu",0.377767780822597,0.493418999729575,0.384255057901407,0.544168952252273,0.453048993327952,0.43607641004007,0.392156760448262,0.466719869225,0.47729840791449,0.411485026121384,0.467958549792627,0.483307275571179,0.480449664653388,0.367238092460644,0.494581636308401,0.512815345858595,0.394998241236771,0.276304343939201,0.388664138999786,0.434371737209448,0.390049435468197,0.472929052757115,0.409677132570072,0.464431626036725,0.377387366023531,0.409114019523264,0.440038489852928,1,0.491958402741435,0.483916010597979,0.401913404113981,0.429507356076394,0.389995057905841,0.561414969219647,0.523188878724386,0.357552979352133,0.506721385480397,0.363878550982819,0.43215273003418,0.455077675574196,0.451405941086359,0.499918083858034,0.456141246914935,0.361784034401588,0.437922127814768,0.440581427276902,0.457995618397282,0.45462948115125,0.409222484360725,0.449608247847311,0.493616754439975,0.543489962207758,0.296585580719104,0.46743250222029,0.544426978453066,0.42971138022536,0.45393513892804,0.357504865956555,0.369361692990878,0.3896738634218,0.430523094458452,0.444776559214013,0.296867713030681,0.540062841796925,0.537873782007798,0.422197559874011,0.316087869116612,0.38256665193295,0.480645608293371,0.440210563262789,0.377432676563476,0.44910176472271,0.372341481618639,0.425670052924165,0.394417056188507,0.399371666875623,0.377680425030461,0.479723136911479,0.482844047380857,0.41222820715353,0.486262830445517,0.380754187970041,0.452740566657317,0.495189216186674,0.404121038763449,0.414114167481643,0.460634531432866,0.417795242006536,0.464201336702018,0.468671760585181,0.460291522832134,0.451130339502459,0.439222097615763,0.522429926956875,0.503705243674482,0.422710341390733,0.180762500170746,0.429982316800316,0.463753408026351,0.534540502294794,0.542957208369956,0.375287099544924,0.329796540014656,0.328627417133971,0.337434740616233,0.496788740118957,0.482586815563075,0.461704313871161,0.492231655542687,0.467123925827657
"Cofán",0.324522696637896,0.453800739051148,0.40363894522811,0.621972398091376,0.58318792681834,0.529450304217807,0.435124124647715,0.588106396023152,0.52636385149494,0.515106761555131,0.555843085570449,0.574703342875906,0.532563478996018,0.358251845136456,0.630743884580474,0.602423662315552,0.452350328098336,0.269735465922543,0.477763889923332,0.527737520923675,0.565823129158031,0.631104927893435,0.467987833663053,0.476513364304909,0.502884198399817,0.537085750372244,0.481573462377192,0.491958402741435,1,0.682739759188989,0.459495124464466,0.420253406534333,0.481606347578783,0.558552317554398,0.444343006234449,0.358981002252728,0.694533559324281,0.397955018386588,0.486295228695412,0.543499483945301,0.612067247415534,0.566265697294288,0.426041330620315,0.38674412945445,0.634285717398354,0.497531988462521,0.577251586275816,0.438462483407544,0.512918108656414,0.58467864984312,0.536962906062227,0.605849057144,0.316607242499962,0.560889675092947,0.567697462895872,0.362264708622581,0.520326749508627,0.355088088434344,0.50635159695668,0.377931407716956,0.448111236502814,0.37485813715396,0.327645756558042,0.443622189713265,0.626404465336013,0.471719994825193,0.399121286987222,0.499543351611089,0.59591824230807,0.467778762785853,0.578941360292972,0.620231793084893,0.32255392454561,0.48670963547981,0.555303663801242,0.364157823475355,0.367183446907374,0.598724044156297,0.71525695404141,0.520746209848622,0.562683770223409,0.510217828499375,0.471259664882591,0.570081461649614,0.539360756170233,0.540071841060057,0.557748552425181,0.482782768487595,0.636875541505181,0.562421160404627,0.532810405688107,0.55188308650301,0.534454121952925,0.617920138123558,0.562812079686781,0.566755725606512,0.203883578199127,0.589809327890336,0.559059341832452,0.47718345139027,0.583035538961158,0.455838270073028,0.341466745869905,0.36140723006622,0.333852582460497,0.526382857460853,0.561842994356637,0.647730458609784,0.599115881198499,0.632938065316413
"Colorado",0.339639138691024,0.474198361752422,0.392485873789716,0.580365245308911,0.532924474127224,0.547764557435564,0.396520860055276,0.563121751411779,0.513093567361417,0.531514802251343,0.558820073290018,0.649263493468174,0.603181480867395,0.381064810589294,0.572384154393474,0.555057157693212,0.378313905089921,0.274611932219924,0.407534153738726,0.529048765775461,0.525371018955453,0.609216774279586,0.480552002059722,0.401846029852104,0.517853320338969,0.473651761113279,0.412494753949486,0.483916010597979,0.682739759188989,1,0.446172162568706,0.482092141669864,0.462283547083405,0.535188503923155,0.48136239081852,0.40730041658751,0.662278020425733,0.334260017500728,0.445687888713582,0.561302805392953,0.606893864438964,0.508134568692718,0.425977510683564,0.402928883173348,0.531725129325205,0.412586197279842,0.63806125996569,0.491921563620182,0.520462612134099,0.623021578503406,0.557979836734072,0.625661999221017,0.355886981850715,0.628981924489836,0.57138445287266,0.4297680743619,0.424417947469268,0.387655134324721,0.462276409026125,0.430979384781117,0.502896966689123,0.427037496482935,0.312191184764471,0.455849951328734,0.59976170273826,0.477700650929484,0.321107604237606,0.399432071539399,0.574783298004741,0.399099248216279,0.470570899150499,0.537992231883344,0.351270338784484,0.505924518493557,0.490194198731445,0.389053077941275,0.401984385122823,0.494384439940627,0.633174001461962,0.427890728369723,0.547490067595697,0.503877977653013,0.52328306011393,0.506392922725979,0.550460042372899,0.517490127255246,0.556383446810605,0.427695699965181,0.627392297600139,0.615842415075452,0.487632674412369,0.541266789446925,0.525614100373651,0.648069228426781,0.534345552679648,0.548660757102014,0.232957566453533,0.521799815259268,0.527156409638236,0.542295128321034,0.582814439674952,0.477658776826452,0.376891100136459,0.423751194887922,0.375586378434353,0.447259989510695,0.63105731368612,0.6055339185118,0.522923710648086,0.53899056726111
"Cree",0.33074888877769,0.342764791305865,0.339803250435007,0.425752425475178,0.409017452507042,0.403169691686958,0.360383343401974,0.438871224897039,0.4338174420802,0.446666381363918,0.437842408926517,0.39160023440076,0.395137224058739,0.286033399854691,0.422529522775471,0.443588141811323,0.3562903944715,0.246748200090751,0.381994118933784,0.471229132187277,0.406008240888676,0.441377123014051,0.35107096757837,0.403202431224952,0.422229828600168,0.400203756619721,0.392254877826962,0.401913404113981,0.459495124464466,0.446172162568706,1,0.406333945825175,0.377978691196006,0.455359707230129,0.424976223194776,0.304586209132943,0.472664562050758,0.315318635205522,0.383962437312733,0.473700037918204,0.45390781586615,0.458584555807109,0.409008470073002,0.321490061980675,0.395143227472108,0.399325463411883,0.422163379320578,0.370896719749576,0.34640577771296,0.436250291865949,0.449236079928069,0.481004813127688,0.301786747843954,0.429649565084413,0.422300043866627,0.327708431336601,0.378902067071744,0.324571637469579,0.394872624158632,0.314316031768468,0.358546847007376,0.34981265087061,0.2570890716227,0.377377064368383,0.4234463155262,0.354917320814883,0.301080129975296,0.370765574562904,0.41475696767245,0.389315186964269,0.375234454937245,0.406919811603238,0.328434558729166,0.32057236313822,0.386044628904059,0.350141791177667,0.308468157973835,0.453306396585563,0.474901883105367,0.381676828327967,0.435502816473789,0.437673789846348,0.413250083606041,0.385195436168506,0.42061751458857,0.41301616980341,0.436315117440519,0.42714005500479,0.425002219649158,0.498758918641781,0.398419676179631,0.424459244299639,0.424237349278437,0.47543803259651,0.511346657316333,0.446566453970405,0.168425772046739,0.421780381096839,0.40481056616603,0.403023400276459,0.426825248559248,0.383810454661269,0.326298202076485,0.298856564922701,0.259023153501788,0.403680780836897,0.414749732274561,0.428828873538983,0.410884780798496,0.422282788227314
"Culina",0.461467839841223,0.431862677357501,0.397630395572899,0.426877521381634,0.398865637861644,0.505013344983953,0.287377122128835,0.435557046913558,0.404598418547682,0.513986029616283,0.47118596712118,0.46978407565727,0.475307594172136,0.452405765976371,0.476831879629227,0.39754175833985,0.28462191027263,0.300104880670102,0.296698177835342,0.455175392015998,0.481519965531738,0.455090815459463,0.415863095312326,0.322263820500965,0.454682718733574,0.36382649297963,0.311374739941669,0.429507356076394,0.420253406534333,0.482092141669864,0.406333945825175,1,0.372252964861717,0.451116389662602,0.431555705181901,0.430203789088449,0.499951579358645,0.248931510509066,0.412811649045392,0.392431180189803,0.48395327073734,0.4888537481699,0.495631437967209,0.364734022381565,0.387350143494606,0.302791368444532,0.484486848096396,0.515358849641289,0.413384876246582,0.497017240470643,0.483883387484489,0.484785159124536,0.317775406917429,0.490352563911878,0.476693901068792,0.517317043985757,0.31196394432417,0.356474807198884,0.392417827771977,0.503799716881943,0.520116435640429,0.503043360362576,0.318491207835549,0.481939812834022,0.471802180027442,0.449043671935665,0.291120843260372,0.283017963090031,0.472341459201557,0.297309774110234,0.307842151701791,0.40685578430924,0.463238410125849,0.409029975507069,0.345326426999953,0.435256963796415,0.415835465742157,0.373080096601517,0.453463080301656,0.333512464459455,0.408629771933107,0.44397033518106,0.47609044657125,0.3874095828233,0.476365907425542,0.392846450013671,0.509011335849012,0.320637963410853,0.48256491227576,0.531770459397497,0.380922076719702,0.505046018526699,0.455712471936569,0.495179146665965,0.448437674694132,0.456159579149599,0.21481913532551,0.355823964635651,0.496472958775113,0.502034209666356,0.461836614233082,0.52091982716156,0.349673737912376,0.392854064975812,0.369039149631687,0.361690465462168,0.525918910473074,0.442682434915375,0.414585108726502,0.392666194417455
"Didinga",0.286399838174748,0.386187151162031,0.304007259496688,0.395467149639749,0.523197896809143,0.372014867456828,0.430575847706372,0.471519647553615,0.454064379184662,0.418500055380933,0.462928433042208,0.440536389259164,0.393864120030899,0.2949474498923,0.432497052332947,0.485430610861659,0.386324638199984,0.201534572965537,0.435809153612186,0.437914649715044,0.440153950401155,0.428138789119876,0.358162706772881,0.441587233091739,0.492221812772891,0.493481835830704,0.386634263146316,0.389995057905841,0.481606347578783,0.462283547083405,0.377978691196006,0.372252964861717,1,0.466659842733459,0.415865176206204,0.274279184947997,0.504995314641708,0.32624083413509,0.414360531449262,0.463499549631929,0.488923110685026,0.428282461413379,0.335422974643806,0.284710634132153,0.521094218884578,0.432465059200356,0.471209048458814,0.345075687504138,0.404420721172204,0.396572986700782,0.429563594879629,0.457322065690213,0.268789541929116,0.425284998520827,0.456783186004687,0.301348875916005,0.427856134100637,0.300132531256133,0.399349606059408,0.304696969424632,0.379045962864781,0.333753176127642,0.281249643237152,0.369332682453669,0.4860435040731,0.37404793794323,0.326726494133872,0.426378167999675,0.454551627831284,0.406131742664474,0.430648310787191,0.453252689328619,0.275297363580563,0.39955530399201,0.545891895972772,0.291623916931963,0.273673885719414,0.485714713234792,0.483967962928708,0.413340816491685,0.435622032494978,0.375854556326714,0.374194812769282,0.417143498483107,0.473151187948494,0.452317758532181,0.434055200117064,0.41323718681875,0.485058380984324,0.43930050488696,0.405499397061501,0.447553079711435,0.512098633275047,0.495511427621056,0.425383597505267,0.491929955083486,0.135161262557543,0.426519028138541,0.443202432620492,0.389219740282985,0.465218756235942,0.339610065625396,0.31371781719323,0.274565372451344,0.241994765296129,0.448599726392857,0.421426943341835,0.45220497301262,0.483173569189491,0.507589197605696
"Djuka",0.385009548681479,0.491131246013825,0.441853806610872,0.603165877328125,0.496628043714507,0.502338053619616,0.417943945676072,0.505182651274637,0.481202500698745,0.498953049555485,0.517564003191316,0.476109754201802,0.472251400904004,0.34450355752398,0.574120628997599,0.576203320685156,0.463617646965567,0.268811198262837,0.475953016214436,0.563784694669521,0.513769969386283,0.536557121829648,0.407624207632141,0.486585623157893,0.469539272392292,0.524381726487504,0.515577138146352,0.561414969219647,0.558552317554398,0.535188503923155,0.455359707230129,0.451116389662602,0.466659842733459,1,0.496840022103259,0.349049274816294,0.58994837257397,0.395007710049425,0.488020269962968,0.569235099334245,0.526257717867426,0.568290821684995,0.440394563523723,0.362954351593869,0.507112046752175,0.5044135526716,0.525369945766235,0.442580293780738,0.422808417127185,0.485869537678521,0.55937200874498,0.6406109077805,0.30029917478044,0.500736059326459,0.648805331437346,0.393307206716414,0.524360605789173,0.396130641287933,0.471451610654762,0.370847891717155,0.42319721321493,0.403697961897958,0.302512291437592,0.498112237821496,0.588640278731491,0.443392719809572,0.35936029049696,0.441153544824409,0.516606094587733,0.463385907096708,0.433226564377442,0.542650169299363,0.377236527382011,0.391676802073435,0.450067574138478,0.386644781997398,0.364530792876278,0.543902711279221,0.559840283062901,0.443212586951475,0.60332520254872,0.491750551063359,0.422719951613468,0.583654031672189,0.509203123389493,0.463659651394884,0.4784429986252,0.499967955573906,0.516204499584248,0.534930201277596,0.523558705243984,0.53898224360505,0.508002460456065,0.525260928307823,0.610298701762872,0.517568582777063,0.175588834326531,0.520788399538756,0.537647218069429,0.522763175450042,0.585198216559069,0.402083299769449,0.375914288683437,0.345263984276905,0.324480693766837,0.520499635661701,0.46391615130668,0.531706759992535,0.54268967819761,0.517999685945228
"Dyimini",0.393409914960836,0.483835745479713,0.409347817321714,0.50937736264919,0.515196728667458,0.446863853895728,0.423622959735715,0.52064873282681,0.473161621052013,0.442185322944533,0.524635770991784,0.4467702802275,0.49476546606883,0.426270997011836,0.441939602396619,0.507982259001293,0.39860765915845,0.28148783440968,0.41341634243491,0.524357591195644,0.479973817241037,0.451758066625497,0.491313094784565,0.452863263574076,0.431215578324435,0.442344925542822,0.41379045318942,0.523188878724386,0.444343006234449,0.48136239081852,0.424976223194776,0.431555705181901,0.415865176206204,0.496840022103259,1,0.421411337897873,0.503901507757328,0.356904642269926,0.425688566839913,0.507075609333507,0.506622360285258,0.514263659108368,0.517250348857781,0.34791229643433,0.497534737263178,0.446077332239037,0.468097572276368,0.458306274450909,0.387258245925471,0.448142166236069,0.489242102789552,0.525347039354377,0.296124103130935,0.50916860184484,0.481661734501997,0.437718106445776,0.436206340717513,0.351765473841239,0.432938604495304,0.392029763409541,0.396979722453701,0.460948026771725,0.318011926675704,0.484225320187948,0.500972820585807,0.45572293513831,0.304867264350225,0.381011893027684,0.465105905622949,0.41333706690708,0.379148628381691,0.421491185962678,0.403639255343298,0.43232471286795,0.441968268046177,0.409463015597645,0.406116762307127,0.477648378391545,0.487536522123675,0.35467037779516,0.506267351946441,0.446715507417687,0.464667171058257,0.425818718624271,0.443472607245209,0.43578222217645,0.535149435560503,0.421039826688592,0.552174796031195,0.53256725623551,0.390221453292275,0.444337400614848,0.509819276359387,0.526328188314725,0.530689752482903,0.500023577703214,0.181339768278619,0.403703969702606,0.468223324533612,0.571201453112306,0.499943710397331,0.418039972415476,0.310987032563776,0.391812488104955,0.357993379861059,0.49369512425915,0.540407241974623,0.487000332874186,0.49863721518747,0.47799887505329
"Ejagam",0.373397609249876,0.408935716803854,0.413639756003028,0.366716794810372,0.355972000108506,0.37562166746618,0.27439418346436,0.338401236057344,0.413495006165661,0.408203231772375,0.363910250666072,0.440189528818355,0.438826136866074,0.64445826586714,0.411688167095849,0.370089340286649,0.256560833546481,0.353660825214809,0.266768865950502,0.36789021184764,0.398134446544729,0.41336323204348,0.515869520707381,0.267981200767924,0.37612902745252,0.304905217655763,0.233960891886629,0.357552979352133,0.358981002252728,0.40730041658751,0.304586209132943,0.430203789088449,0.274279184947997,0.349049274816294,0.421411337897873,1,0.3625539625179,0.209820687825143,0.363373011366215,0.354696436836801,0.425741576744891,0.356906038954226,0.447525583837087,0.386963879285865,0.349530142579164,0.251150362075328,0.384854611088415,0.480619280976918,0.34357634081687,0.457050680008387,0.396665764619485,0.3541286046489,0.355977248891243,0.413375838866246,0.36057730304321,0.518649955386485,0.272181076700643,0.431032073168439,0.339844562962383,0.549188086362391,0.376764330974504,0.457339999070481,0.331880656426837,0.36639698564096,0.341180520017494,0.54179731506374,0.229760921503552,0.24444774258571,0.418698437623935,0.259094124265717,0.276329172012883,0.336642432500867,0.394967426589245,0.52535101255213,0.293912948752915,0.445819261522155,0.709970014936628,0.310874433391933,0.357371219818355,0.287165388837088,0.370085920645168,0.34972249096414,0.380795834541749,0.293935357066628,0.417540008139021,0.307718990066015,0.421315095064223,0.262693954535838,0.440546231153936,0.410182528226286,0.300129655675525,0.410572747160818,0.401974117976376,0.387541092325755,0.359569689144939,0.398620725596644,0.152899728309513,0.299448211876635,0.436116763502291,0.491466519737353,0.383950866431953,0.426115143700828,0.330536340148096,0.727157644059667,0.626826487980483,0.296598801027241,0.449867595546237,0.394751478462284,0.414472997430155,0.341883975191081
"Ese Ejja",0.403955116172223,0.47481519607465,0.414873271608738,0.610887738356298,0.584072263965895,0.563849623295048,0.443330256265234,0.596350192646748,0.550067126475701,0.564923491033462,0.582883804703972,0.556179295753921,0.526492315822005,0.36031414121517,0.62674876499184,0.593274018642553,0.420813842966862,0.267680880705922,0.459538727816067,0.565803025071429,0.590722322612367,0.623938765728207,0.457478096403444,0.463263557882513,0.550058993755417,0.534441302972032,0.460076037771626,0.506721385480397,0.694533559324281,0.662278020425733,0.472664562050758,0.499951579358645,0.504995314641708,0.58994837257397,0.503901507757328,0.3625539625179,1,0.384277116787535,0.505137455355496,0.566071946515524,0.640478807071143,0.581472284574727,0.451956349717391,0.3947901736533,0.595506890688487,0.468429004641196,0.62395088587259,0.442171984772929,0.519066058913588,0.576468330765958,0.558524878868729,0.67585144770411,0.307573919367228,0.576388087910245,0.610297893418757,0.391058551366554,0.490512778489979,0.380911766130018,0.548890820900917,0.374974070793984,0.453557709433946,0.439914614516677,0.335997767931931,0.502439936347416,0.661393039401787,0.459822531112205,0.380969176281993,0.46139844031784,0.610057511633278,0.43144258543299,0.51145698997512,0.616455470223437,0.375256851633918,0.457763550801227,0.541522581352203,0.405675955106548,0.373602348158725,0.589898712352467,0.667252081123962,0.48710401916968,0.553155703234629,0.53774827267705,0.517063332618742,0.547017675813207,0.589120431573772,0.55216364963153,0.550800734149614,0.489944312732059,0.650875763402688,0.601444859657321,0.522520776355869,0.594977019904518,0.593895409956197,0.63624125284726,0.600655661384446,0.652640431911777,0.204767228196061,0.616776829282617,0.577656874200593,0.499224546260543,0.60707371624348,0.450336203445996,0.393426618745442,0.364100133058089,0.319690110215073,0.499813028134233,0.582627417663039,0.643374647987223,0.601806435571061,0.584275626538417
"Garífuna",0.209675993666846,0.266654026795164,0.195861861456346,0.400194498131203,0.431055762247645,0.287217777539848,0.434000090586229,0.341671016104351,0.345524245194251,0.320092569867722,0.366509009628483,0.295550462447086,0.290030994512336,0.209967643293261,0.348379080961317,0.367417693595379,0.511896591057759,0.122205192591443,0.564678256296474,0.384306482830192,0.362551046703339,0.312456970897315,0.260009394279393,0.514414380126451,0.393255320471694,0.439952880457213,0.488992829583482,0.363878550982819,0.397955018386588,0.334260017500728,0.315318635205522,0.248931510509066,0.32624083413509,0.395007710049425,0.356904642269926,0.209820687825143,0.384277116787535,1,0.266924946172391,0.442666881398019,0.369302902291405,0.333021702208244,0.342193649319741,0.223408887407908,0.485641875207291,0.550817224283881,0.315730468108437,0.260262437996456,0.266308407462616,0.321842553432499,0.346405407215189,0.400966020055678,0.214018712474864,0.305776377500152,0.343157426571418,0.231358692358811,0.528474457780319,0.179849602747943,0.339764461584209,0.213891489811304,0.246386391037097,0.247585411087913,0.184900330167614,0.331057407963239,0.335723401724614,0.279450986065006,0.414997394775101,0.448912240661929,0.316525333566766,0.526985731292418,0.516432900753963,0.414601697709852,0.217417293117222,0.270422260905975,0.40232114929123,0.175118915465809,0.229771555132281,0.507967384135608,0.426950601867389,0.497794291931616,0.41776312044726,0.325861298243133,0.271106589468404,0.35308633045492,0.382925159413604,0.352683348949812,0.326805191711855,0.53956026115862,0.332973886609745,0.310560958661276,0.396870112931279,0.344037966703886,0.359346755541259,0.339421029389595,0.395887088211044,0.376517467018873,0.107679012010524,0.429199423262151,0.36986563082598,0.311371978103298,0.330240377931652,0.259680822151664,0.266888912191031,0.196698604930822,0.203690631398626,0.480783236836008,0.314819081015276,0.432910743924913,0.419092893724745,0.431877004246548
"Guahibo",0.386601006702785,0.509590314800626,0.494600610529545,0.518679369384023,0.422388355736488,0.514763737690724,0.330353833016505,0.488651328454194,0.477204676093017,0.552370825023097,0.457405451083671,0.434794772727411,0.434559751210353,0.372606685690955,0.483541970832293,0.4877658469725,0.335377262661867,0.314403003151173,0.339615168992797,0.429178747536875,0.501767995183687,0.516340446104092,0.443865977805073,0.361149231055322,0.469239737985404,0.406782384601858,0.349576602095519,0.43215273003418,0.486295228695412,0.445687888713582,0.383962437312733,0.412811649045392,0.414360531449262,0.488020269962968,0.425688566839913,0.363373011366215,0.505137455355496,0.266924946172391,1,0.415534879562144,0.504799772347794,0.51458679405895,0.411108947228123,0.383262863297983,0.442514698000472,0.360331873451116,0.463214443923039,0.382922384494261,0.427428135505717,0.451808246591247,0.502218897330379,0.496475156180781,0.275327690621747,0.440222630803039,0.484708661213457,0.361461504293935,0.371832773042515,0.388323605056413,0.532213837081832,0.371194393804863,0.406726319090631,0.380614934340486,0.333357799780533,0.41443719987914,0.520160949363829,0.397976883323934,0.340815769050773,0.352834981803706,0.488979790219973,0.328759924804639,0.351932475326893,0.465748908981551,0.340991677648485,0.427477334829874,0.447583883666319,0.434621363727032,0.362438530877457,0.430068736022075,0.503680254036284,0.365755110959013,0.438543533580781,0.493547135750054,0.41833000580493,0.440234166902291,0.512573665066535,0.428439144379865,0.49334805521509,0.329581932565182,0.493955144560516,0.500556852879528,0.38448563530843,0.493508418217799,0.494627572291691,0.493004143867331,0.49342573638714,0.509891869778552,0.176785369615327,0.453792747088478,0.455671178611055,0.439643869585052,0.530348668029337,0.376104175363844,0.386356079502727,0.325611636818639,0.294329189360871,0.415607453040868,0.440072082706059,0.404301505225396,0.472962849648204,0.444651075698885
"Guambiano",0.300077299957019,0.425730939684574,0.303104987305063,0.55329207329968,0.539060427523321,0.44902162716973,0.492293030716511,0.526999478922584,0.472558731021,0.484600117418717,0.54428660315986,0.476613191547735,0.489937602693356,0.320630111545122,0.490706854568594,0.510420158867198,0.517434430681213,0.226115774480371,0.535642638483903,0.609556486455145,0.576404495257969,0.47537427529054,0.420199790119061,0.555611155864375,0.542884349765844,0.509206733724651,0.513889248674805,0.455077675574196,0.543499483945301,0.561302805392953,0.473700037918204,0.392431180189803,0.463499549631929,0.569235099334245,0.507075609333507,0.354696436836801,0.566071946515524,0.442666881398019,0.415534879562144,1,0.563978241743938,0.503771355302459,0.461971012199419,0.321118900635557,0.55729904518928,0.565198180371072,0.523053264337791,0.411174923512814,0.430674905782087,0.518541125864752,0.521091773804776,0.594743148683563,0.306093379424336,0.514210733085194,0.496769335119368,0.365867212588105,0.543012773087739,0.310905167064669,0.443916749663394,0.363087041170616,0.390285212365155,0.406150650172227,0.29095715380955,0.442783873365011,0.474509530418782,0.448732136895462,0.384920921956308,0.456671220943926,0.487031551257398,0.538127316873826,0.518761450026328,0.490722600812127,0.334774429479721,0.43147796798989,0.492439100861069,0.29556681908509,0.369891806912352,0.572807463336786,0.558729802268825,0.469307681764045,0.56812828543389,0.477818293443794,0.458184775153902,0.461140828756856,0.529889403244311,0.483174433556951,0.515036367663532,0.594457119227869,0.538716107112622,0.499558191874321,0.481867688612002,0.516007211099895,0.516470953761452,0.539793594887715,0.613372752074415,0.564472593676068,0.173364535704831,0.46368535493607,0.534039113843073,0.500564356573375,0.488677425108205,0.449139634195092,0.371241650742643,0.344973976842654,0.309287538845146,0.513744659028332,0.492744162328755,0.554708409288884,0.526105696076328,0.52339018402051
"Guarijío",0.355309435084896,0.447527072108912,0.423280393957717,0.567791121690135,0.58112146880826,0.533867596778936,0.448479660316747,0.589820381285782,0.581254020803755,0.574536005899641,0.573050791068579,0.579861945297791,0.590374756336742,0.389702431279829,0.617819309620356,0.54675496707884,0.42148712878802,0.297173115508064,0.446241019227334,0.556559897754756,0.638503663279113,0.619794537454334,0.499300703234728,0.480529437120889,0.612450496266346,0.551270330325277,0.412206160473316,0.451405941086359,0.612067247415534,0.606893864438964,0.45390781586615,0.48395327073734,0.488923110685026,0.526257717867426,0.506622360285258,0.425741576744891,0.640478807071143,0.369302902291405,0.504799772347794,0.563978241743938,1,0.553544597436612,0.488781683479511,0.439169863995418,0.610391128815739,0.458041193780777,0.577888921978535,0.491198407550781,0.527174808589576,0.59417414984873,0.528301289676752,0.600946290137822,0.356777080511502,0.553252836174282,0.581260960017153,0.432881373777665,0.487613911528634,0.410398039547859,0.542511714854991,0.423293450365971,0.485293097032898,0.471147450735119,0.335903320155572,0.508711627936675,0.604510447546472,0.584886407456669,0.39546735646686,0.456745081647307,0.627459005362241,0.451593638924529,0.534192184510855,0.599871728875499,0.399970074830593,0.541895460161036,0.563282711023302,0.365059212437408,0.417648899820599,0.563102000620936,0.649824637947762,0.516396585108323,0.548712138938692,0.563891643640477,0.531279064290785,0.544128007417817,0.638240410117905,0.530724472796918,0.617945603591535,0.505658355569404,0.694835391905049,0.626884411528316,0.501218307365869,0.646533413619709,0.692352321552685,0.607986028069812,0.534079928940891,0.754741207867,0.226810080414981,0.53352382828914,0.671730532666631,0.512233720914811,0.606877213725423,0.51013349017274,0.389310202489609,0.407098435945219,0.363652751773849,0.499178882725286,0.644737175721644,0.641332485212246,0.643466904207267,0.624946571157639
