"","Abidji","Agarabi","Agta","Aguacatec","Amarakaeri","Ampeeli","Amuzgo","Angaatiha","Apinayé","Arabela","Bahinemo","Bauzi","Berik","Bété","Bhili","Buglere","Cakchiquel","Campa","Camsa","Candoshi","Cavineña","Cayapa","Chácobo","Chavacano","Chayahuita","Chinantec","Chiquitano","Chumburu","Cofán","Colorado","Cree","Culina","Didinga","Djuka","Dyimini","Ejagam","Ese Ejja","Garífuna","Guahibo","Guambiano","Guarijío","Guaymí","Gunu","Halbi","Huastec","Huave","Iduna","Ifugao","Iwam","Jicaque","Kalam","Kamano-Kafe","Karajá","Kemtuik","Kokni","Konkomba","Kriol","Kuku-Yalanji","Kuna","Kwerba","Lele","Mampruli","Maring","Martu-Wangka","Mawchi","Mayoruna","Mazahua","Mazatec","Menye","Micmac","Mikasuki","Mixtec","Mundu","Múra Pirahá","Murle","Murrinh-Patha","Nafaanra","Nahuatl","Ocaina","Papago","Patep","Paya","Podopa","Saramaccan","Seri","Shipibo","Sirionó","Slave","Sursurunga","Tabla","Tacana","Tarahumara (Central)","Tarahumara (Western)","Tboli","Teribe","Ticuna","Tifal","Tlapanec","Tucano","Vagla","Vasavi","Waorani","Walpiri","Wobé","Yacouba","Yakan","Yaminahua","Yucuna","Yupik","Zapotec"
"Chiquitano",0.0803304959557042,0.125400005544637,0.0653176146516355,0.207134569519489,0.28455380016789,0.112922109613,0.23668293399273,0.181199299337075,0.171635857866291,0.182138217315353,0.213554602563235,0.20863675748145,0.142421128463853,0.120082523784241,0.198608828855624,0.243930470555656,0.254700018025613,0.0305353187013942,0.264451972891321,0.247099679673193,0.252369692225357,0.203418098917277,0.149580410597004,0.28660082647224,0.234946609857538,0.271275278973757,0.6,0.18534954572593,0.267054374590988,0.212497297489129,0.209202601507713,0.16229228869687,0.227294081970864,0.239040309504218,0.195610032416817,0.136122700734038,0.230038018885813,0.240051025431891,0.0921611041888186,0.288089427287391,0.231085271780495,0.175839022020369,0.121179780744866,0.0801355072992826,0.287797638985018,0.348366534482099,0.209093233077157,0.117826893353994,0.137833332560659,0.217516076734002,0.191494934733753,0.214000091897744,0.131903686906401,0.159787489986535,0.198712694492709,0.127060836006633,0.295694112451399,0.0489728432591715,0.181614426591859,0.118681394134766,0.156281458141202,0.0879602748831949,0.0444515132902411,0.169332511044097,0.198489252109763,0.171415307727309,0.137057194877619,0.268215968192581,0.189318932130388,0.280434625269638,0.290087177877357,0.269496271577826,0.11524656123768,0.175572808747318,0.227395544138723,0.0631224898235638,0.140941608767149,0.308564921308095,0.288341128600491,0.273252045989783,0.242087768368664,0.232933133332607,0.128583467685294,0.210143033490148,0.220428208626135,0.209432045024453,0.17505119607569,0.236322519921346,0.214630480942994,0.211604694911135,0.22788453024289,0.209687626805211,0.23069107469783,0.203635903872108,0.273205720239862,0.220254870137355,0.0196838403235177,0.287080687458705,0.235116679041883,0.195005710768749,0.176776979251545,0.147802211002938,0.0682966663473077,0.153577104241598,0.122950646152987,0.263643879419377,0.189923177037469,0.266563596499909,0.252524705459633,0.291653384579525
"Chumburu",0.149962361478061,0.218300527153085,0.129249428566837,0.277031466601157,0.285558153370346,0.17971633868318,0.197266734043671,0.22770272407644,0.267576380194487,0.199507891452792,0.249577893222735,0.310488310366939,0.244592556550816,0.217004327363108,0.272769266085239,0.306135221618616,0.193908227516233,0.0753557301652365,0.195509839618074,0.256674208351037,0.228119821349582,0.263693774870634,0.243323387829497,0.261770552857063,0.248160783112443,0.230591538276749,0.18534954572593,0.663636363636364,0.310082872030965,0.305013727892059,0.231404687217141,0.248593651547246,0.251724082830134,0.301122574399629,0.286961172876103,0.232951183517299,0.294819715188594,0.169809990458649,0.17024198455892,0.246845163417519,0.277683048607669,0.239354718938089,0.185220991171519,0.128268884924199,0.280004754451261,0.234976761214348,0.262306581445716,0.205272099065261,0.194690697104951,0.286114339539198,0.2453125688732,0.298096009574558,0.189635022823427,0.240798561749846,0.285411719007213,0.227877247089206,0.237972057680457,0.111584852101591,0.176845901492602,0.209006890380784,0.259618472112824,0.184649662461575,0.0863615165180164,0.310945272549745,0.290125858173903,0.269950561010352,0.0785430462653398,0.161141710965697,0.269452841012951,0.252120595323234,0.210447310568726,0.243603684501107,0.173759358088698,0.274750670523779,0.207965356899394,0.144015843509694,0.24835349161094,0.302370946901781,0.307264393787818,0.24483857152149,0.287337127081442,0.235375316199662,0.229114165550824,0.232588874269498,0.249820278508314,0.220860889323543,0.247067612313992,0.206365528627471,0.284147484890326,0.282623273807428,0.227356115823145,0.257007587352916,0.276843019103269,0.308708593201789,0.271695555678963,0.242097740978329,0.0350569697300841,0.222809018705618,0.295115805107678,0.330443219600418,0.292867827545006,0.204702054297231,0.0909438943676779,0.215101582124054,0.216776257608004,0.278502778551537,0.298326395075355,0.289614524155546,0.305780270867427,0.281689882544557
"Cofán",0.147510316653589,0.217274293242671,0.150447243221387,0.371298674012124,0.493058883582778,0.255098782941307,0.291401307718621,0.374249524742006,0.378024947891821,0.312185916094019,0.378983921979852,0.485885553522357,0.317924258673381,0.272488524634092,0.424318613263228,0.454556036110826,0.297454609688906,0.0825554001762934,0.332986953582929,0.402999561432625,0.437226963440297,0.451335645402578,0.364463252276984,0.368214872417429,0.437356863456811,0.40200054649074,0.267054374590988,0.310082872030965,0.884848484848485,0.54826071571237,0.338355500742016,0.313279812143775,0.411554515203687,0.357134966678721,0.304307634572684,0.308941226181136,0.515638551619542,0.253244102609647,0.218096041960367,0.396919320093386,0.489653797932427,0.336327505059638,0.219475836986223,0.162901315133844,0.532415587028315,0.367872136923804,0.430314818860153,0.239161354585933,0.301533675998013,0.4872322082026,0.330313545244339,0.402063465195564,0.270555279954513,0.346731799148367,0.349219954448067,0.24480312128132,0.372112463284957,0.120514745165596,0.296138964280725,0.259970998641663,0.346267773661265,0.172661929840612,0.115172447759796,0.290370887812319,0.411908390842166,0.393099995687661,0.147553930340731,0.311836152823892,0.402696266771817,0.362882919009632,0.440346307374351,0.428523784313199,0.193532354727366,0.412965751316202,0.405539948412422,0.14345611227817,0.318225653986391,0.50619396460487,0.591712571070621,0.410284892608005,0.433095992838624,0.415904835958581,0.294180275653981,0.333411279085987,0.434757458003885,0.369867382059312,0.381973251054821,0.313077310473774,0.501780729670749,0.424372330123491,0.337446590269134,0.38799053354151,0.448617550851395,0.451268949356901,0.378619035425652,0.415620865444776,0.046337176863438,0.384269713625522,0.454023950336658,0.36873266698339,0.371022615702555,0.313561476686598,0.106579014620001,0.31540994623961,0.281245508860662,0.389204294607419,0.430746295673421,0.531924103888641,0.470215191607306,0.506350452253131
"Colorado",0.153352217166553,0.235662216143628,0.147479540454317,0.349977829746889,0.439258960492742,0.270562493521203,0.258339348217831,0.354937346344394,0.366939642113014,0.317298230434893,0.372546715526679,0.533183050696592,0.376531469874798,0.279447527765482,0.365978959324312,0.410405898415587,0.23730599501095,0.0815514222956138,0.264279723939659,0.392778629136327,0.391640214130429,0.420913407684078,0.359685892450762,0.289816227590305,0.436252191073434,0.335862157880325,0.212497297489129,0.305013727892059,0.54826071571237,0.854545454545454,0.316376624366901,0.353534237224567,0.381033711535412,0.321113102353893,0.326742956191965,0.338182770136297,0.477642935943408,0.199543101356495,0.199884265241243,0.398014716551367,0.478158802285245,0.292562327429141,0.219442960049109,0.1684975329634,0.426991391730847,0.286309815688133,0.46404455270232,0.268320852883736,0.304391770126913,0.509744927866423,0.334787902040444,0.419003944932863,0.296572484875596,0.4078852480025,0.34802507584062,0.2865120495746,0.286803643289839,0.135091940749524,0.268960819797018,0.289931586125479,0.376410759915798,0.210930642202177,0.114470101080306,0.294230423130365,0.379849078400898,0.387950831663945,0.115793348194773,0.236028042273281,0.37796356262736,0.295091565347794,0.343659353622031,0.345619251997785,0.1979887364058,0.421603765411298,0.3371941912486,0.153263333734442,0.336205122102724,0.394009417286015,0.496945655692873,0.320269726991883,0.408128959480429,0.396994770272071,0.331412604738822,0.277748845495158,0.42535548728815,0.346561570070937,0.38103836054302,0.268281848159977,0.47529719515162,0.447885392782147,0.288146580334581,0.36576513347474,0.423676820301185,0.483106152099964,0.346514994768014,0.394038180100537,0.0543567655058243,0.327310793208086,0.416932796713878,0.417402916950129,0.372648020519439,0.33146624210078,0.126772460954991,0.356978279329825,0.307297945991743,0.314437325959034,0.483810607159359,0.488097037345875,0.394569708943556,0.416492711065403
"Cree",0.143324518470333,0.147492728380099,0.111208336506002,0.228358119118505,0.312340600096287,0.16737650836701,0.212953793828439,0.246033868502886,0.277380243269461,0.254464483928535,0.26005185499878,0.293106842112084,0.204752925194074,0.193289236871503,0.252237321172024,0.299758047345228,0.214853904544935,0.0598177454765457,0.246559840402715,0.331288359598328,0.289127080632845,0.27820133814219,0.239366568803434,0.2846853529558,0.332665925563769,0.276504413664535,0.209202601507713,0.231404687217141,0.338355500742016,0.316376624366901,0.8,0.277045872153528,0.294365223143556,0.267696312735288,0.26657599454945,0.236285059206162,0.315109708033838,0.183458115028668,0.153584974925093,0.322977298580594,0.331490253405279,0.248747380271129,0.188391780154837,0.121776538629044,0.2981535261835,0.271057284255339,0.287838667718576,0.183200500967215,0.196296607370677,0.334458557097227,0.247760504687602,0.295890839590669,0.235942366496182,0.239562181744036,0.238023661088463,0.200597282212101,0.250305001883758,0.0954043904077247,0.217778235142033,0.192399510355244,0.248809781711179,0.152645520379903,0.0833591838291785,0.234431206653087,0.247651936050172,0.27210327929141,0.108571319597152,0.214594620428832,0.256395216379333,0.277239602838192,0.26038997024433,0.252783519329284,0.185117660374621,0.241886419458839,0.250344092683238,0.120958073315921,0.245839774385208,0.347534904048931,0.354017767405819,0.271800165627491,0.304851971531652,0.327592200278933,0.231670501415508,0.198434012571654,0.3148258366769,0.256570650938482,0.271044239622141,0.262755852018098,0.294925782726234,0.35517680569945,0.239051805707778,0.273969148593403,0.320106363546457,0.319840131019471,0.326951953617413,0.297710969313604,0.0367474411738339,0.263293207593784,0.306674671337901,0.283337663224662,0.247041280226716,0.243079954618804,0.103822155206154,0.236368374075227,0.200154254978654,0.276460171118602,0.285297543110077,0.318372951566821,0.293844873540743,0.29943688619755
"Culina",0.215351658592571,0.194992542200811,0.145797811710063,0.236722989129815,0.308214356529452,0.232612207386548,0.170684593749248,0.257374618630739,0.268506223218007,0.305276550923611,0.294134270384737,0.363014967553345,0.262139339816148,0.315313109619895,0.296213743406035,0.27105119886808,0.165598202340439,0.0873032380131206,0.179817077475965,0.326898690629672,0.34581888433643,0.293740435432926,0.291104166718628,0.216795661064285,0.35823486930524,0.246961013416476,0.16229228869687,0.248593651547246,0.313279812143775,0.353534237224567,0.277045872153528,0.806060606060606,0.293290214739535,0.273403872522789,0.281165080648814,0.336341144196424,0.342391081621375,0.147095892573539,0.168877492791297,0.267566713765775,0.357832115333064,0.278498498957398,0.24931763243199,0.141472590499516,0.289925713464145,0.201860912296355,0.337672651703549,0.271734666174498,0.229240704100377,0.385564889577226,0.282998466013656,0.309968692652355,0.249405546641255,0.288267870905771,0.278793705776596,0.330769382669681,0.202303891167795,0.116664482355998,0.216424377740908,0.329759814686363,0.375114277825522,0.236277941988483,0.110024235434099,0.306688971803468,0.284511011592306,0.348349030350091,0.0988046498338231,0.157803955177472,0.29628691531734,0.208116841877164,0.214556651186097,0.24781215953381,0.265309271253896,0.314829132663017,0.223938955690878,0.16618902254045,0.328888050177888,0.283766982566608,0.339410244953057,0.2375013004484,0.290993928497819,0.333650433711827,0.281326172973921,0.203096538874033,0.356552664042754,0.248802751675325,0.331628597598598,0.192382778046512,0.353880935668891,0.381907875385475,0.225090318061642,0.33822778816485,0.349379561818036,0.346625402666175,0.285369429350811,0.308253291364729,0.0501244649092857,0.21672914209626,0.373106950837055,0.366637104635127,0.281300483214695,0.345701339843581,0.114438677862232,0.311902318253523,0.284048315171056,0.238934913547735,0.384080174012154,0.33402401907251,0.288953257597259,0.289145106798307
"Didinga",0.134521136112382,0.191923311486585,0.11699673320024,0.246867372199358,0.481976244333271,0.179243527047381,0.30923174517094,0.305773347201435,0.353619834698358,0.266318217060594,0.326855529996468,0.397817709088578,0.254221386565398,0.24310820112335,0.296194950991654,0.385402484987135,0.272768608183625,0.0629032151983343,0.323555280712077,0.363601860672491,0.372130158066431,0.308778884274335,0.298468922310734,0.367989360909782,0.466864931508833,0.396280868167081,0.227294081970864,0.251724082830134,0.411554515203687,0.381033711535412,0.294365223143556,0.293290214739535,0.966666666666667,0.30262183740897,0.306227993388205,0.258487353087355,0.381041919229653,0.222436932364834,0.195879523957833,0.367990551525956,0.423733362593689,0.258267302488674,0.190073018964823,0.119923570134452,0.46898479699612,0.34728254753968,0.366971895314895,0.209136780305538,0.247554502050864,0.361722633324047,0.272056943423765,0.313196323775722,0.251684752897263,0.284812074766978,0.285143443384744,0.221902354083604,0.334505704842316,0.105501132199125,0.244450364921214,0.231754361592674,0.312425763330971,0.171933454368785,0.106533955771648,0.259652067664397,0.321083284508896,0.342310537148047,0.138611239935582,0.289420332217961,0.31405385195616,0.344596630139554,0.365398566728526,0.318650375527999,0.175189231369449,0.366864415483573,0.431750863178465,0.119300693290348,0.260404848836048,0.437143241911313,0.420905470789513,0.346955776267263,0.366978560707891,0.333713287890083,0.246061437487679,0.24649388546729,0.410064362888695,0.333070349464606,0.319622465540747,0.289266030773125,0.398335821959854,0.352771617560741,0.265417787167528,0.330918034695727,0.467096026108452,0.382895194070816,0.301635641867371,0.383109086231685,0.0311280483465857,0.294685873986628,0.39485307633462,0.330247052361321,0.311555591297404,0.254192988513554,0.107424585887379,0.261253111968855,0.222928511060676,0.360239174224567,0.346080914077689,0.397392249011091,0.408501290314752,0.43683433975763
"Djuka",0.155170515074657,0.197940774908602,0.151301454990996,0.305238489435748,0.314531094352521,0.197890748395606,0.211504966448194,0.251060469118304,0.268306848874452,0.260060377344071,0.274465759268122,0.301536177661141,0.21179759798119,0.197306582945552,0.332294061025883,0.356198416423551,0.233213725443285,0.0700538274260726,0.253841608647699,0.34681300914519,0.30981886032688,0.315430550408944,0.240868849964447,0.281629860676235,0.304489103915002,0.306683858218449,0.239040309504218,0.301122574399629,0.357134966678721,0.321113102353893,0.267696312735288,0.273403872522789,0.30262183740897,0.657575757575758,0.27401480006907,0.226353166092991,0.352181301203248,0.192715882781689,0.187813861470597,0.320841601442938,0.326917673220674,0.289311691039634,0.16281253560574,0.136382847265575,0.32270766611502,0.282777294679533,0.307261816766313,0.183737879539276,0.202435545169985,0.307717373863063,0.277990937679323,0.363012847742283,0.19109947486028,0.242781119673435,0.357825970671506,0.204996483500677,0.287603847417698,0.112837212972926,0.235725805327381,0.192166634798889,0.257765575321821,0.149245913186518,0.0834200561236997,0.28075417040848,0.326427790932918,0.283502617817636,0.105630145994561,0.209882141022522,0.288047034558009,0.272414745384125,0.245495053147217,0.309146157055394,0.193190827659272,0.244501276445841,0.246855245209286,0.132396546562745,0.237497334752726,0.349416287246045,0.356261998312755,0.267270620616193,0.361995121529232,0.306971556118339,0.198550280303296,0.29005836725527,0.317866192176471,0.250095205903907,0.256619426535334,0.260589358662763,0.323801004284665,0.338789127475811,0.283990934056585,0.32338934616303,0.324813694412817,0.304014658505437,0.356932271031013,0.305835980731901,0.0351177668653061,0.284066399748412,0.338880670783155,0.321578559443511,0.322745683071971,0.214444426543706,0.100243810315583,0.222852208033275,0.20648771421526,0.299681608411282,0.276943884264897,0.333525149449863,0.323969292742209,0.313939203603169
"Dyimini",0.168093327301448,0.221391507780111,0.150094199684628,0.267037223449424,0.376249732148053,0.189578604683036,0.249038952087057,0.296612005368001,0.311139611419051,0.247891771953753,0.311601851861787,0.323569990831432,0.26987207240118,0.288055855556483,0.250432441358084,0.341733519691779,0.216214457543523,0.0784753962596682,0.239280367894145,0.363872389041826,0.33016380761732,0.277899659166594,0.337963856109383,0.288185713183503,0.322758326806471,0.274790029503874,0.195610032416817,0.286961172876103,0.304307634572684,0.326742956191965,0.26657599454945,0.281165080648814,0.306227993388205,0.27401480006907,0.757575757575758,0.311588989233579,0.31761064731371,0.189267613324961,0.175435288152207,0.32575766417789,0.360776529294048,0.280507450422746,0.274299427424581,0.12967640139825,0.357320402216282,0.275756896293223,0.303554183233766,0.240263592363658,0.194802632798873,0.324563568880062,0.259446569661126,0.312024302161994,0.217157675629352,0.286985939221637,0.261265001441992,0.270589374893752,0.257758292242167,0.116189201965743,0.228276718733888,0.238781764985812,0.267059086014308,0.222093140171831,0.108894993073802,0.284665794292309,0.288438896700919,0.334196819101428,0.105317782230078,0.195124272489935,0.276244719703327,0.271800434905565,0.244723205591819,0.24012225139692,0.205489075447497,0.313107898107394,0.270538151955539,0.158822018171208,0.305202900158083,0.337248703531,0.348662482488447,0.235372159809515,0.345182285418028,0.318115588615625,0.264719479269553,0.20258648128488,0.303711543143689,0.266751542059524,0.347036300636205,0.237313356860843,0.389868871137177,0.35665867766075,0.204570640665344,0.27602777916983,0.369232748636041,0.328556384220707,0.324846454550141,0.336379497727616,0.0373669825543821,0.231212273556947,0.337688337087878,0.403302844167174,0.284816416832419,0.268559012582063,0.0951808796634588,0.293265710793709,0.262528478564776,0.308185441204197,0.378285069382236,0.349754784518734,0.34602400690282,0.330253768218636
"Ejagam",0.17538372555676,0.206946256685587,0.160442087176932,0.226697654973685,0.327925721312078,0.177566606438558,0.201222401207197,0.217397157709566,0.319518868400738,0.258528713455837,0.255839933801602,0.398838391262691,0.288561429393751,0.546813074069088,0.285686637166514,0.293828506530613,0.182702411767949,0.111456744916182,0.198055673205676,0.3065751765397,0.335398109513438,0.298122573413176,0.440833954059035,0.223317667306603,0.359032253477406,0.245772084534646,0.136122700734038,0.232951183517299,0.308941226181136,0.338182770136297,0.236285059206162,0.336341144196424,0.258487353087355,0.226353166092991,0.311588989233579,0.972727272727273,0.272464796074058,0.141787919348505,0.168472941633427,0.283757149469441,0.370266159169042,0.211980556469783,0.260378521505214,0.167684347690541,0.315636310571488,0.200920289660263,0.302052558399695,0.301479367158249,0.213433787477147,0.419655624371338,0.248817615988586,0.240378204367738,0.335481589106595,0.275583892577497,0.222902332790348,0.394488299400024,0.211971323369894,0.154126620102654,0.20699623380436,0.427701024833741,0.312828565718224,0.242528787385861,0.128729466735258,0.257588183844554,0.224352038920595,0.497468443831252,0.0967780851181629,0.166668915399348,0.29435768948107,0.220622572480808,0.235298476774606,0.236669831333943,0.246555423870862,0.490327611715321,0.229786487206824,0.183731574445494,0.682001499196701,0.278844946315188,0.311887610023291,0.242785283289538,0.31064787884458,0.311570946495325,0.253863889694499,0.17368907463028,0.364398552557691,0.227525556291236,0.311517827865668,0.183885768175087,0.364451882136438,0.325660067864506,0.193720050481475,0.30481916077091,0.371521533281196,0.297114837449746,0.254967597757321,0.311648930921012,0.034749938252162,0.206891491842039,0.389861955252048,0.419980480502829,0.254803756813933,0.322814502803658,0.112182030595718,0.700715547912043,0.579339632830447,0.237279040821793,0.37216319267916,0.350491464210452,0.35544199476586,0.294227421073536
"Ese Ejja",0.181167749071179,0.214386255197342,0.142062665732689,0.336913843578322,0.435399324047303,0.261421188982249,0.26599815375914,0.350581628404452,0.36004393732955,0.332106537153005,0.3726923720986,0.411235600496838,0.277605039251603,0.236933844374824,0.400739361858419,0.399111612541354,0.24228675807183,0.0705704140042887,0.27572323668964,0.399491226792858,0.406345355251537,0.419740624217157,0.316075775696925,0.313053858811516,0.425045586083731,0.353055163781524,0.230038018885813,0.294819715188594,0.515638551619542,0.477642935943408,0.315109708033838,0.342391081621375,0.381041919229653,0.352181301203248,0.31761064731371,0.272464796074058,0.778787878787879,0.21775703284627,0.214300738635665,0.37566592814212,0.469684458518838,0.331262998484996,0.209543398505336,0.159112403320875,0.438509619506977,0.305188593932901,0.434874859850593,0.205007011121995,0.287845723579354,0.434971558668859,0.324959929523624,0.440327458352678,0.233010544975173,0.326619916482472,0.358781185827997,0.234635130819933,0.316603702479896,0.115427807918187,0.30771152080809,0.223848157413378,0.318864813905077,0.182631218753893,0.108944730814293,0.307554142855085,0.418882258287798,0.345563599138869,0.117754109032616,0.254468230720748,0.391915734746227,0.295472800932896,0.34097132665008,0.386685704049247,0.217194117157813,0.346790568788808,0.356092121677055,0.151206492357895,0.284164210266182,0.450468107614611,0.497406096837863,0.343924958989501,0.375475386438051,0.395978273516737,0.29300255515062,0.288427501792418,0.4373772901078,0.35472331430874,0.352178651228996,0.301389986316994,0.485198296354731,0.426479082302464,0.310345673229546,0.402060228602144,0.442722032876438,0.441512869400068,0.387695926893597,0.456848302338244,0.0440559793997586,0.375673159653958,0.416613139574973,0.341893174105705,0.367923464389988,0.2797543082013,0.123988994998564,0.280246769081074,0.237345687886948,0.327150345687861,0.414901342881255,0.467908834899799,0.417617193169009,0.41784559958505
"Garífuna",0.0705273796879392,0.0929248881255875,0.0474816633833567,0.179481168858842,0.28475804899996,0.0966096160815853,0.223575804241391,0.154269640604692,0.195797072276742,0.15228646505828,0.192139571714326,0.191659996859626,0.126558979423565,0.121526726875797,0.177356623034852,0.211543520554915,0.288523533141646,0.0240707197528601,0.340518100009086,0.234077584996572,0.231812941983044,0.16948423572915,0.153641914801459,0.3211192797153,0.270511993172953,0.262638537727488,0.240051025431891,0.169809990458649,0.253244102609647,0.199543101356495,0.183458115028668,0.147095892573539,0.222436932364834,0.192715882781689,0.189267613324961,0.141787919348505,0.21775703284627,0.7,0.0800774838517174,0.262917299254581,0.23389183811789,0.143300247616881,0.126507955203056,0.071761642621934,0.323761250138194,0.350520051817015,0.178913931928114,0.104893649253117,0.122663266467629,0.21553698275328,0.159556429990026,0.199267961482216,0.146570390967634,0.137136072333402,0.154940777451943,0.117081520072489,0.315483236917342,0.0359699205495886,0.153408802351658,0.110186525054308,0.147831834622258,0.0825284703626376,0.0442640184340652,0.175560746647172,0.163792326295948,0.183760193866989,0.139590032787988,0.235338841316708,0.160181002138333,0.341742262110841,0.338028807766231,0.222377274226193,0.105414445147744,0.178642584477281,0.240173534576886,0.044045060556552,0.157358701393623,0.334027037446748,0.274283416957232,0.309235848018125,0.244328128019155,0.214278490056848,0.123230267940184,0.155143993684738,0.239038129815765,0.197716422896107,0.168354189669743,0.299210690278871,0.202811367298663,0.183513293754391,0.206853513406606,0.184529454868448,0.239564503694173,0.191310034746863,0.20994012253616,0.21450085999863,0.0195780021837316,0.232808172011894,0.240973062507836,0.19059739265717,0.157114361622028,0.140857173227721,0.064700342349341,0.134708741558684,0.135793754265751,0.292840698800114,0.187937451393968,0.28073605818161,0.261615563961507,0.27352210268948
"Guahibo",0.112465747404447,0.171407651342029,0.155874131803251,0.202756480759209,0.199674495439067,0.185626923591504,0.123131883215243,0.205825862591312,0.20823476774968,0.204209820160054,0.188506488931452,0.202904227272792,0.165922814098498,0.153559118951424,0.178764001337999,0.214321357003068,0.109759831416611,0.0705024916157175,0.11629246695814,0.184676915606777,0.196145670844532,0.208100846460134,0.18965182688035,0.145554084031387,0.2218224215931,0.160247606055277,0.0921611041888186,0.17024198455892,0.218096041960367,0.199884265241243,0.153584974925093,0.168877492791297,0.195879523957833,0.187813861470597,0.175435288152207,0.168472941633427,0.214300738635665,0.0800774838517174,0.481818181818182,0.149844395963319,0.221805960577061,0.202716009780798,0.127070038234147,0.101042027596741,0.205165905436583,0.132121686932076,0.196515218634017,0.131121907417732,0.133409387748754,0.206736500712964,0.190234430806962,0.201599002812802,0.125148950282612,0.185427108126129,0.185070579736047,0.140203250150375,0.131831619533255,0.104729699545518,0.212885534832733,0.139479105550918,0.16762054362523,0.118797994657788,0.0798038369171578,0.151960306622351,0.211216870347737,0.182104573884588,0.075392579214262,0.119750054430349,0.186701374447626,0.127519001136345,0.131174831712751,0.175008680950643,0.10953066009315,0.196898651194366,0.183102497863494,0.123801236940427,0.172432876811396,0.199395504882962,0.227419266216383,0.149627090846869,0.195351210413257,0.222844009778055,0.157190668847913,0.146744722300764,0.229881522514689,0.167480756439402,0.213784157259872,0.11285684357535,0.214047229309557,0.212357452736769,0.123501446493011,0.192916927121503,0.221832971815668,0.219610936813629,0.186903688025432,0.211682382302005,0.0251785223391526,0.154014508102756,0.197457510731457,0.197173614238145,0.218567935915121,0.14132399316702,0.0960036318764352,0.155898904901045,0.136461715067313,0.163724148167615,0.185363695442855,0.178872787160327,0.19778446439834,0.194029560304968
"Guambiano",0.120030919982808,0.187063594709889,0.0890944962684579,0.303472318991643,0.418180210442334,0.179608650867892,0.319244571434344,0.290648197466395,0.315039154014,0.280480674021136,0.338117435296277,0.363959164454634,0.273177329986598,0.222497865284343,0.286989160399208,0.343373561419751,0.31830057402511,0.0513899487455388,0.347356135259258,0.452549512671244,0.445403473608431,0.299629846243734,0.297959851175334,0.395662489782207,0.435952583902875,0.347186409357716,0.288089427287391,0.246845163417519,0.396919320093386,0.398014716551367,0.322977298580594,0.267566713765775,0.367990551525956,0.320841601442938,0.32575766417789,0.283757149469441,0.37566592814212,0.262917299254581,0.149844395963319,0.815151515151515,0.425547218770426,0.2625717367031,0.223985945308809,0.11385124658897,0.422196246355515,0.405915056811951,0.356627225684857,0.211817384839934,0.237523735916182,0.410118890456667,0.293706272508146,0.364054897072969,0.243019592149018,0.288269653396245,0.272470453504865,0.228389835736817,0.363654008643607,0.0838501814204712,0.230029588461941,0.2288548623136,0.276747696040746,0.179690893712561,0.091695587867252,0.272379170585143,0.268888733903977,0.354906326453683,0.148136233601367,0.27953814130507,0.29074307756881,0.396257387879817,0.385141076534698,0.303355789592951,0.177531894421064,0.334722302440642,0.334261692705695,0.0958353019457715,0.295913445529881,0.433945047982413,0.418200791395151,0.342736822136772,0.404576203263528,0.364879424084352,0.266580232816816,0.233365207279985,0.396614189701045,0.313331299336932,0.323068266988943,0.376489508844317,0.386896113289974,0.342121670798777,0.27451856199714,0.329931883460842,0.403786382031681,0.353319443926504,0.399621641503028,0.403683430628945,0.0325715188293925,0.290857177187171,0.415903188659605,0.367080528153808,0.281359729607754,0.293982306018606,0.120372292816554,0.278069932848927,0.240869386312735,0.345610043346332,0.353879898399742,0.428638316268683,0.382622324419148,0.388577560863712
"Guarijío",0.16042759341712,0.218338965483439,0.150072139675918,0.344115831327355,0.500116658004685,0.25237377302277,0.312576732948036,0.361041566726449,0.43329845187189,0.360390767337048,0.402872071296698,0.488489759978139,0.366747954694036,0.297590947522779,0.404390820842415,0.414208308393061,0.277159718021213,0.0864503608750731,0.302902994869463,0.440188282769671,0.514672649794679,0.439490672013073,0.382797205813292,0.365493602173767,0.541925893665979,0.415958521972709,0.231085271780495,0.277683048607669,0.489653797932427,0.478158802285245,0.331490253405279,0.357832115333064,0.423733362593689,0.326917673220674,0.360776529294048,0.370266159169042,0.469684458518838,0.23389183811789,0.221805960577061,0.425547218770426,0.893939393939394,0.322062311235847,0.268089347605429,0.178329581137533,0.510508944100436,0.342836893526824,0.434292280759626,0.27090336416437,0.306719888633935,0.511349874415271,0.323384425802133,0.407915057548097,0.311369088446401,0.350393462910379,0.355802163404439,0.299081676428205,0.350195445552383,0.133068455247336,0.322219079125995,0.295022707830828,0.386763892483795,0.232718286272195,0.114003551083103,0.340682635678803,0.382856616779433,0.505129170076214,0.148599855157244,0.294808189063262,0.418306003574827,0.357169514422128,0.420878690826735,0.399914485916999,0.232709861719618,0.46307430231943,0.416487822696017,0.13828000471114,0.369555996204893,0.472664406581816,0.53364386934498,0.408422753676583,0.428993126806614,0.473327228146703,0.341306550392868,0.30998807695318,0.510592328094324,0.38276492280505,0.436307047384326,0.341702464521143,0.547446066349433,0.473012783244093,0.315919417976063,0.466287734671184,0.593744566664879,0.449541184391013,0.36738225415025,0.590070398877836,0.0474239259049506,0.357299291066363,0.57198872630098,0.406682529938425,0.386194590552542,0.367914456548824,0.128590339610204,0.358986802606239,0.308553849989932,0.373627830403472,0.517743489594654,0.538330601223612,0.518673322785252,0.513213699344606
