"Abidji","29","E","G"
"Abidji","23","C","F"
"Abidji","4","F","LE"
"Abidji","36","I",NA
"Abidji","20","C","F"
"Abidji","6","C",NA
"Abidji","15","E",NA
"Abidji","40","H","LE"
"Abidji","6","G",NA
"Abidji","30","I","LB"
"Abidji","22","I","LB"
"Abidji","11","C",NA
"Abidji","18","I","LB"
"Abidji","26","I","LB"
"Abidji","35","C","F"
"Abidji","0","C","LF"
"Abidji","3","E","LE"
"Abidji","11","I","LB"
"Abidji","27","E",NA
"Abidji","16","F",NA
"Abidji","39","E","LE"
"Abidji","10","B",NA
"Abidji","34","F",NA
"Abidji","10","H","LB"
"Abidji","24","G",NA
"Abidji","30","H","G"
"Abidji","5","B",NA
"Abidji","38","E","LE"
"Abidji","18","D",NA
"Abidji","6","F",NA
"Abidji","24","C",NA
"Abidji","36","E",NA
"Abidji","15","D",NA
"Abidji","28","F",NA
"Abidji","3","D",NA
"Abidji","20","I","LB"
"Abidji","30","E",NA
"Abidji","39","G","LE"
"Abidji","16","G","LB"
"Abidji","25","E",NA
"Abidji","3","H","LE"
"Abidji","10","E",NA
"Abidji","29","I","LB"
"Abidji","40","B",NA
"Abidji","17","E",NA
"Abidji","0","F",NA
"Abidji","17","I","LB"
"Abidji","8","E",NA
"Abidji","25","D",NA
"Abidji","35","I",NA
"Abidji","8","H",NA
"Abidji","16","B","LF"
"Abidji","39","H","LE"
"Abidji","15","G","LB"
"Abidji","24","E",NA
"Abidji","4","C",NA
"Abidji","24","H","LB"
"Abidji","10","F",NA
"Abidji","34","C",NA
"Abidji","25","I","LB"
"Abidji","2","H","LE"
"Abidji","32","E",NA
"Abidji","1","D",NA
"Abidji","29","G",NA
"Abidji","39","F","LE"
"Abidji","8","B",NA
"Abidji","18","C",NA
"Abidji","37","E","LE"
"Abidji","12","G",NA
"Abidji","32","C",NA
"Abidji","1","I",NA
"Abidji","19","G",NA
"Abidji","34","H",NA
"Abidji","26","C",NA
"Abidji","16","I","LB"
"Abidji","5","F","LE"
"Abidji","24","F",NA
"Abidji","36","C","F"
"Abidji","0","H","LB"
"Abidji","28","G",NA
"Abidji","14","E",NA
"Abidji","22","D",NA
"Abidji","9","B",NA
"Abidji","3","C",NA
"Abidji","18","F","LB"
"Abidji","37","D","LE"
"Abidji","13","I","LB"
"Abidji","36","G",NA
"Abidji","0","J","LB"
"Abidji","23","I","LB"
"Abidji","13","D","F"
"Abidji","7","B",NA
"Abidji","26","G","G"
"Abidji","8","I","LB"
"Abidji","18","B","LF"
"Abidji","10","C",NA
"Abidji","32","H",NA
"Abidji","1","G","LE"
"Abidji","34","D","F"
"Abidji","22","C",NA
"Abidji","38","H","LE"
"Abidji","31","D",NA
"Abidji","11","G",NA
"Abidji","27","D",NA
"Abidji","35","G",NA
"Abidji","12","B","F"
"Abidji","34","B","LF"
"Abidji","21","B",NA
"Abidji","31","G","G"
"Abidji","8","D","LE"
"Abidji","14","H","LB"
"Abidji","40","F","LE"
"Abidji","10","I","LB"
"Abidji","23","H","LB"
"Abidji","1","H","LE"
"Abidji","27","C",NA
"Abidji","6","I","LB"
"Abidji","38","D",NA
"Abidji","20","E",NA
"Abidji","31","B","LF"
"Abidji","4","E","LE"
"Abidji","17","G","LB"
"Abidji","25","G","LB"
"Abidji","14","C","F"
"Abidji","5","E","LE"
"Abidji","40","D",NA
"Abidji","21","I","LB"
"Abidji","12","C",NA
"Abidji","1","B","LF"
"Abidji","12","H","LB"
"Abidji","35","H",NA
"Abidji","4","G","LE"
"Abidji","18","H","LB"
"Abidji","5","I",NA
"Abidji","37","G","LE"
"Abidji","23","E",NA
"Abidji","15","H","LB"
"Abidji","28","D",NA
"Abidji","33","C","LF"
"Abidji","28","H","G"
"Abidji","0","A","LF"
"Abidji","31","C","LF"
"Abidji","14","D",NA
"Abidji","32","I","LB"
"Abidji","20","D",NA
"Abidji","10","D",NA
"Abidji","21","E",NA
"Abidji","2","G","LE"
"Abidji","16","C",NA
"Abidji","34","I",NA
"Abidji","2","D",NA
"Abidji","35","D",NA
"Abidji","28","E","G"
"Abidji","0","G","LB"
"Abidji","9","H","LB"
"Abidji","20","G",NA
"Abidji","7","H",NA
"Abidji","30","B","LF"
"Abidji","7","C",NA
"Abidji","39","C",NA
"Abidji","19","D",NA
"Abidji","40","G","LE"
"Abidji","23","G","LB"
"Abidji","29","F","G"
"Abidji","13","G",NA
"Abidji","27","I","LB"
"Abidji","33","D","F"
"Abidji","19","H","LB"
"Abidji","27","F","G"
"Abidji","24","I","LB"
"Abidji","14","G",NA
"Abidji","29","B","LF"
"Abidji","40","E","LE"
"Abidji","8","C",NA
"Abidji","25","C",NA
"Abidji","2","E","LE"
"Abidji","13","B","F"
"Abidji","29","H","G"
"Abidji","3","I",NA
"Abidji","18","E",NA
"Abidji","9","E",NA
"Abidji","40","I",NA
"Abidji","9","G",NA
"Abidji","34","G",NA
"Abidji","7","F",NA
"Abidji","24","D",NA
"Abidji","7","D","LE"
"Abidji","26","F","G"
"Abidji","29","C",NA
"Abidji","38","C",NA
"Abidji","22","G","LB"
"Abidji","33","F",NA
"Abidji","12","D",NA
"Abidji","2","I",NA
"Abidji","15","F",NA
"Abidji","21","C","F"
"Abidji","34","E",NA
"Abidji","12","I","LB"
"Abidji","17","B","LF"
"Abidji","26","D",NA
"Abidji","2","C",NA
"Abidji","17","F","LB"
"Abidji","37","F","LE"
"Abidji","7","I","LB"
"Abidji","32","G",NA
"Abidji","15","B","LF"
"Abidji","38","F","LE"
"Abidji","8","F",NA
"Abidji","22","H","LB"
"Abidji","4","I",NA
"Abidji","26","E",NA
"Abidji","6","D","LE"
"Abidji","32","D",NA
"Abidji","13","C",NA
"Abidji","36","D",NA
"Abidji","13","H","LB"
"Abidji","1","C",NA
"Abidji","12","E",NA
"Abidji","20","B","LF"
"Abidji","31","F","G"
"Abidji","23","B","LF"
"Abidji","33","G",NA
"Abidji","20","F",NA
"Abidji","37","B",NA
"Abidji","11","F",NA
"Abidji","25","H","LB"
"Abidji","14","I","LB"
"Abidji","28","I",NA
"Abidji","19","C","F"
"Abidji","2","B",NA
"Abidji","35","F",NA
"Abidji","10","G",NA
"Abidji","31","E",NA
"Abidji","18","G","LB"
"Abidji","30","G","G"
"Abidji","13","E",NA
"Abidji","5","C",NA
"Abidji","23","F","LB"
"Abidji","39","D",NA
"Abidji","5","H",NA
"Abidji","35","B","LF"
"Abidji","11","B",NA
"Abidji","39","I",NA
"Abidji","26","B","LF"
"Abidji","3","G","LE"
"Abidji","22","E",NA
"Abidji","32","F",NA
"Abidji","15","I","LB"
"Abidji","21","H","LB"
"Abidji","33","I",NA
"Abidji","17","C","F"
"Abidji","39","B","LF"
"Abidji","21","D",NA
"Abidji","30","D",NA
"Abidji","9","I","LB"
"Abidji","1","E","LE"
"Abidji","27","H","LB"
"Abidji","11","D",NA
"Abidji","4","H","LE"
"Abidji","14","B","F"
"Abidji","6","E",NA
"Abidji","33","B","LF"
"Abidji","0","E",NA
"Abidji","28","C",NA
"Abidji","17","H","LB"
"Abidji","5","G",NA
"Abidji","38","I",NA
"Abidji","17","D",NA
"Abidji","36","F","LE"
"Abidji","7","E",NA
"Abidji","19","I","LB"
"Abidji","28","B","LF"
"Abidji","35","E",NA
"Abidji","0","B","LF"
"Abidji","11","E",NA
"Abidji","38","G","LE"
"Abidji","26","H","LB"
"Abidji","4","D","LE"
"Abidji","31","H","G"
"Abidji","14","F",NA
"Abidji","21","G",NA
"Abidji","16","E",NA
"Abidji","6","H",NA
"Abidji","24","B","LF"
"Abidji","37","C",NA
"Abidji","32","B","LF"
"Abidji","9","F",NA
"Abidji","3","F","LE"
"Abidji","23","D",NA
"Abidji","6","B",NA
"Abidji","30","F","G"
"Abidji","40","C",NA
"Abidji","19","B",NA
"Abidji","27","B","LF"
"Abidji","8","G",NA
"Abidji","33","H",NA
"Abidji","9","C",NA
"Abidji","2","F","LE"
"Abidji","19","F",NA
"Abidji","0","D",NA
"Abidji","21","F",NA
"Abidji","3","B","LF"
"Abidji","30","C",NA
"Abidji","13","F",NA
"Abidji","37","I",NA
"Abidji","15","C",NA
"Abidji","25","F",NA
"Abidji","33","E",NA
"Abidji","11","H","LB"
"Abidji","19","E",NA
"Abidji","27","G","G"
"Abidji","0","I","LB"
"Abidji","31","I","G"
"Abidji","38","B","LF"
"Abidji","16","D",NA
"Abidji","22","F",NA
"Abidji","37","H","LE"
"Abidji","5","D","LE"
"Abidji","36","B","LF"
"Abidji","12","F",NA
"Abidji","1","F","LE"
"Abidji","29","D",NA
"Abidji","20","H","LB"
"Abidji","4","B","LF"
"Abidji","36","H",NA
"Abidji","9","D",NA
"Abidji","25","B","LF"
"Abidji","16","H","LB"
"Abidji","7","G",NA
"Abidji","22","B","LF"
"Agarabi","29","E",NA
"Agarabi","23","C",NA
"Agarabi","4","F","NR"
"Agarabi","36","I",NA
"Agarabi","20","C",NA
"Agarabi","6","C",NA
"Agarabi","15","E","YN"
"Agarabi","40","H","NR"
"Agarabi","6","G",NA
"Agarabi","30","I",NA
"Agarabi","22","I",NA
"Agarabi","11","C","AA"
"Agarabi","18","I",NA
"Agarabi","26","I","TK"
"Agarabi","35","C",NA
"Agarabi","0","C","EP"
"Agarabi","3","E","NR"
"Agarabi","11","I","TK"
"Agarabi","27","E",NA
"Agarabi","16","F","YN"
"Agarabi","39","E","NR"
"Agarabi","10","B",NA
"Agarabi","34","F",NA
"Agarabi","10","H",NA
"Agarabi","24","G",NA
"Agarabi","30","H",NA
"Agarabi","5","B",NA
"Agarabi","38","E","NR"
"Agarabi","18","D","YN"
"Agarabi","6","F",NA
"Agarabi","24","C",NA
"Agarabi","36","E",NA
"Agarabi","15","D","YN"
"Agarabi","28","F",NA
"Agarabi","3","D","NR"
"Agarabi","20","I",NA
"Agarabi","30","E",NA
"Agarabi","39","G","NR"
"Agarabi","16","G","YN"
"Agarabi","25","E",NA
"Agarabi","3","H","NR"
"Agarabi","10","E",NA
"Agarabi","29","I","TK"
"Agarabi","40","B","EP"
"Agarabi","17","E","YN"
"Agarabi","0","F",NA
"Agarabi","17","I",NA
"Agarabi","8","E","AA"
"Agarabi","25","D","IT"
"Agarabi","35","I",NA
"Agarabi","8","H",NA
"Agarabi","16","B","EP"
"Agarabi","39","H","NR"
"Agarabi","15","G","YN"
"Agarabi","24","E",NA
"Agarabi","4","C",NA
"Agarabi","24","H",NA
"Agarabi","10","F",NA
"Agarabi","34","C","EP"
"Agarabi","25","I","TK"
"Agarabi","2","H","NR"
"Agarabi","32","E",NA
"Agarabi","1","D","NR"
"Agarabi","29","G",NA
"Agarabi","39","F","NR"
"Agarabi","8","B","EP"
"Agarabi","18","C","YN"
"Agarabi","37","E","NR"
"Agarabi","12","G",NA
"Agarabi","32","C","EP"
"Agarabi","1","I","NR"
"Agarabi","19","G","YN"
"Agarabi","34","H",NA
"Agarabi","26","C",NA
"Agarabi","16","I",NA
"Agarabi","5","F","NR"
"Agarabi","24","F",NA
"Agarabi","36","C",NA
"Agarabi","0","H",NA
"Agarabi","28","G",NA
"Agarabi","14","E",NA
"Agarabi","22","D",NA
"Agarabi","9","B","EP"
"Agarabi","3","C",NA
"Agarabi","18","F","YN"
"Agarabi","37","D","NR"
"Agarabi","13","I",NA
"Agarabi","36","G","NR"
"Agarabi","0","J","TK"
"Agarabi","23","I",NA
"Agarabi","13","D","AA"
"Agarabi","7","B","EP"
"Agarabi","26","G",NA
"Agarabi","8","I",NA
"Agarabi","18","B","EP"
"Agarabi","10","C","AA"
"Agarabi","32","H",NA
"Agarabi","1","G","NR"
"Agarabi","34","D",NA
"Agarabi","22","C","YN"
"Agarabi","38","H","NR"
