"","Abidji","Agarabi","Agta","Aguacatec","Amarakaeri","Ampeeli","Amuzgo","Angaatiha","Apinayé","Arabela","Bahinemo","Bauzi","Berik","Bété","Bhili","Buglere","Cakchiquel","Campa","Camsa","Candoshi","Cavineña","Cayapa","Chácobo","Chavacano","Chayahuita","Chinantec","Chiquitano","Chumburu","Cofán","Colorado","Cree","Culina","Didinga","Djuka","Dyimini","Ejagam","Ese Ejja","Garífuna","Guahibo","Guambiano","Guarijío","Guaymí","Gunu","Halbi","Huastec","Huave","Iduna","Ifugao","Iwam","Jicaque","Kalam","Kamano-Kafe","Karajá","Kemtuik","Kokni","Konkomba","Kriol","Kuku-Yalanji","Kuna","Kwerba","Lele","Mampruli","Maring","Martu-Wangka","Mawchi","Mayoruna","Mazahua","Mazatec","Menye","Micmac","Mikasuki","Mixtec","Mundu","Múra Pirahá","Murle","Murrinh-Patha","Nafaanra","Nahuatl","Ocaina","Papago","Patep","Paya","Podopa","Saramaccan","Seri","Shipibo","Sirionó","Slave","Sursurunga","Tabla","Tacana","Tarahumara (Central)","Tarahumara (Western)","Tboli","Teribe","Ticuna","Tifal","Tlapanec","Tucano","Vagla","Vasavi","Waorani","Walpiri","Wobé","Yacouba","Yakan","Yaminahua","Yucuna","Yupik","Zapotec"
"Cofán",0.165742519317296,0.248443763029795,0.192188020159364,0.357728697334152,0.501370880576919,0.284826013969521,0.282940098797369,0.354099299187838,0.39464396997659,0.337009439800514,0.366635356872587,0.495453598990868,0.332488431831584,0.249591981949626,0.435043379555539,0.454664920494504,0.288542683474197,0.0941357390688047,0.321234496904704,0.407238876100145,0.442406810211531,0.432552343814105,0.354332972970968,0.357275798001348,0.452356592878357,0.399832500203578,0.243889355761584,0.294066963538646,0.749605087430244,0.538086220219978,0.323399252894958,0.295123051461184,0.414158572754699,0.324390701121672,0.307175774274281,0.307000619587203,0.49144351630224,0.243342536855119,0.246501300679997,0.389972158729741,0.510487333840228,0.323144844681706,0.225156476527005,0.195295830104462,0.522667188628364,0.362160095903386,0.425963965756989,0.279959135413599,0.303629714693453,0.494408862816378,0.329186089970654,0.37798927735722,0.279746824065329,0.362269277129451,0.334645472249131,0.242249728726426,0.358798881806627,0.173049421545516,0.299360028095759,0.253346544104557,0.342185858419109,0.219170035688507,0.168033298730923,0.30033124306324,0.393629280825083,0.39836058631371,0.157194361938064,0.29693028954451,0.424404370668792,0.365293906083007,0.446121886110462,0.42343544883248,0.190500552520508,0.40574015491423,0.400652546361392,0.190374823694175,0.322937788238195,0.490249489959012,0.583539396328894,0.420048252978336,0.446820970030862,0.42562725321137,0.293334549882124,0.317695579070094,0.441064872448219,0.370444844647564,0.384845859497292,0.292063483370154,0.489821408590535,0.416552054157255,0.323250032885073,0.407477639425744,0.464034936263748,0.45858781499819,0.354720338968845,0.430840260593933,0.0741859319295489,0.391619118641123,0.461649971546627,0.381983684585667,0.379289126896367,0.331193548432506,0.144070846189349,0.329581986563537,0.279062988134394,0.38809102517005,0.432232860178129,0.53618481836873,0.483539278930244,0.511062831754469
"Colorado",0.164437692989197,0.257445469631103,0.183038397128897,0.333442835078206,0.449546176258553,0.28048590116258,0.252082065605768,0.331598175445093,0.373383480033029,0.334276535267939,0.369210654329466,0.535837336582852,0.376227172667763,0.26402894825939,0.379220720781389,0.404130279158764,0.239195059396783,0.0928903362147757,0.261136940186948,0.404535055856863,0.409979293110526,0.407453749399037,0.359139105262212,0.287370122967018,0.463953567411053,0.346007185945443,0.194660090732664,0.286550317293553,0.540860873467662,0.704421306365688,0.307933961820533,0.333912728858034,0.390375305952917,0.300421562658222,0.320803999233212,0.343042613819266,0.456879651162706,0.195413839179943,0.216880133700179,0.403877200852965,0.480307838294491,0.277600068066945,0.221294625834841,0.203285340783191,0.43437896567268,0.287562787146092,0.457393267549433,0.316530721233857,0.306568840845437,0.522799813059726,0.333101573040727,0.381225088265332,0.319903153444459,0.400515490507581,0.329827028215668,0.282801527064703,0.284014387933399,0.179525368298566,0.270833836402619,0.288650867785841,0.3738837078052,0.255584604151038,0.154430247985326,0.308983735574573,0.373438041786979,0.388558875131146,0.118969503668349,0.235940431087797,0.397094136057981,0.299655403025235,0.35356558675021,0.346484843025558,0.19609487599655,0.418438864386419,0.347526643083208,0.193401504667906,0.347199415586829,0.398588636449621,0.507264801219107,0.331374003050197,0.430433307406971,0.414120620235501,0.316056667654741,0.277741244720776,0.439603222148614,0.355668776877023,0.389419407881589,0.262639249452715,0.46868252853895,0.438462942257493,0.284785990794991,0.371599238530664,0.44174074673664,0.470511760329442,0.328715845393553,0.407772673222501,0.0821722602363599,0.331138898846551,0.432318885527013,0.42404363954863,0.373187526773424,0.337409961503617,0.157380393830301,0.358925316106626,0.31745004979659,0.322876853493041,0.470563159354521,0.494105871225997,0.40441709934158,0.436645898911673
"Cree",0.154415777703279,0.174084227446294,0.142126720582216,0.232351396394309,0.326949602774444,0.198450894597395,0.220937310746519,0.253184373256332,0.273204243767364,0.260916507004858,0.274701040587446,0.286164759052874,0.213423872162368,0.17466384795808,0.273209470059527,0.298209565738688,0.218451381681699,0.0721423042507493,0.245975361554645,0.352890523798318,0.296204729810783,0.262072395446553,0.225609982179108,0.287412163906415,0.347009184659991,0.277527112514701,0.190885314986754,0.230533878779,0.322842840804128,0.310614459455836,0.628672516372881,0.259669840000721,0.305560785221283,0.257022441697083,0.272643295761429,0.212359347608824,0.30181934114194,0.184711023638828,0.181919637536293,0.33256545901633,0.332152058452919,0.254254047625582,0.187555226519232,0.153849772627308,0.301634929079584,0.278730541595711,0.26808040642253,0.214056258933403,0.182540409930629,0.32249128154758,0.254957130457703,0.28410796236967,0.231868683782371,0.252819929536581,0.238139868244667,0.186324043292558,0.255442524467137,0.139541547997278,0.230650020102008,0.183737626485204,0.247291288107297,0.193150563470722,0.124097655067165,0.241097305348207,0.261354350008442,0.256842638531661,0.130816821604968,0.221003016158584,0.271365351610832,0.298237432946866,0.263505965212002,0.259380113355568,0.176671422855474,0.228527626674788,0.257618651127672,0.151294647105359,0.220649682626577,0.349435719513161,0.348473335825953,0.278292665178635,0.309178793029138,0.329756781511739,0.250753026981176,0.211402536598307,0.305089016542748,0.272071134279559,0.276250146243232,0.254114482544903,0.291247274520636,0.32551925722178,0.226798053695245,0.282707659850467,0.328680726420039,0.300087207606231,0.315833926223485,0.301498233539335,0.055928300197544,0.256968193932702,0.301035230764094,0.282330031352702,0.251090502865914,0.249837692433556,0.137742392347812,0.215475825370429,0.185663330739184,0.282167945245774,0.278045906627617,0.315472598496566,0.289212812708704,0.310254185175548
"Culina",0.179821692616017,0.179637738987576,0.144407510449405,0.212854082330445,0.297109593193296,0.19387431824179,0.157176837917236,0.23509072659735,0.247074627607827,0.253754989626965,0.271662632732375,0.349450784048378,0.249889177825601,0.30586292860892,0.240111791396737,0.249427828194813,0.148875416286203,0.088658421161283,0.156696627913111,0.314048574762959,0.329021537947724,0.25758737726693,0.280791589518324,0.196655890676231,0.343919503341044,0.222647930021073,0.127999787862293,0.219007439564863,0.294807048976153,0.331823560497359,0.256848759324233,0.581524567549375,0.288425170561221,0.213064274390642,0.27014515039455,0.3356930740378,0.295450413180082,0.121977567345383,0.154256764082565,0.253989279158227,0.338202851979933,0.227550108178497,0.237878678299046,0.133702061653034,0.27880728038067,0.179626467369147,0.306442209052467,0.2629396421789,0.190685919449289,0.368550540142436,0.247439523253168,0.260945869495305,0.271016598765056,0.271814688470908,0.221207560637976,0.321348954301065,0.18038711218703,0.132935390051054,0.189605318068337,0.33918243318659,0.350174240688494,0.217679082898061,0.113410343629409,0.281301357838823,0.234499344660505,0.344884264419618,0.0853772049060966,0.142346415657048,0.253949113108183,0.201424510804406,0.201361235223852,0.212649739068586,0.233640155856983,0.313958456035262,0.209613841503644,0.169646176962013,0.331352739268448,0.268386779538049,0.325571504538489,0.218404420158748,0.284634251574029,0.328198423578722,0.257846527317106,0.171440319141819,0.337779349828777,0.236189128646265,0.316522369466318,0.164625913980557,0.323596970540109,0.342014688769763,0.170774770900723,0.283735643649386,0.333155322573468,0.306124802127104,0.245984190642871,0.287373605644687,0.063999126563633,0.184957923065268,0.366828680305611,0.351012172188317,0.239627490995062,0.312234889259316,0.115172216111068,0.323108046034931,0.295171161878435,0.219829805230722,0.34282235291324,0.323816485909661,0.277773906653474,0.272895354991075
"Didinga",0.158559716222982,0.238205865030362,0.161341105361398,0.289242436617348,0.493104149669599,0.23141603947076,0.315075254776958,0.334055106231402,0.361651736176185,0.300867212451563,0.347384755005216,0.402561410505479,0.270120904358949,0.225043519583679,0.33208271413735,0.392131587934014,0.276810345910556,0.0770904278688111,0.32167602942763,0.379862518323524,0.375416678212459,0.306638905410307,0.296737958617355,0.372327391282058,0.474318890724755,0.409147536479348,0.220195406232557,0.290669242473428,0.412661798893949,0.390256023082612,0.306570431331591,0.286745270850049,0.92858158612606,0.313063274357715,0.323419982042298,0.2539537453358,0.388548765335826,0.22284602008732,0.252880687022154,0.37365894952967,0.435824575488889,0.282489320405189,0.195587295014125,0.167806638479631,0.472519514288762,0.35304958243864,0.375279022938309,0.249617011009855,0.263966806823251,0.365416486935336,0.300628580597832,0.334383472283629,0.247896120976451,0.312298759512914,0.307446003382922,0.221803413951448,0.337671583526162,0.16405254856886,0.279219958830339,0.230904353904593,0.315992183803086,0.220314104578302,0.163357954802255,0.284283457845133,0.361504185502708,0.339108442349061,0.158700703365397,0.289758328580606,0.357355541531584,0.356277782208001,0.380766328111066,0.347118678170788,0.173844526496163,0.355918882782755,0.445443589013139,0.166985685658185,0.260399085066463,0.437721958146159,0.430469626328363,0.36237199964317,0.372294318587188,0.337672426736343,0.274205411798913,0.289123952639684,0.403516984893736,0.352334011399711,0.325917637625037,0.293605921895685,0.393686052002527,0.347701015595298,0.281434496691543,0.348710144682124,0.481176297686523,0.395004630432224,0.312740983557412,0.408359648124811,0.0519397507255258,0.318824197209006,0.396511686202902,0.342282586401081,0.33856229985334,0.268820390704144,0.154742875722689,0.260220281223143,0.224686492006346,0.365106747894275,0.353141741015023,0.410244817488196,0.406265377423709,0.455621028895847
"Djuka",0.136426729998329,0.210812476388855,0.152602388947794,0.283998929088355,0.328165413261737,0.201846994392015,0.222465759614853,0.240920795942481,0.25387936692698,0.235056595569709,0.275610543340896,0.273643529574748,0.204876713340884,0.161359192006051,0.29775743799262,0.343692271442376,0.255834262271992,0.0683893885825032,0.260821888363202,0.331527882898338,0.284107455933862,0.260790093046491,0.208962808638988,0.303090110906239,0.287877471531474,0.310532997928761,0.214294592411467,0.273015849025801,0.326476838483258,0.296931955244997,0.255468033170406,0.209996960357965,0.312764706475435,0.42908744336733,0.261231269071667,0.195309288352468,0.306540232797201,0.202600475528686,0.190922414396511,0.325723944062314,0.305893421006063,0.252369040911699,0.150064107796574,0.148107116062056,0.316271037689768,0.297330463752301,0.27458218782702,0.194905606981655,0.183613066317474,0.290040759321325,0.268364461067072,0.32746499893021,0.181992519397874,0.235284477633115,0.303711368466666,0.170252670910091,0.303785918447781,0.136540507978626,0.221361810189935,0.161389936969437,0.225612392795783,0.156657919110816,0.108600456604192,0.235676544449907,0.285836756729088,0.251014201025552,0.115229752342483,0.201801236292016,0.269673512046987,0.301498910489577,0.255663953336159,0.275591578823626,0.157741413239525,0.221936745206475,0.249528270896603,0.13809673492564,0.208254915311939,0.370339166354692,0.330149044042823,0.260469511493727,0.368732914940842,0.280917355958354,0.193949714659544,0.262777786811594,0.292568516716851,0.255634735220119,0.231493312908966,0.26595169652981,0.275626106629951,0.273476203168163,0.259216997134813,0.278661550640546,0.309240452384385,0.291210359379919,0.313875362958821,0.274962483743893,0.0441141284646469,0.253648174347014,0.306799364280908,0.288744214072457,0.285347401628197,0.198891563776702,0.12289599314168,0.19326703342816,0.183524304097923,0.321651006037204,0.243648031526549,0.319679095200106,0.303840717293455,0.326380131493717
"Dyimini",0.17401845784304,0.238830531078837,0.169086982291063,0.267770565538412,0.381413781677466,0.212956003577374,0.247787353305353,0.282373101864992,0.294152267556346,0.252100591096173,0.310422376275253,0.31757382800134,0.275557134247343,0.261510199392901,0.265523814618028,0.324284466259103,0.222975158683172,0.0849920704837826,0.237323353595606,0.362001127098659,0.325007656792314,0.257382900433679,0.314884060975497,0.298166646501934,0.328999139623721,0.279841412334402,0.184448934172021,0.300858951699625,0.305834021688258,0.322012728944932,0.275969213311203,0.264884796760884,0.324176386457693,0.263056995698587,0.554146302204429,0.297780603429813,0.302674934596109,0.183232788299897,0.192232268410213,0.326665906711873,0.350557484640614,0.271894426039758,0.236739326058329,0.168873611635439,0.358755657738859,0.270408289446345,0.288503573237789,0.26799064640017,0.200228999630491,0.316540914514665,0.274156957472602,0.307408761650288,0.243512376418353,0.295316020778127,0.258075580852966,0.260416453311217,0.266469610708539,0.148467262751038,0.22489124156251,0.240875350350094,0.27495571471197,0.25211491111792,0.149720758219216,0.296733737161219,0.285117604304116,0.333007984597019,0.116923494796997,0.194465649580409,0.293799999733076,0.280208020339876,0.246225346369613,0.247484572973467,0.201596795190717,0.308309344382935,0.267810131690397,0.178703096257144,0.303428576861416,0.338354123034857,0.338911013382781,0.245235494458335,0.350064143311873,0.31914593154206,0.271239759374752,0.218367912511644,0.300167585811189,0.259192339596344,0.318221931026051,0.230563096895722,0.366346954307182,0.333367562669075,0.21508727136192,0.269988597067956,0.383726659273626,0.327483643637269,0.312992405784142,0.316011647268091,0.0572858397352617,0.223560047379088,0.334510591627484,0.386888247673471,0.285117592433708,0.260182072997505,0.123417684657457,0.274454526690246,0.257847550368668,0.322202172945853,0.362033711564425,0.347499859227626,0.345877532347223,0.336645902480523
"Ejagam",0.142968216691913,0.180736206782812,0.135430240811908,0.213651487477755,0.322992420520538,0.158593467119068,0.183108727549288,0.202393698809213,0.310517275746915,0.227738065181127,0.23993559463854,0.407934840876739,0.2788380387779,0.585829064059781,0.255998280242931,0.285706662951783,0.156628124891009,0.119683581191677,0.163465412537736,0.300372734092709,0.325021178721785,0.289889736520125,0.435474133695053,0.204764938873081,0.35040884070404,0.225978830427204,0.106208101237083,0.212604115085778,0.306533995937594,0.345612822650379,0.210406415938579,0.330579117464989,0.254702612993265,0.192680185108884,0.297186699995009,0.907415245708543,0.248878287311906,0.118096517892478,0.148418281345656,0.275950975759722,0.366897849015028,0.189740818542287,0.249148314599696,0.135942377731059,0.306017672363561,0.178667416534725,0.294419008264973,0.291360882744754,0.179347894248175,0.427973274770955,0.231363020987429,0.223394140685637,0.332898371228493,0.269769844218243,0.201267981188367,0.420125742980416,0.187333445767203,0.130450935538665,0.179943549776874,0.450517052785546,0.309603938000969,0.219408948571814,0.101756693866464,0.238765199162086,0.200866930887191,0.516908263604426,0.0711959495787544,0.141681915769278,0.267539000018415,0.206582952803145,0.223000705798278,0.211949212811301,0.195928104242116,0.503827438036323,0.214926613267916,0.161724221075299,0.706560536955012,0.25954199512117,0.304542609194069,0.22820349073252,0.320046378225621,0.314963512913374,0.237441177019365,0.153024177363595,0.359133838801498,0.216577086367739,0.304944297199006,0.164533254145927,0.354019678847537,0.307313840617768,0.166257946825436,0.272792055307371,0.361633760469993,0.284743174279364,0.233488332587468,0.299179169751607,0.0277215051962727,0.182095719788466,0.390578037639489,0.424269705539926,0.231809654467421,0.332394901653124,0.0820816750130543,0.699500976701597,0.617394809315188,0.218201642453916,0.374389213634522,0.349067621224964,0.347050007954455,0.286932079486879
"Ese Ejja",0.176368848630268,0.233755616868496,0.163141415987306,0.310781500113526,0.442504426417083,0.26274008319024,0.255539945608756,0.317889763468748,0.358372881777043,0.329746955630407,0.345572209168476,0.41442983849955,0.273405833391245,0.207441222425716,0.385220637181401,0.389218109899359,0.238369260909603,0.0749309498921544,0.265719204144258,0.392046466654373,0.400897820835718,0.381394079010103,0.300305689821618,0.305494447015778,0.426952392025449,0.350445281718686,0.205308477357438,0.263318436106574,0.486343986284258,0.460408162489039,0.302263411909413,0.295322482452335,0.387549644114963,0.308624946224052,0.306987791939595,0.251360813641256,0.580087934945334,0.204946679449143,0.22992614221531,0.365211168427578,0.458797695200077,0.293227325317526,0.202919026899751,0.179052979250968,0.442371134459101,0.300595140451351,0.401122548931335,0.227795646019623,0.268744429251761,0.424432425094617,0.302598573446238,0.379872561967089,0.232196801066449,0.31884237621585,0.325330721789522,0.210047627680831,0.300402728124636,0.156480730087087,0.301693268031251,0.2025478307246,0.291670581194657,0.21795216466111,0.14395098993126,0.287507394786248,0.371435780779093,0.331604939606972,0.128981237205143,0.250659888699987,0.383481801129228,0.300061975425902,0.348568607975975,0.374880653403031,0.191200508662762,0.331148092829377,0.354540002584931,0.173698045023841,0.272884745788195,0.430569473359154,0.484270430870055,0.342439921160334,0.379437036102392,0.392919167656165,0.282249170238987,0.277595396567806,0.41857147383692,0.355762690173598,0.337944973925313,0.269347185564592,0.429323010991471,0.38372397127761,0.281535694038384,0.38259473175356,0.444810202039881,0.421668960985462,0.342387252076225,0.432455604770764,0.0597852393760508,0.360508868361482,0.406782002616325,0.336102985962216,0.351432571131618,0.284136037950971,0.153447118978505,0.272167056138776,0.227965177940499,0.323891397644926,0.37826908312554,0.449633402965073,0.407649554063793,0.422450973140174
"Garífuna",0.0802589518404511,0.124570132617215,0.0688075511859046,0.21599448310358,0.285055045418693,0.120048009604118,0.279658692023974,0.173159679506021,0.186053877929269,0.15606302437815,0.200189247355953,0.18062625743565,0.128351699411152,0.0929357687089675,0.186974200656353,0.203978050458696,0.340928759761133,0.0317164961591159,0.384267938903263,0.231056795728942,0.208483974084776,0.154010407203802,0.1303970780647,0.382553125253954,0.251979769620158,0.270654625405934,0.261017366319228,0.207100109939892,0.244456272090862,0.197001162314796,0.184121324445051,0.122484149935117,0.220274234173278,0.204652634004351,0.185671178310069,0.118237466908197,0.199524362952721,0.546599348107569,0.11585827636777,0.269553049032781,0.219217373444096,0.154426265604202,0.118483196208484,0.0940770130090109,0.310127153936316,0.40809203874613,0.16681022873849,0.116191309420332,0.124961618210853,0.195734166599608,0.175031443328114,0.205095258652645,0.129620563702084,0.146288343188645,0.165200073027384,0.100952731204904,0.37719036543625,0.063189122523858,0.170914003735921,0.0890909223020858,0.128227589726865,0.10545294897485,0.0787003091541614,0.180647099232917,0.176253632958465,0.164250863142107,0.208651398254102,0.27475318654912,0.175859885213674,0.420162761086184,0.326867394079973,0.227391188971301,0.0970381594248951,0.157758021068694,0.232819348099171,0.062778508155301,0.130177439561675,0.364204115788414,0.25985594550654,0.304043879497202,0.240638549405548,0.189157450509346,0.130994167205057,0.188100888332275,0.218120490477044,0.222771418381591,0.154322659663471,0.323374791876596,0.175611044299932,0.159375666980299,0.215275460079144,0.180626340540949,0.23230535905281,0.178941403943106,0.209545735972821,0.207629551257893,0.0340445088455493,0.238104220904483,0.220491985209838,0.187597292756115,0.16265650958192,0.136267712033075,0.100965591227626,0.115346364749918,0.114523131503673,0.355747648468975,0.170080757871837,0.266784689731385,0.248265039847145,0.274036144258869
"Guahibo",0.0998968528729295,0.161300629728632,0.130428220587498,0.220244486837765,0.258125882253769,0.169502087338148,0.168868118111501,0.22393316530708,0.220560278363794,0.190914682344681,0.220150660319501,0.204443069237311,0.156470695997144,0.125621143256067,0.19586060932869,0.240998242385453,0.162790056477509,0.0584365871922337,0.16177635224867,0.21789140033261,0.20570202261698,0.198290431097505,0.163877879459185,0.194234756558345,0.242678143508806,0.21682145259188,0.129300993134066,0.192163451391386,0.24535199876762,0.220299486081296,0.182585180364838,0.151782505556142,0.256714907960476,0.186889526020245,0.189101108246591,0.147993884488823,0.22385177025325,0.115442947630744,0.272826276184728,0.192926194557454,0.235247570449123,0.195749833889593,0.108189833123538,0.113872703861666,0.244940089832502,0.184115420921898,0.19904660595385,0.140648803238473,0.127868214507104,0.203549121160005,0.191846503804096,0.20916018183525,0.131883167401408,0.189997228314188,0.190664374876617,0.121681333510931,0.185666049472342,0.109297652032518,0.204234493986817,0.121372754717501,0.164376832240624,0.125899767342871,0.0964734551042193,0.162143061629672,0.224309197434596,0.16417426314395,0.100410437145504,0.162582970763941,0.196133992402279,0.185477718596065,0.164926504789254,0.196798270799981,0.107200662507188,0.16379499225212,0.227301518160336,0.119946877218465,0.16527118531908,0.264384521357953,0.263242050583875,0.176033512902358,0.229165588111405,0.215384919988748,0.170598051477057,0.178133506217196,0.238065840660834,0.224359511526913,0.203374341299529,0.149663245735035,0.221538681107088,0.216352434136704,0.153457836479137,0.195854134267284,0.249324938055608,0.242470306640397,0.207020349285592,0.213196694744535,0.0362722612775784,0.182986764975363,0.194325323645149,0.201816903915921,0.212399676081094,0.127826691481163,0.102738401820912,0.136457854258573,0.126477176564053,0.214912822309521,0.189117330393023,0.206081118042818,0.217823187756239,0.259452387474786
"Guambiano",0.129768826538702,0.230885531326147,0.118690748148638,0.330828821331692,0.431071676442725,0.223387619809699,0.328127023728395,0.305725021376851,0.308091064654077,0.285269422922704,0.35002700778009,0.362611333432828,0.285783880896353,0.2007670735955,0.297852643401039,0.342354070200007,0.330045792851413,0.0619248528756823,0.362415618249023,0.452734037233455,0.406679865998325,0.288047177535552,0.284650818819517,0.413855275186224,0.445872755092174,0.357158474125642,0.269280560489184,0.281476917422398,0.390158231896069,0.399879346769222,0.326665920262045,0.247858387100577,0.379667082988997,0.326163493777218,0.328395463286117,0.27452469573629,0.366732472828822,0.272540806923896,0.191983821382809,0.654177865283782,0.420435798274332,0.281590186400658,0.223564445302995,0.149783495953991,0.422042851613889,0.411960377559034,0.345342080334963,0.245868367775159,0.231922349466154,0.398128087628812,0.31332834913821,0.372328540039487,0.241990141943617,0.31137283979423,0.282826124203487,0.217848673347271,0.378456286555726,0.122872892363589,0.253357689909154,0.228868005208052,0.258729665841606,0.216979433199344,0.135992637295213,0.281972909783714,0.293764218346945,0.332946219760649,0.166659249792445,0.269072953298111,0.312849006154105,0.413115244349892,0.37800857017643,0.308947831540531,0.164018933292767,0.328816084698017,0.335747845850228,0.124656321715676,0.275422701437163,0.446570215071047,0.406808332807836,0.344296879179531,0.413573570514191,0.351093414089039,0.277045351029815,0.262942630246848,0.397368304738333,0.326371420073347,0.321361965688597,0.381681219553972,0.370234351849863,0.327243530001304,0.292117608843496,0.337162426479429,0.409773384156287,0.359324821942984,0.394233566343322,0.392754466854411,0.0537966933728809,0.299354473279821,0.394515163538087,0.36167967421989,0.292264660468984,0.297880841023274,0.160150288854092,0.263383143628121,0.241250626774229,0.365762031836112,0.342775649075214,0.421190203717815,0.369244227104648,0.3920904764749
"Guarijío",0.177979167381387,0.237369674390272,0.201374913919285,0.328582018329353,0.511094723366801,0.273497574073702,0.303312876473553,0.352645880760659,0.414792182700442,0.359422067857778,0.383512344756439,0.493934740613094,0.373165295982788,0.270959907571392,0.406508039105342,0.41562923811379,0.270208041308498,0.103396636127779,0.293549265773023,0.446262535278327,0.511012435320794,0.430279875402883,0.378961727181134,0.360136103208009,0.546157771918669,0.416067151224023,0.205795234502705,0.273150795533657,0.507429728740603,0.48770883442432,0.330596522264344,0.339068371885567,0.434609296174745,0.3053597221831,0.34893787082423,0.36533868243278,0.460710738438838,0.222390114427874,0.23677509697949,0.419131644926812,0.763198558697889,0.306717035950992,0.275128459505165,0.212961155645393,0.51375767347664,0.337227854708087,0.446864537720923,0.306505342259228,0.31545082672076,0.519526827634472,0.316384656375546,0.390360844760482,0.318332342403322,0.364291028513931,0.333603493470212,0.291720392741294,0.340193430116756,0.192520457952907,0.303681497266638,0.292825338670954,0.374701123399018,0.26418756057898,0.153004461878708,0.330398276662022,0.373542107518152,0.500665100777496,0.149564826743777,0.277910241925833,0.420354922785778,0.356735332097675,0.424909363619354,0.396500039425556,0.227724662938303,0.455120768146452,0.415732022713797,0.189583123404558,0.366896777641396,0.462276547019582,0.551397150558788,0.408976121872492,0.448892284058184,0.478294167270414,0.340982190439558,0.299409431522242,0.521017327480736,0.379580524344803,0.4447614103367,0.315419967105892,0.54003812757266,0.462983095982406,0.290625498978226,0.470884687797826,0.596025121863132,0.454909374136775,0.352602793987728,0.567660299220315,0.0821447859008675,0.345305614331917,0.571242159181876,0.416688250098984,0.37380545907586,0.375495477485952,0.155127073150338,0.365320259197437,0.310577330006143,0.378017230375514,0.506329868911033,0.545399517283366,0.526959851334021,0.509872846894694
"Guaymí",0.133754926231548,0.184594562721636,0.151205533692287,0.237244656780198,0.314042137163088,0.20360995459633,0.194901854271518,0.269358372127101,0.263367409399027,0.25478437306967,0.287152591720219,0.271759001231343,0.203093984207941,0.160214385658458,0.271541693980848,0.296353686453437,0.197015598881383,0.0720452559984578,0.213973336983338,0.321693953660846,0.281039547178199,0.269376592382151,0.22585439256276,0.25236361298352,0.2814474124701,0.252811027744308,0.168933480416018,0.229726592322449,0.326841151778831,0.276402436502883,0.254611483113258,0.230942531213319,0.283270894478791,0.256167375508974,0.268794087464723,0.190763281206508,0.292415771501623,0.154499660430331,0.193411083645328,0.282390409557284,0.305856045309919,0.379722943010984,0.18991514278223,0.152899729566227,0.284132282615946,0.243189403001411,0.248250098209161,0.193308753480875,0.175604676871526,0.284221167773677,0.269766250351454,0.271633654233106,0.19246791490068,0.244739634268822,0.249958710980453,0.166256498813335,0.232258133711361,0.126702743462968,0.235633060837267,0.160490951092263,0.217692994531635,0.167417090968875,0.123863018226533,0.205301405417486,0.273629021509044,0.237873025950996,0.11679199977573,0.190923044002761,0.273597887331282,0.248271073619559,0.216577787609621,0.237109871867059,0.15326091970478,0.222095799455988,0.254650001038291,0.145032843102139,0.205868943553366,0.315485896278833,0.317455857798833,0.220052897333153,0.279024928091129,0.287900042341976,0.22879184063493,0.200343181960189,0.260215594639877,0.254445458004361,0.291755643152942,0.206012547215841,0.294480788211608,0.290949933738397,0.19433506648885,0.250198775044831,0.316138600242403,0.291311222166355,0.300113827300392,0.270217195267732,0.0487454384750052,0.218064214284001,0.277857906126661,0.265802576826359,0.253215130345548,0.224969579951047,0.124867872728735,0.194700531844946,0.173559913114091,0.279868415713479,0.267031597455875,0.290013659045574,0.266667735461963,0.30623104575326
"Gunu",0.124950732245466,0.131978205488965,0.110016297067328,0.151255591172524,0.25277097440714,0.128798476686211,0.147254953154407,0.188114188636988,0.21510109171116,0.181578209439515,0.193620403375179,0.257981770184913,0.202617924277796,0.222206869431922,0.198311012635196,0.199001709884697,0.131358695468962,0.0746564503282464,0.150767787386785,0.259327208935857,0.265907299770117,0.189284754249777,0.271685606308476,0.194535615230405,0.261169239966186,0.170036311067877,0.103004837061347,0.163247585752471,0.223838569712454,0.224109718923939,0.188342471979758,0.234681314091397,0.194665380716117,0.150573959714764,0.239081464045978,0.253389429828102,0.202629787833343,0.116698148999449,0.109074527084058,0.225164952375484,0.273065732757228,0.186421391557338,0.314553843422957,0.0999203919510569,0.236165857430267,0.16946369653021,0.199782413811734,0.207682598758617,0.150173987736653,0.281394251688794,0.166738586533081,0.184085265035361,0.249135479926807,0.186996408791088,0.151874942005196,0.22711039326229,0.177134011338408,0.11125937751114,0.136724453029741,0.224448902971134,0.239128768078326,0.183247280929897,0.12204937897235,0.18402457387882,0.16388713103529,0.310959265634185,0.0747669100136466,0.115265523736563,0.230033378441152,0.192003492960896,0.165432065746535,0.153268167300947,0.143780745879271,0.275486564339627,0.171966024341655,0.127858054933438,0.274838377376125,0.228637635150993,0.252672721130349,0.176847811261104,0.231410185131314,0.277569838773438,0.188165258512674,0.116599129618689,0.247761315945693,0.180923182663788,0.25349669732258,0.156798352800193,0.272459055834485,0.247386662118238,0.123715808720454,0.228323246908923,0.281599137454246,0.208407179537981,0.202674640568372,0.247861880978201,0.0347149245718684,0.120992454046179,0.30720749461397,0.255663570755564,0.181116499794759,0.260827611290461,0.0790161537650986,0.225930066263129,0.227103762227199,0.207535890629621,0.295044109434178,0.258838004875149,0.287854559260861,0.219352271439517
